leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
LALIGA,1,"{'M. Overmars':'17'''}","{'F. De Boer':'17'''}",,,,"{'E. Petit':'Gabri,40''','P. Kluivert':'M. Reiziger,61''','B. Zenden':'M. Overmars,77'''}",Barcelona,,,,,,990307800000,2001-05-19,2000/2001,0,,,"{'D. Geli':'90''','Azkoitia':'90''','C. Contra':'63''','Magno':'45'''}",,"{'C. Contra':'87'''}","{'I. Alonso':'Magno,46''','Azkoitia':'J. Vucko,61''','Jordi Cruyff':'Desio,74'''}",Alavés,,,,,,35,
LALIGA,3,"{'Guti':'88''','Raúl':'13'''}","{'Gérémi':'13'''}","{'Roberto Carlos':'36'''}",,,"{'Guti':'F. Morientes,58''','P. Munitis':'Savio,64''','Celades':'Raúl,86'''}",Real Madrid,,,,,,978886800000,2001-01-07,2000/2001,1,"{'O. Téllez':'45'''}","{'Ibón Begoña':'45'''}","{'Desio':'89''','Ibón Begoña':'50''','Jordi Cruyff':'73''','Karmona':'83'''}",,"{'Ibón Begoña':'53'''}","{'Magno':'Pablo,73''','I. Alonso':'I. Tomic,76''','Djolonga':'Javi Moreno,76'''}",Alavés,,,,,,17,
LALIGA,2,"{'R. Makaay':'36'',39'''}","{'Fran':'36'''}","{'L. Scaloni':'72''','Ramis':'63''','Manuel Pablo':'11'''}",,,"{'J. Valerón':'W. Pandiani,79''','Víctor':'L. Scaloni,89''','J. Capdevila':'Fran,90'''}",Deportivo,,,,,,980629200000,2001-01-27,2000/2001,2,"{'Larrainzar':'7'''}","{'Julen Guerrero':'7'''}","{'Oskar Vales':'75''','Julen Guerrero':'17''','Urrutia':'82'''}",,,"{'F. Yeste':'Javi González,31''','Alkiza':'P. Orbaiz,61'''}",Athletic,,,,,,20,
LALIGA,0,,,"{'O. Téllez':'29''','Azkoitia':'90''','Jordi Cruyff':'20''','I. Alonso':'28''','Pablo':'86''','Ibón Begoña':'69'''}",,"{'O. Téllez':'82'''}","{'Javi Moreno':'I. Alonso,63''','J. Vucko':'Magno,63''','Azkoitia':'Desio,81'''}",Alavés,,,,,,988567200000,2001-04-29,2000/2001,2,"{'F. Yeste':'70''','S. Ezquerro':'64'''}","{'Ismael Urzaiz':'64'''}","{'Carlos García':'14''','J. Lacruz':'23''','Larrainzar':'90'''}","{'Alkiza':'44'''}",,"{'P. Orbaiz':'Tiko,46''','Javi González':'S. Ezquerro,83''','Cuéllar':'F. Yeste,89'''}",Athletic,,,,,,32,
LALIGA,0,,,,"{'Ivan Ania':'22'''}",,"{'Rubén Reyes':'Ivo,46''','Bango':'Amieva,54''','Rubén Suárez':'Chino Losada,76'''}",Real Oviedo,,,,,,973447200000,2000-11-05,2000/2001,4,"{'Jordi Cruyff':'89''','D. Geli':'35'''}","{'Javi Moreno':'35'''}",,,,"{'I. Alonso':'Javi Moreno,63''','J. Vucko':'Magno,74''','D. Eggen':'C. Contra,88'''}",Alavés,,,,,,9,
LALIGA,1,"{'Víctor':'16'''}","{'Fernando':'16'''}","{'Diego Tristán':'69''','Romero':'78''','Víctor':'30'''}",,,"{'Turu Flores':'Emerson,54''','Diego Tristán':'Fernando,63''','Fran':'Víctor,81'''}",Deportivo,,,,,,977000400000,2000-12-16,2000/2001,3,"{'Javi Moreno':'21''','I. Alonso':'73'''}",,"{'C. Contra':'69''','D. Geli':'57'''}",,,"{'I. Alonso':'Magno,52''','Pablo':'Javi Moreno,71''','D. Eggen':'Jordi Cruyff,88'''}",Alavés,,,,,,15,
LALIGA,1,"{'Roberto Ríos':'27'''}","{'Javi González':'27'''}","{'Larrazábal':'46''','Guréndez':'42''','Roberto Ríos':'46'''}","{'Urrutia':'71'''}","{'Guréndez':'90'''}","{'Tiko':'Larrainzar,63''','F. Yeste':'Javi González,75''','Asensio':'Larrazábal,87'''}",Athletic,,,,,,975862800000,2000-12-03,2000/2001,2,"{'C. Contra':'48'''}",,"{'Desio':'46''','I. Tomic':'46''','Jordi Cruyff':'46''','D. Geli':'46'''}",,,"{'I. Alonso':'Ibón Begoña,46''','Pablo':'Javi Moreno,79''','J. Vucko':'Jordi Cruyff,87'''}",Alavés,,,,,,13,
LALIGA,1,"{'P. Kluivert':'25'''}","{'Rivaldo':'25'''}","{'Rivaldo':'60''','M. Reiziger':'9''','E. Petit':'40'''}","{'Richard Dutruel':'62'''}",,"{'Alfonso':'M. Overmars,46''','F. Arnau':'Gerard,64''','Dani':'Simão,69'''}",Barcelona,,,,,,969138000000,2000-09-16,2000/2001,3,"{'F. Yeste':'90'''}",,"{'Larrazábal':'8''','F. Yeste':'77''','R. Alkorta':'20''','Urrutia':'59'''}",,"{'Urrutia':'73'''}","{'F. Yeste':'S. Ezquerro,72''','Javi González':'Ismael Urzaiz,79''','Guréndez':'Julen Guerrero,85'''}",Athletic,,,,,,2,
LALIGA,0,,,,,,"{'F. Morientes':'Guti,57''','S. Solari':'C. Makélélé,74'''}",Real Madrid,,,,,,981836100000,2001-02-10,2000/2001,1,"{'Alkiza':'3'''}","{'J. Etxeberría':'3'''}","{'Guréndez':'50''','Julen Guerrero':'76''','P. Orbaiz':'47''','Larrainzar':'62'''}",,,"{'Guréndez':'Urrutia,11''','F. Yeste':'Alkiza,72''','Cuéllar':'J. Etxeberría,90'''}",Athletic,,,,,,22,
LALIGA,1,"{'V. Engonga':'36'''}",,"{'G. Siviero':'35''','Marcos':'68''','F. George':'39''','Carlitos':'41'''}",,,"{'Armando':'Carlitos,47''','Josemi':'A. Ibagaza,70''','D. Güiza':'V. Engonga,80'''}",Mallorca,,,,,,970426800000,2000-10-01,2000/2001,2,"{'Ismael Urzaiz':'40'',61'''}","{'Julen Guerrero':'61''','F. Yeste':'40'''}","{'Oskar Vales':'38''','A. Del Horno':'69''','Ismael Urzaiz':'47''','Larrainzar':'90'''}",,,"{'Javi González':'S. Ezquerro,63''','M. Lasa':'A. Del Horno,71''','Guréndez':'F. Yeste,75'''}",Athletic,,,,,,4,
LALIGA,1,"{'Amavisca':'80'''}","{'Mazzoni':'80'''}","{'M. Estévez':'66''','Morán':'55''','F. Neru':'45''','O. Mellberg':'44'''}",,,"{'M. Estévez':'F. Neru,60''','Pineda':'Morán,60''','Vladimir Beschastnykh':'W. Tais,70'''}",Racing,,,,,,980096400000,2001-01-21,2000/2001,3,"{'Julen Guerrero':'45''','Ismael Urzaiz':'54'',76'''}","{'Larrazábal':'45''','J. Lacruz':'76'''}","{'Guréndez':'73''','Julen Guerrero':'84''','F. Yeste':'38'''}","{'Oskar Vales':'62'''}",,"{'Guréndez':'F. Yeste,68''','R. Alkorta':'Julen Guerrero,85''','Javi González':'J. Etxeberría,90'''}",Athletic,,,,,,19,
LALIGA,2,"{'Quevedo':'14'',64'''}","{'Elvir Bolić':'64''','Míchel Sánchez':'14'''}","{'Ivan Iglesias':'62''','Mauro':'76''','Mingo':'23''','De Quintana':'65'''}",,,"{'Mauro':'Pablo Sanz,46''','Elvir Bolić':'Mingo,46''','Glaucio':'Ivan Iglesias,69'''}",Rayo Vallecano,,,,,,975258000000,2000-11-26,2000/2001,4,"{'Julen Guerrero':'36'',88''','Ismael Urzaiz':'5'''}","{'J. Etxeberría':'88''','Ismael Urzaiz':'36'''}","{'Larrazábal':'85''','Julen Guerrero':'82''','Ismael Urzaiz':'19'''}",,,"{'F. Yeste':'Javi González,76''','Tiko':'Ismael Urzaiz,90'''}",Athletic,,,,,,12,
LALIGA,1,"{'Iván Rosado':'90'''}",,"{'Àlex Fernández':'65''','Gancedo':'84''','Ibán Pérez':'62''','Armentano':'66'''}",,,"{'Armentano':'Ziganda,53''','M. Trzeciak':'Alfredo,73''','Alfonso Vera':'Llorens,90'''}",Osasuna,,,,,,986155200000,2001-04-01,2000/2001,0,,,"{'Roberto Ríos':'53''','M. Lasa':'38'''}",,,"{'Merino':'Javi González,64''','Julen Guerrero':'J. Etxeberría,85''','F. Yeste':'P. Orbaiz,85'''}",Athletic,,,,,,28,
LALIGA,1,"{'José Manuel':'57'''}","{'Pacheta':'57'''}","{'Antía':'62'''}",,,"{'José Manuel':'Caco Morán,52''','Rubén Navarro':'Iván Pérez,75''','L. Rosu':'Iñaki Hurtado,79'''}",Numancia,,,,,,983120400000,2001-02-25,2000/2001,3,"{'Javi González':'48''','J. Etxeberría':'39''','Ismael Urzaiz':'77'''}","{'Tiko':'77''','J. Etxeberría':'48'''}","{'J. Etxeberría':'80''','Urrutia':'67''','Larrainzar':'45'''}",,,"{'F. Yeste':'Javi González,70''','Tiko':'Julen Guerrero,70''','Guréndez':'Ismael Urzaiz,87'''}",Athletic,,,,,,24,
LALIGA,3,"{'Sandro':'86''','K. Musampa':'28''','Agostinho':'90'''}","{'Sandro':'90''','Canabal':'28'''}","{'F. Rufete':'19'''}",,,"{'Sandro':'Edgar,74''','Agostinho':'K. Musampa,81'''}",Málaga,,,,,,990986400000,2001-05-27,2000/2001,1,"{'Ismael Urzaiz':'78'''}","{'F. Yeste':'78'''}","{'F. Yeste':'86''','S. Ezquerro':'18''','J. Lacruz':'75'''}",,,"{'F. Yeste':'S. Ezquerro,70''','Tiko':'J. Etxeberría,70'''}",Athletic,,,,,,36,
LALIGA,2,"{'Jamelli':'22'''}",,"{'Jamelli':'64''','R. Acuña':'52''','José Ignacio':'60''','Pablo Díaz':'17'''}",,,"{'Garitano':'D. Montenegro,76''','Yordi':'Jamelli,76''','J. Ferrón':'Vellisca,87'''}",Real Zaragoza,,,,,,973098000000,2000-11-01,2000/2001,1,"{'Javi González':'47'''}",,"{'Oskar Vales':'66''','J. Etxeberría':'89''','R. Alkorta':'51'''}",,,"{'Javi González':'S. Ezquerro,46''','F. Yeste':'Larrazábal,80'''}",Athletic,,,,,,8,
LALIGA,3,"{'J. De Pedro':'40''','E. Jankauskas':'30'''}",,"{'Loren':'48''','Xabi Alonso':'8'''}",,"{'Loren':'58''','Xabi Alonso':'85'''}","{'J. César':'Ó. De Paula,60''','Fuentes':'J. De Pedro,70''','Pikabea':'D. Khokhlov,90'''}",R. Sociedad,,,,,,992206800000,2001-06-10,2000/2001,1,"{'Ismael Urzaiz':'72'''}","{'R. Alkorta':'72'''}","{'Oskar Vales':'39''','S. Ezquerro':'54''','R. Alkorta':'83'''}",,"{'Oskar Vales':'85'''}","{'S. Ezquerro':'Guréndez,46''','Tiko':'P. Orbaiz,78'''}",Athletic,,,,,,37,
LALIGA,0,,,"{'Ivan Ania':'70''','Martinovic':'28'''}",,,"{'Möller':'Amieva,57''','Ivo':'Oli,70''','Jaime':'Boris,70'''}",Real Oviedo,,,,,,976467600000,2000-12-10,2000/2001,4,"{'Julen Guerrero':'90''','Javi González':'64''','F. Yeste':'48'',56'''}","{'Javi González':'48''','F. Yeste':'90'''}","{'Javi González':'20''','Roberto Ríos':'80''','A. Del Horno':'67'''}",,,"{'F. Yeste':'J. Etxeberría,37''','Alkiza':'P. Orbaiz,78''','Tiko':'Javi González,81'''}",Athletic,,,,,,14,
LALIGA,0,,,"{'L. Figo':'65''','F. Hierro':'25''','Celades':'5''','Gérémi':'61'''}",,,"{'Savio':'Guti,56''','F. Morientes':'C. Makélélé,73'''}",Real Madrid,,,,,,972162000000,2000-10-21,2000/2001,2,"{'Simão':'79''','Luis Enrique':'26'''}","{'Xavi':'26''','Alfonso':'79'''}","{'C. Puyol':'39''','M. Reiziger':'8'''}",,,"{'F. De Boer':'Dani,67''','Alfonso':'Luis Enrique,73''','Gerard':'Rivaldo,87'''}",Barcelona,,,,,,6,
LALIGA,1,"{'Fernando':'45'''}","{'Pachón':'45'''}","{'Fernando':'20''','Marcos':'24''','J. García Calvo':'48''','Torres Gómez':'42'''}",,,"{'P. Ricchetti':'Chema,83''','Alberto':'Pachón,90'''}",Real Valladolid,,,,,,989776800000,2001-05-13,2000/2001,1,"{'Guréndez':'31'''}","{'Julen Guerrero':'31'''}","{'Ismael Urzaiz':'67''','Larrainzar':'78'''}",,,"{'J. Etxeberría':'Julen Guerrero,59''','Javi González':'S. Ezquerro,59''','P. Orbaiz':'F. Yeste,80'''}",Athletic,,,,,,34,
LALIGA,3,"{'Álvaro Maior':'58''','Guayre':'10''','Josico':'90'''}","{'Oulare':'10''','Edu Alonso':'90''','Pablo Lago':'58'''}","{'Baiano':'46''','Ángel López':'46''','Samways':'46'''}",,,"{'Josico':'Oulare,59''','Orlando':'Guayre,77''','Edu Alonso':'Pablo Lago,88'''}",Las Palmas,,,,,,972244800000,2000-10-22,2000/2001,0,,,,,,"{'S. Ezquerro':'F. Yeste,59''','Guréndez':'J. Lacruz,69'''}",Athletic,,,,,,6,
LALIGA,0,,,"{'P. Orbaiz':'72''','Ismael Urzaiz':'90'''}",,,"{'Cuéllar':'J. Etxeberría,46''','Guréndez':'F. Yeste,62''','Alkiza':'Julen Guerrero,71'''}",Athletic,,,,,,981234000000,2001-02-03,2000/2001,7,"{'M. Overmars':'67''','Luis Enrique':'5'',24'',33''','Abelardo':'30''','P. Cocu':'26'',44'''}","{'P. Kluivert':'24'',26''','F. De Boer':'30'',44'',67''','M. Overmars':'5'',33'''}","{'P. Guardiola':'62'''}",,,"{'Xavi':'P. Guardiola,63''','Alfonso':'M. Overmars,71''','Gerard':'P. Cocu,71'''}",Barcelona,,,,,,21,
LALIGA,1,"{'J. Carew':'82'''}","{'Mendieta':'82'''}","{'Diego Alonso':'75''','Mendieta':'56''','J. Carew':'45''','R. Baraja':'73''','Amedeo Carboni':'38'''}",,"{'J. Carew':'82'''}","{'M. Angulo':'Milla,65''','Diego Alonso':'Juan Sánchez,69'''}",Valencia,,,,,,977346000000,2000-12-20,2000/2001,1,"{'Urrutia':'13'''}","{'Ismael Urzaiz':'13'''}","{'Larrazábal':'56''','Tiko':'58''','Lafuente':'45''','Larrainzar':'45'''}",,,"{'Cuéllar':'Ismael Urzaiz,79''','Guréndez':'F. Yeste,83''','Asensio':'Urrutia,83'''}",Athletic,,,,,,16,
LALIGA,1,"{'Aleksandr Mostovoy':'3'''}",,"{'E. Berizzo':'','Edu':'','Jesuli':'','Juanfran':'','Gustavo López':''}",,,"{'Jesuli':'Catanha,62''','E. Giovanella':'G. Djorovic,67''','Yago Yao':'J. Velasco,81'''}",Celta,,,,,,988574400000,2001-04-29,2000/2001,1,"{'Gabri':'29'''}",,"{'P. Guardiola':'','C. Puyol':'','Gabri':'','P. Cocu':''}",,,"{'E. Petit':'B. Zenden,71''','Dani':'Luis Enrique,82'''}",Barcelona,,,,,,32,
LALIGA,2,"{'Magno':'78'''}","{'Javi Moreno':'78'''}","{'Javi Moreno':'61''','C. Contra':'47''','Karmona':'20'''}",,,"{'Magno':'Ibón Begoña,55''','I. Alonso':'I. Tomic,72''','Pablo':'Jordi Cruyff,72'''}",Alavés,,,,,,977344200000,2000-12-20,2000/2001,3,"{'Rivaldo':'2'',60''','P. Kluivert':'68'''}",,"{'F. De Boer':'50''','J. Reina':'75'''}",,,"{'E. Petit':'Sergi,11''','Simão':'Luis Enrique,46''','M. Reiziger':'Gerard,78'''}",Barcelona,,,,,,16,
LALIGA,3,"{'Djalminha':'5''','Víctor':'71'',90'''}","{'R. Makaay':'5''','Mauro Silva':'90''','Djalminha':'71'''}","{'L. Scaloni':'90''','Donato':'42''','Djalminha':'57'''}",,,"{'Jacques Songo''o':'Molina,30''','J. Valerón':'Fran,56''','J. Capdevila':'Djalminha,80'''}",Deportivo,,,,,,982443600000,2001-02-17,2000/2001,2,"{'Luis Enrique':'34'''}","{'P. Guardiola':'34'''}","{'Luis Enrique':'3'''}",,,"{'Alfonso':'B. Zenden,46''','Dani':'Luis Enrique,79''','Gerard':'Sergi,79'''}",Barcelona,,,,,,23,
LALIGA,1,"{'Guayre':'7'''}",,"{'Ángel López':'64''','Olías':'88''','G. Schürrer':'69'''}",,,"{'Turdó':'Oulare,46''','Moreno':'Edu Alonso,54''','Eloy Jiménez':'Guayre,77'''}",Las Palmas,,,,,,986151600000,2001-04-01,2000/2001,4,"{'Dani':'74''','Gabri':'14''','Rivaldo':'71''','M. Overmars':'43'''}","{'Xavi':'14''','F. De Boer':'71''','M. Overmars':'74''','Luis Enrique':'43'''}","{'C. Puyol':'85'''}",,,"{'C. Puyol':'M. Reiziger,46''','P. Guardiola':'Luis Enrique,62''','Dani':'P. Kluivert,72'''}",Barcelona,,,,,,28,
LALIGA,4,"{'Jamelli':'44''','J. Esnáider':'8'',79''','José Ignacio':'73'''}","{'Jamelli':'8''','Juanele':'44'',73'',79'''}","{'Aguado':'88''','J. Esnáider':'35''','Juanele':'90''','Pablo Díaz':'20'''}",,,"{'Sergey Gurenko':'K. Sündgren,41''','Garitano':'Jamelli,88''','J. Ferrón':'J. Esnáider,90'''}",Real Zaragoza,,,,,,987282000000,2001-04-14,2000/2001,4,"{'Rivaldo':'90''','P. Kluivert':'77'',80''','M. Overmars':'52'''}","{'Dani':'80''','Rivaldo':'77''','P. Cocu':'52'''}","{'Gabri':'44''','I. De La Peña':'80''','F. De Boer':'65'''}",,,"{'I. De La Peña':'Simão,64''','Dani':'P. Cocu,74'''}",Barcelona,,,,,,30,
LALIGA,0,,,"{'Korino':'7'''}",,,"{'Ó. De Paula':'E. Jankauskas,46''','J. Llorente':'D. Khokhlov,65''','Xabi Alonso':'T. Korkut,70'''}",R. Sociedad,,,,,,983131200000,2001-02-25,2000/2001,3,"{'Xavi':'78''','P. Kluivert':'38'',41'''}","{'Rivaldo':'78''','M. Overmars':'41''','Luis Enrique':'38'''}","{'P. Kluivert':'82''','P. Cocu':'49'''}",,,"{'Xavi':'P. Guardiola,74''','Gerard':'F. De Boer,80''','Dani':'P. Kluivert,86'''}",Barcelona,,,,,,24,
