leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
LALIGA,1,,,"{'Rotchen':'40''','Roger':'59''','Àlex Fernández':'35'''}",,,"{'J. Palencia':'Antonio Pacheco,66''','Àngel Morales':'Paulo Sousa,74'''}",Espanyol,,,,,,1019943000000,2002-04-27,2001/2002,2,"{'R. Baraja':'67'',79'''}",,"{'R. Ayala':'28''','J. Carew':'45''','Vicente':'32'''}","{'Amedeo Carboni':'29'''}",,"{'F. Aurélio':'M. Angulo,57''','Kily González':'Vicente,66''','Juan Sánchez':'Mista,76'''}",Valencia,,,,,,36,
LALIGA,1,"{'J. Etxeberría':'72'''}",,"{'Oskar Vales':'11''','Guréndez':'26''','F. Yeste':'41''','A. Del Horno':'59'''}",,,"{'Tiko':'Urrutia,46''','Javi González':'Guréndez,62''','S. Ezquerro':'Julen Guerrero,72'''}",Athletic,,,,,,1012766400000,2002-02-03,2001/2002,2,"{'F. Rufete':'64''','Mista':'13'''}",,"{'P. Aimar':'84''','R. Ayala':'8''','R. Baraja':'14''','Curro Torres':'81'''}",,,"{'P. Aimar':'Salva Ballesta,60''','Vicente':'F. Rufete,71''','Juan Sánchez':'Mista,82'''}",Valencia,,,,,,23,
LALIGA,0,,,"{'Sarasúa':'86''','Paqui':'73''','Alberto Hernandez':'63''','Edu Alonso':'45''','Nacho González':'90'''}","{'Sarasúa':'90'''}","{'Alberto Hernandez':'68'''}","{'Luis Tevenet':'Edu Alonso,73''','Eloy Jiménez':'Pablo Lago,73''','Rubén Castro':'Orlando,78'''}",Las Palmas,,,,,,1000670400000,2001-09-16,2001/2002,1,"{'D. Albelda':'61'''}",,"{'M. Angulo':'4''','Amedeo Carboni':'83''','G. De Los Santos':'88'''}",,,"{'Kily González':'Vicente,55''','F. Rufete':'M. Angulo,65''','Juan Sánchez':'P. Aimar,80'''}",Valencia,,,,,,3,
LALIGA,0,,,"{'J. De Pedro':'44'''}",,,"{'Nihat':'Iñigo Idiákez,46''','D. Khokhlov':'M. Aranburu,46''','I. Gabilondo':'J. De Pedro,64'''}",R. Sociedad,,,,,,1018206000000,2002-04-07,2001/2002,4,"{'M. Angulo':'54''','R. Baraja':'11''','Kily González':'27''','Mista':'88'''}",,"{'R. Baraja':'23''','D. Albelda':'40'''}",,,"{'Juan Sánchez':'F. Rufete,61''','Mista':'R. Baraja,73''','F. Aurélio':'C. Marchena,77'''}",Valencia,,,,,,33,
LALIGA,2,"{'F. Sales':'34'''}",,"{'J. Peña':'80'''}",,,"{'M. Tena':'Caminero,61''','P. Ricchetti':'Tote,73''','Chema':'L. García,84'''}",Real Valladolid,,,,,,1011546000000,2002-01-20,2001/2002,1,"{'M. Pellegrino':'26'''}",,"{'M. Pellegrino':'78''','R. Ayala':'18''','Kily González':'90''','S. Cañizares':'79''','R. Baraja':'38'''}",,,"{'Salva Ballesta':'A. Ilie,52''','P. Aimar':'R. Baraja,60''','Kily González':'Vicente,70'''}",Valencia,,,,,,21,
LALIGA,0,,,"{'Slovak':'60''','Ivan Ania':'65''','Pablo Paz':'83''','Hugo Morales':'85'''}",,,"{'Charcos':'J. Martí,84''','Jaime':'Marioni,84''','Hidalgo':'Hugo Morales,89'''}",Tenerife,,,,,,1006102800000,2001-11-18,2001/2002,0,,,"{'Amedeo Carboni':'6'''}","{'M. Angulo':'75'''}",,"{'Vicente':'Kily González,60''','M. Angulo':'F. Rufete,70''','C. Marchena':'P. Aimar,80'''}",Valencia,,,,,,13,
LALIGA,0,,,"{'C. Puyol':'54''','Gabri':'55''','T. Motta':'90'''}",,,"{'M. Overmars':'Fábio Rochemback,54''','J. Saviola':'Luis Enrique,59''','T. Motta':'P. Cocu,69'''}",Barcelona,,,,,,1014499800000,2002-02-23,2001/2002,2,"{'P. Aimar':'62''','F. Rufete':'16'''}",,"{'P. Aimar':'50''','D. Albelda':'21'''}",,,"{'J. Carew':'Salva Ballesta,60''','Mista':'P. Aimar,78''','F. Aurélio':'R. Ayala,85'''}",Valencia,,,,,,27,
LALIGA,2,"{'Unai':'37'''}",,"{'Unai':'62''','Galván':'40''','R. Arruabarrena':'87''','G. Amor':'29''','Calleja':'90''','J. López Vallejo':'64'''}",,,"{'G. Craioveanu':'J. Pizzi,67''','Jorge López':'G. Amor,75''','Roca':'Galván,80'''}",Villarreal,,,,,,1016920800000,2002-03-23,2001/2002,3,"{'Pablo Lago':'74''','Samways':'32'''}",,"{'J. José':'35''','Samways':'86''','G. Schürrer':'2'''}",,"{'G. Schürrer':'63'''}","{'Pablo Lago':'Carmelo,54''','Rubén Castro':'J. José,58''','Olías':'Orlando,66'''}",Las Palmas,,,,,,31,
LALIGA,0,,,"{'Josemi':'11''','D. Silva':'54''','Gerardo':'90'''}",,,"{'Zárate':'Julio Dely Valdés,76''','Canabal':'K. Musampa,76''','Sandro':'D. Silva,85'''}",Málaga,,,,,,1012150800000,2002-01-27,2001/2002,0,,,"{'Tote':'49''','Jesús Sánchez':'27'''}",,,"{'C. Blanco':'L. García,68''','Eusebio':'Fernando,81'''}",Real Valladolid,,,,,,22,
LALIGA,0,,,"{'Unai':'17''','Galván':'86''','R. Arruabarrena':'37''','Víctor':'61''','Q. Álvarez':'57''','Roca':'27'''}",,,"{'Guayre':'Calleja,60''','D. Cagna':'C. Galca,60''','Galván':'R. Arruabarrena,76'''}",Villarreal,,,,,,1002484800000,2001-10-07,2001/2002,1,"{'Salva Ballesta':'44'''}",,"{'Amedeo Carboni':'13''','C. Marchena':'80''','Salva Ballesta':'90'''}",,,"{'Serban':'Juan Sánchez,72''','Jandro':'F. Rufete,89'''}",Valencia,,,,,,7,
