leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
LALIGA,1,{'E. Basora':'44'''},,,,,,Barcelona,,,,,,-534988800000,1953-01-18,1952/1953,1,,,,,,,Deportivo,,,,,,16
LALIGA,1,{'Ben Barek':'23'''},,,,,,Atlético,,,,,,-535593600000,1953-01-11,1952/1953,5,"{'Corcuera':'70''','Oswaldo':'42'',66'',79''','Arias':'9'''}",,,,,,Deportivo,,,,,,15
LALIGA,0,,,,,,,CD Málaga,,,,,,-526521600000,1953-04-26,1952/1953,1,{'Moll':'28'''},,,,,,Deportivo,,,,,,29
LALIGA,2,"{'Venancio':'87''','Artetxe':'55'''}",,,,,,Athletic,,,,,,-528336000000,1953-04-05,1952/1953,3,"{'Tino':'89''','Oswaldo':'80''','Moll':'40'''}",,,,,,Deportivo,,,,,,26
LALIGA,2,"{'Pahiño':'12'',18'''}",,,,,,Real Madrid,,,,,,-531360000000,1953-03-01,1952/1953,0,,,,,,,Deportivo,,,,,,22
LALIGA,1,{'Mahjoub':'21'''},,,,,,Racing,,,,,,-545270400000,1952-09-21,1952/1953,0,,,,,,,Deportivo,,,,,,2
LALIGA,2,{'Hermida':'73'''},,,,,,Celta,,,,,,-532569600000,1953-02-15,1952/1953,3,"{'Tino':'58''','Oswaldo':'32'',89'''}",,,,,,Deportivo,,,,,,20
LALIGA,2,"{'Sará':'30'',62'''}",,,,,"{'Durán':'Argila,70'''}",Real Oviedo,,,,,,-537408000000,1952-12-21,1952/1953,2,"{'Arias':'46'',57'''}",,,,,,Deportivo,,,,,,13
LALIGA,2,"{'Iriondo':'74''','Artetxe':'19'''}",,,,,,Athletic,,,,,,-542246400000,1952-10-26,1952/1953,6,"{'Marcet':'17'',80'',87''','Arcas':'41'',53'',78'''}",,,,,,Espanyol,,,,,,7
LALIGA,0,,,,,,,Real Zaragoza,,,,,,-533779200000,1953-02-01,1952/1953,0,,,,,,,Deportivo,,,,,,18
LALIGA,0,,,,,,,Sevilla,,,,,,-542851200000,1952-10-19,1952/1953,2,"{'Lechuga':'80''','Moll':'48'''}",,,,,,Deportivo,,,,,,6
LALIGA,0,,,,,,,Atlético,,,,,,-539827200000,1952-11-23,1952/1953,2,"{'Marcet':'10'',65'''}",,,,,,Espanyol,,,,,,11
LALIGA,0,,,,,,,R. Sociedad,,,,,,-544060800000,1952-10-05,1952/1953,1,{'Corcuera':'55'''},,,,,,Deportivo,,,,,,4
LALIGA,2,"{'Egea':'22''','Colino':'70'''}",,,,,,Espanyol,,,,,,-541641600000,1952-11-02,1952/1953,2,"{'Tino':'15''','Moll':'83'''}",,,,,,Deportivo,,,,,,8
LALIGA,2,"{'Sócrates':'75''','Fuertes':'79'''}",,,,,,Valencia,,,,,,-530150400000,1953-03-15,1952/1953,1,{'Moll':'10'''},,,,,,Deportivo,,,,,,24
LALIGA,0,,,,,,,Sporting,,,,,,-538012800000,1952-12-14,1952/1953,5,"{'Oswaldo':'50'',74''','Moll':'20'',77''','Arias':'40'''}",,,,,,Deportivo,,,,,,12
LALIGA,4,"{'Morro':'34'',46'',52'',88'''}",,,,,,Real Valladolid,,,,,,-540432000000,1952-11-16,1952/1953,1,{'Royo':'30'''},,,,,"{'Otero':'Acuña,35'''}",Deportivo,,,,,,10
LALIGA,2,"{'E. Manchón':'3''','Moreno':'18'''}",,,,,,Barcelona,,,,,,-527731200000,1953-04-12,1952/1953,0,,,,,,,Espanyol,,,,,,27
LALIGA,1,{'Galacho':'26'''},,,,,,CD Málaga,,,,,,-529545600000,1953-03-22,1952/1953,2,"{'Arcas':'25''','Bolinches':'74'''}",,,,,,Espanyol,,,,,,25
