leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
LALIGA,1,,,,{'Areta I':'87'''},,,Athletic,,,,,,-565833600000,1952-01-27,1951/1952,4,"{'Hermida':'34'',54''','Mekerle':'24''','Olmedo':'38'''}",,,,,,Celta,,,,,,20
LALIGA,3,"{'Ben Barek':'70''','Carlsson':'20'',44'''}",,,,,,Atlético,,,,,,-574905600000,1951-10-14,1951/1952,0,,,,,,"{'Pazos':'Simón,75'''}",Celta,,,,,,6
LALIGA,1,{'Paz':'68'''},,,,,,R. Sociedad,,,,,,-563414400000,1952-02-24,1951/1952,3,"{'Pineda':'46''','Mekerle':'27''','Atienza':'20'''}",,,,,,Celta,,,,,,24
LALIGA,3,"{'Egea':'80''','Colino':'39'',66'''}",,,,,,Espanyol,,,,,,-576115200000,1951-09-30,1951/1952,3,"{'Vázquez':'29''','Villar':'32''','Atienza':'45'''}",,,,,,Celta,,,,,,4
LALIGA,1,{'Lechuga':'6'''},,,,,,Deportivo,,,,,,-559785600000,1952-04-06,1951/1952,6,"{'Hermida':'28''','Mekerle':'61'',75''','Atienza':'32'',39'',40'''}",,,,,,Celta,,,,,,29
LALIGA,0,,,,,,,Tetuán,,,,,,-567043200000,1952-01-13,1951/1952,7,"{'Hermida':'20'',25'',42'',56''','Atienza':'16'',75'''}",,,,,,Celta,,,,,,18
LALIGA,1,{'Cabido':'89'''},,,,,,Real Zaragoza,,,,,,-571276800000,1951-11-25,1951/1952,4,"{'Hermida':'6'',53''','Olmedo':'27''','Atienza':'67'''}",,,,,,Celta,,,,,,12
LALIGA,0,,,,,,"{'Ortega':'Juanito,36'''}",Racing,,,,,,-569462400000,1951-12-16,1951/1952,3,"{'Hermida':'36'',71''','Vázquez':'27'''}",,,,,,Celta,,,,,,15
LALIGA,2,"{'Pahiño':'80''','Arsuaga':'16'''}",,,,,,Real Madrid,,,,,,-560995200000,1952-03-23,1951/1952,3,"{'Hermida':'34'',48''','Atienza':'2'''}",,,,,,Celta,,,,,,28
LALIGA,2,{'Peña':'8'''},,,,,,Las Palmas,,,,,,-577324800000,1951-09-16,1951/1952,5,"{'Vázquez':'39''','Mekerle':'31'',65''','Saras':'78'''}",,,{'Sansón':'82'''},,,Celta,,,,,,2
LALIGA,1,{'Molinucu':'2'''},,,,,,Sporting,,,,,,-572486400000,1951-11-11,1951/1952,4,"{'Vázquez':'46''','Hermida':'17'',35''','Atienza':'42'''}",,,,,,Celta,,,,,,10
LALIGA,1,{'Seguí':'58'''},,,,,,Valencia,,,,,,-564624000000,1952-02-10,1951/1952,1,{'Hermida':'78'''},,,,,,Celta,,,,,,22
LALIGA,0,,,,,,,Sevilla,,,,,,-568252800000,1951-12-30,1951/1952,2,{'Atienza':'17'''},,,,,,Celta,,,,,,16
LALIGA,2,"{'Gárate':'80''','Piru Gainza':'2'''}",,,,,,Athletic,,,,,,-563414400000,1952-02-24,1951/1952,1,{'Julián':'88'''},,,,,,Tetuán,,,,,,24
LALIGA,1,{'Cánovas':'60'''},,,,,,Real Valladolid,,,,,,-573696000000,1951-10-28,1951/1952,2,"{'Hermida':'50''','Mekerle':'81'''}",,,,,,Celta,,,,,,8
LALIGA,1,{'Pérez Payá':'5'''},,,,,,Atlético,,,,,,-572486400000,1951-11-11,1951/1952,4,"{'Chicha':'22'',81''','Moreno':'17''','Martí-Gimeno':'26'''}",,,,,,Tetuán,,,,,,10
LALIGA,1,{'L. Kubala':'89'''},,,,,,Barcelona,,,,,,-564019200000,1952-02-17,1951/1952,1,{'Arsenio Iglesias':'20'''},,,,,,Deportivo,,,,,,23
LALIGA,1,{'Paz':'1'''},,,,,,R. Sociedad,,,,,,-560995200000,1952-03-23,1951/1952,3,"{'Manolín':'70'',88'''}",,,,,,Tetuán,,,,,,28
LALIGA,0,,,,,,,Deportivo,,,,,,-564624000000,1952-02-10,1951/1952,2,"{'Patricio':'35'',70'''}",,,,,,Tetuán,,,,,,22
LALIGA,1,{'Artetxe':'15'''},,,,,,Athletic,,,,,,-571881600000,1951-11-18,1951/1952,3,"{'Oswaldo':'17''','Arsenio Iglesias':'88'''}",,,,,,Deportivo,,,,,,11
LALIGA,1,{'Olmedo':'48'''},,,,,,Celta,,,,,,-576720000000,1951-09-23,1951/1952,2,"{'Manolín':'79''','Patricio':'38'''}",,,,,,Tetuán,,,,,,3
LALIGA,3,"{'Roque Olsen':'22'',89''','Joseíto':'61'''}",,,,,,Real Madrid,,,,,,-567648000000,1952-01-06,1951/1952,3,"{'Martí-Gimeno':'35''','Julián':'23'',31'''}",,,,,,Tetuán,,,,,,17
LALIGA,1,{'Taltavull':'89'''},,,,,,Valencia,,,,,,-562204800000,1952-03-09,1951/1952,1,{'Sevilla':'4'''},,,,,,Tetuán,,,,,,26
LALIGA,5,"{'E. Basora':'42''','Nicolau':'25''','Moreno':'30'''}",,,,,,Barcelona,,,,,,-559180800000,1952-04-13,1951/1952,2,{'Moreno':'44'''},,,,,,Tetuán,,,,,,30
LALIGA,1,{'Cholo Dindurra':'48'''},,,,,,Sporting,,,,,,-570067200000,1951-12-09,1951/1952,3,"{'Sevilla':'67''','Julián':'13'',64'''}",,,,,,Tetuán,,,,,,14
LALIGA,2,"{'Macario':'68''','Gallardo':'69'''}",,,,,"{'Gorrin':'Pepín,85'''}",Las Palmas,,,,,,-565228800000,1952-02-03,1951/1952,2,"{'Muñoz':'84''','Martí-Gimeno':'78'''}",,,,,,Tetuán,,,,,,21
LALIGA,1,{'León':'8'''},,,,,,Racing,,,,,,-566438400000,1952-01-20,1951/1952,5,"{'Moreno':'75''','Julián':'29'',43'',55'',79'''}",,,,,,Tetuán,,,,,,19
LALIGA,2,"{'Lolo':'52''','Coque':'82'''}",,,,,,Real Valladolid,,,,,,-571276800000,1951-11-25,1951/1952,2,"{'Chicha':'5''','Patricio':'66'''}",,,,,,Tetuán,,,,,,12
LALIGA,4,"{'Arza':'9'',24''','Ayala I':'63''','Herrera':'66'''}",,,,,,Sevilla,,,,,,-575510400000,1951-10-07,1951/1952,3,"{'Manolín':'59'',81'''}",,,,,,Tetuán,,,,,,5
LALIGA,1,{'Rosendo Hernández':'52'''},,,,,,Real Zaragoza,,,,,,-577929600000,1951-09-09,1951/1952,0,,,,,,,Tetuán,,,,,,1
LALIGA,3,"{'Arcas':'57'',89''','Colino':'44'''}",,,,,,Espanyol,,,,,,-573696000000,1951-10-28,1951/1952,3,"{'Chicha':'7'',47'''}",,,,,,Tetuán,,,,,,8
LALIGA,3,"{'Pérez Payá':'30''','Estruch':'65''','Carlsson':'67'''}",,,,,"{'Argila':'Montes,50'''}",Atlético,,,,,,-570672000000,1951-12-02,1951/1952,1,,,,,,"{'Pita':'Lestón,47'''}",Deportivo,,,,,,13
LALIGA,1,{'Echeveste':'41'''},,,,,,Racing,,,,,,-577929600000,1951-09-09,1951/1952,2,"{'Corcuera':'65''','Lechuga':'87'''}",,,,,,Deportivo,,,,,,1
LALIGA,0,,,,,,,Celta,,,,,,-570067200000,1951-12-09,1951/1952,3,"{'Corcuera':'60''','Oswaldo':'40'''}",,,,,,Deportivo,,,,,,14
LALIGA,3,"{'Chicha':'31''','Moreno':'26''','Patricio':'25'''}",,,,,,Tetuán,,,,,,-574300800000,1951-10-21,1951/1952,2,"{'Corcuera':'23''','Lechuga':'5'''}",,,,,"{'Lestón':'Acuña,27'''}",Deportivo,,,,,,7
LALIGA,1,{'Pitarch':'25'''},,,,,,Real Zaragoza,,,,,,-562809600000,1952-03-02,1951/1952,2,"{'Ponte':'84''','Moll':'35'''}",,,,,,Deportivo,,,,,,25
LALIGA,1,{'Arcas':'20'''},,,,,,Espanyol,,,,,,-573091200000,1951-11-04,1951/1952,3,"{'Oswaldo':'53''','Moll':'70''','Arsenio Iglesias':'15'''}",,,,,,Deportivo,,,,,,9
LALIGA,1,{'Cedrés':'45'''},,,,,,Las Palmas,,,,,,-575510400000,1951-10-07,1951/1952,3,"{'Corcuera':'43''','Marquínez':'10''','Cuenca':'83'''}",,,,,,Deportivo,,,,,,5
LALIGA,1,{'Ayala I':'73'''},,,,,,Sevilla,,,,,,-576720000000,1951-09-23,1951/1952,1,{'Carlitos':'59'''},,,,,,Deportivo,,,,,,3
LALIGA,2,"{'Gago':'60''','Pasieguito':'1'''}",,,,,,Valencia,,,,,,-559180800000,1952-04-13,1951/1952,3,"{'Corcuera':'61'',63''','Moll':'50'''}",,,,,,Deportivo,,,,,,30
LALIGA,1,,,,,,,Sporting,,,,,,-565228800000,1952-02-03,1951/1952,4,"{'Oswaldo':'44''','Moll':'35'',65''','Arsenio Iglesias':'89'''}",,,,,,Deportivo,,,,,,21
LALIGA,1,{'Carlsson':'24'''},,,,,,Atlético,,,,,,-562204800000,1952-03-09,1951/1952,3,"{'Marcet':'75''','Piquín':'66'',72'''}",,,,,,Espanyol,,,,,,26
LALIGA,1,{'Molowny':'75'''},,,{'Sobrado':'76'''},,,Real Madrid,,,,,,-561600000000,1952-03-16,1951/1952,1,{'Muñiz':'89'''},,,{'Cuenca':'76'''},,"{'Lestón':'Acuña,49'''}",Deportivo,,,,,,27
LALIGA,1,{'Alsúa Ii':'5'''},,,,,,R. Sociedad,,,,,,-566438400000,1952-01-20,1951/1952,2,"{'Ponte':'85''','Oswaldo':'6'''}",,,,,,Deportivo,,,,,,19
LALIGA,3,"{'Panizo':'29'',74''','Artetxe':'66'''}",,,,,,Athletic,,,,,,-572486400000,1951-11-11,1951/1952,3,"{'Egea':'2'',52'''}",,,,,,Espanyol,,,,,,10
LALIGA,1,,,,,,,Racing,,,,,,-575510400000,1951-10-07,1951/1952,4,"{'Arcas':'31'',53''','Colino':'33'',37'''}",,,,,,Espanyol,,,,,,5
LALIGA,1,{'Coque':'4'''},,,,,,Real Valladolid,,,,,,-567648000000,1952-01-06,1951/1952,1,{'Barreda':'72'''},,,,,,Deportivo,,,,,,17
LALIGA,1,{'Jaco':'2'''},,,,,,Tetuán,,,,,,-564019200000,1952-02-17,1951/1952,4,"{'Marcet':'76''','Arcas':'75''','Egea':'5''','Colino':'31'''}",,,,,,Espanyol,,,,,,23
LALIGA,2,"{'Olmedo':'87''','Atienza':'23'''}",,,,,,Celta,,,,,,-566438400000,1952-01-20,1951/1952,0,,,,,,,Espanyol,,,,,,19
LALIGA,1,{'Panizo':'74'''},,,,,,Athletic,,,,,,-574905600000,1951-10-14,1951/1952,3,"{'León':'2''','Macala':'48''','Echeveste':'4'''}",,,,,,Racing,,,,,,6
LALIGA,3,"{'Roque Olsen':'51''','Pahiño':'30'''}",,,,,,Real Madrid,,,,,,-576720000000,1951-09-23,1951/1952,4,"{'Egea':'35''','Colino':'85''','Artigas':'39'''}",,,,,,Espanyol,,,,,,3
LALIGA,0,,,,,,,Barcelona,,,,,,-577929600000,1951-09-09,1951/1952,1,,,,,,,Espanyol,,,,,,1
LALIGA,1,{'Manolo':'87'''},,,,,,Deportivo,,,,,,-563414400000,1952-02-24,1951/1952,3,"{'Marcet':'72''','Egea':'17'',62'''}",,,,,,Espanyol,,,,,,24
LALIGA,0,,,,,,,Real Zaragoza,,,,,,-567648000000,1952-01-06,1951/1952,4,"{'Arcas':'70''','Egea':'10''','Fontanet':'75'',83'''}",,,,,,Espanyol,,,,,,17
LALIGA,1,{'Pérez':'75'''},,,,,,R. Sociedad,,,,,,-570067200000,1951-12-09,1951/1952,4,"{'Marcet':'27''','Colino':'34'',60'''}",,,,,,Espanyol,,,,,,14
LALIGA,1,{'Oswaldo':'68'''},,,,,,Deportivo,,,,,,-568252800000,1951-12-30,1951/1952,3,"{'Mahjoub':'64''','Pin':'28'',31'''}",,,,,,Racing,,,,,,16
LALIGA,3,"{'Cabillo':'48''','Badenes':'72''','Mena':'57'''}",,,,,,Valencia,,,,,,-571276800000,1951-11-25,1951/1952,2,"{'Marcet':'80''','Grau':'26'''}",,,,,,Espanyol,,,,,,12
LALIGA,0,,,,,,,Sporting,,,,,,-559180800000,1952-04-13,1951/1952,3,"{'Xirau':'62'',76''','Egea':'64'''}",,,,,,Espanyol,,,,,,30
LALIGA,0,,,,,,,Espanyol,,,,,,-565833600000,1952-01-27,1951/1952,1,{'Mahjoub':'78'''},,,,,,Racing,,,,,,20
LALIGA,3,"{'Roque Olsen':'25''','Cabrera':'57''','Pahiño':'11'''}",,,,,,Real Madrid,,,,,,-570067200000,1951-12-09,1951/1952,0,,,,,,,Racing,,,,,,14
LALIGA,1,{'Enrique':'81'''},,,,,,Sevilla,,,,,,-577324800000,1951-09-16,1951/1952,3,"{'Revuelta':'57'',87''','Magritas':'48'''}",,,,,,Racing,,,,,,2
LALIGA,0,,,,,,,Las Palmas,,,,,,-574300800000,1951-10-21,1951/1952,2,"{'Marcet':'57''','Egea':'83'''}",,,,,,Espanyol,,,,,,7
LALIGA,0,,,,,,,Las Palmas,,,,,,-567043200000,1952-01-13,1951/1952,4,"{'Magritas':'60''','León':'15'',58''','Echeveste':'76'''}",,,,,,Racing,,,,,,18
LALIGA,0,,,,,,,Real Valladolid,,,,,,-560995200000,1952-03-23,1951/1952,3,"{'Mauri':'44'',47'',87'''}",,,,,,Espanyol,,,,,,28
LALIGA,3,"{'L. Kubala':'86''','J. Vila':'80''','E. Manchón':'81'''}",,,,,,Barcelona,,,,,,-571276800000,1951-11-25,1951/1952,0,,,,,,,Racing,,,,,,12
LALIGA,2,"{'Lolo':'7''','Pepín':'83'''}",,,,,,Real Valladolid,,,,,,-563414400000,1952-02-24,1951/1952,2,"{'Ruiz':'16''','Elizondo':'52'''}",,,,,,Racing,,,,,,24
LALIGA,2,"{'Méndez':'54''','Pérez Payá':'74'''}",,,,,,Atlético,,,,,,-564624000000,1952-02-10,1951/1952,2,{'Mahjoub':'65'''},,,,,,Racing,,,,,,22
LALIGA,3,"{'Araujo':'84'',88''','Ramoní':'6'''}",,,,,,Sevilla,,,,,,-565228800000,1952-02-03,1951/1952,4,"{'Mauri':'46'',53''','Marcet':'22''','Artigas':'13'''}",,,,,,Espanyol,,,,,,21
LALIGA,0,,,,,,,Tetuán,,,,,,-576115200000,1951-09-30,1951/1952,4,"{'Revuelta':'63'',79''','León':'21''','Macala':'78'''}",,,,,,Racing,,,,,,4
LALIGA,2,"{'Cholo Dindurra':'47''','Medina':'16'''}",,,,,"{'Pérez':'Sión,87'''}",Sporting,,,,,,-562204800000,1952-03-09,1951/1952,1,{'Magritas':'34'''},,,,,,Racing,,,,,,26
LALIGA,1,{'Buqué':'15'''},,,,,,Valencia,,,,,,-573696000000,1951-10-28,1951/1952,2,"{'Bermúdez':'67''','León':'35'''}",,,,,,Racing,,,,,,8
LALIGA,4,"{'Pérez':'29''','Epi':'61''','Alsúa Ii':'44''','Igoa':'11'''}",,,,,,R. Sociedad,,,,,,-572486400000,1951-11-11,1951/1952,2,{'Pin':'85'''},,,,,"{'Ortega':'Juanito,65'''}",Racing,,,,,,10
LALIGA,0,,,,,,,Celta,,,,,,-559180800000,1952-04-13,1951/1952,3,"{'Mahjoub':'33'',85''','Llata':'62'''}",,,,,,Racing,,,,,,30
LALIGA,2,"{'Panizo':'3''','Gárate':'54'''}",,,,,,Athletic,,,,,,-576115200000,1951-09-30,1951/1952,2,{'Pahiño':'49'''},,,,,,Real Madrid,,,,,,4
LALIGA,1,{'Méndez':'66'''},,,,,,Atlético,,,,,,-565833600000,1952-01-27,1951/1952,2,"{'Pahiño':'50'',79'''}",,,,,,Real Madrid,,,,,,20
LALIGA,1,{'E. Basora':'44'''},,,,,,Barcelona,,,,,,-572486400000,1951-11-11,1951/1952,5,"{'Roque Olsen':'57''','Cabrera':'32''','Molowny':'3''','Pahiño':'35'',87'''}",,,,,,Real Madrid,,,,,,10
LALIGA,2,"{'Arsenio Iglesias':'23'',51'''}",,,,,"{'Lestón':'Acuña,85'''}",Deportivo,,,,,,-571276800000,1951-11-25,1951/1952,3,"{'Roque Olsen':'4''','Narro':'31'''}",,,,,,Real Madrid,,,,,,12
LALIGA,2,{'Manolín':'16'''},,,,,,Tetuán,,,,,,-577324800000,1951-09-16,1951/1952,4,"{'Roque Olsen':'85''','Molowny':'64''','Pahiño':'23'''}",,,,,,Real Madrid,,,,,,2
LALIGA,1,{'Fontanet':'52'''},,,,,,Espanyol,,,,,,-567043200000,1952-01-13,1951/1952,6,"{'Roque Olsen':'77''','Pahiño':'16'',17'',36'',65'''}",,,,,,Real Madrid,,,,,,18
LALIGA,0,,,,,,,Racing,,,,,,-559785600000,1952-04-06,1951/1952,2,"{'Arsuaga':'57''','Pahiño':'39'''}",,,,,,Real Madrid,,,,,,29
LALIGA,2,"{'Rosendo Hernández':'50'',58'''}",,,,,,Real Zaragoza,,,,,,-560995200000,1952-03-23,1951/1952,2,"{'Mahjoub':'23''','Echeveste':'48'''}",,,,,,Racing,,,,,,28
LALIGA,1,{'Pio':'29'''},,,,,,Real Zaragoza,,,,,,-562204800000,1952-03-09,1951/1952,2,"{'Molowny':'62''','Navarro':'10'''}",,,,,,Real Madrid,,,,,,26
