leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
PRML,5,"{'Stan Pearson':'8'',54''','Jack Rowley':'53'',59''','Ernie Bond':'57'''}",,,,,,Man. Utd,,,,,,-574992000000,1951-10-13,1951/1952,2,"{'Billy Goffin':'4''','Herbie Smith':'44'''}",,,,,,Aston Villa,,,,,,13,47765
PRML,0,,,,,,,Middlesbrough,,,,,,-571363200000,1951-11-24,1951/1952,2,"{'Johnny Dixon':'90'',90'''}",,,,,,Aston Villa,,,,,,18,25415
PRML,2,"{'Jimmy Meadows':'90''','Johnny Williamson':'90'''}",,,,,,Man. City,,,,,,-568339200000,1951-12-29,1951/1952,1,"{'Johnny Dixon':'90'''}",,,,,,Aston Villa,,,,,,25,37319
PRML,1,"{'Len Shackleton':''}",,,,,,Sunderland,,,,,,-579052800000,1951-08-27,1951/1952,2,"{'Johnny Dixon':'','Derek Pace':''}",,,,,,Aston Villa,,,,,,3,42295
PRML,0,,,,,,,Liverpool,,,,,,-576806400000,1951-09-22,1951/1952,2,"{'Billy Goffin':'45''','Tommy Thompson':'45'''}",,,,,,Aston Villa,,,,,,10,47056
PRML,2,"{'John Duncan':'90'',90'''}",,,,,,Newcastle,,,,,,-570153600000,1951-12-08,1951/1952,2,"{'Tommy Thompson':'90''','Johnny Dixon':'90'''}",,,,,,Aston Villa,,,,,,20,32220
PRML,3,"{'D. Wilshaw':'90''','Bill Baxter':'90''','Les Smith':'90'''}",,,,,,Wolves,,,,,,-568684800000,1951-12-25,1951/1952,3,"{'Billy Goffin':'90''','Davy Walsh':'90''','Johnny Dixon':'90'''}",,,,,,Aston Villa,,,,,,22,38656
PRML,1,"{'Les Shannon':'90'''}",,,,,,Burnley,,,,,,-561081600000,1952-03-22,1951/1952,4,"{'Tommy Thompson':'90''','Davy Walsh':'90''','Johnny Dixon':'90''','Ken Roberts':'90'''}",,,,,,Aston Villa,,,,,,35,31128
PRML,1,"{'James Smith':'90'''}",,,,,,Chelsea,,,,,,-559008000000,1952-04-15,1951/1952,7,"{'Billy Goffin':'90'',90'',90''','Colin Gibson':'90'',90''','Davy Walsh':'90''','Johnny Dixon':'90'''}",,,,,,Aston Villa,,,,,,37,29649
PRML,0,,,,,,,Burnley,,,,,,-564105600000,1952-02-16,1951/1952,1,"{'S. Mortensen':'90'''}",,,,,,Blackpool,,,,,,31,26079
PRML,0,,,,,,,West Bromwich Albion,,,,,,-558662400000,1952-04-19,1951/1952,2,"{'Johnny Dixon':'90'',90'''}",,,,,,Aston Villa,,,,,,39,47294
PRML,3,"{'J. Robledo':'90'',90''','Jackie Milburn':'90'''}",,,,,,Newcastle,,,,,,-572572800000,1951-11-10,1951/1952,6,"{'A. Brown':'90''','Cyril Robinson':'90''','S. Mortensen':'90'',90''','Bill Perry':'90''','Ernie Taylor':'90'''}",,,,,,Blackpool,,,,,,17,28611
PRML,3,"{'Tommy Thompson':'90''','Johnny Dixon':'90'',90'''}",,,,,,Aston Villa,,,,,,-577411200000,1951-09-15,1951/1952,0,,,,,,,Blackpool,,,,,,9,31783
PRML,1,"{'Ray Wilkins':'90'''}",,,,,,Derby County,,,,,,-565920000000,1952-01-26,1951/1952,2,"{'Ernie Taylor':'90'',90'''}",,,,,,Blackpool,,,,,,29,18337
PRML,2,"{'Billy McIntosh':'90'',90'''}",,,,,,Stoke City,,,,,,-571363200000,1951-11-24,1951/1952,4,"{'Albert Hobson':'90''','A. Brown':'90'',90''','Cyril Robinson':'90'''}",,,,,,Blackpool,,,,,,19,18536
PRML,0,,,,,,,Arsenal,,,,,,-559353600000,1952-04-11,1951/1952,0,,,,,,,Blackpool,,,,,,36,32186
PRML,2,"{'Jimmy Hill':'90''','Charlie Mitten':'90'''}",,,,,,Fulham,,,,,,-562291200000,1952-03-08,1951/1952,4,"{'S. Mortensen':'90'',90'',90''','Ernie Taylor':'90'''}",,,,,,Blackpool,,,,,,33,18600
PRML,2,"{'B. Smith':'90''','Robert Campbell':'90'''}",,,,,,Chelsea,,,,,,-579830400000,1951-08-18,1951/1952,1,"{'S. Mortensen':'90'''}",,,,,,Blackpool,,,,,,1,31172
PRML,3,"{'J. Quigley':'90'''}",,,,,,Preston North End,,,,,,-577843200000,1951-09-10,1951/1952,0,,,,,,,Blackpool,,,,,,8,36120
PRML,0,,,,,,,West Bromwich Albion,,,,,,-561081600000,1952-03-22,1951/1952,2,"{'S. Mortensen':'90'''}",,,,,,Blackpool,,,,,,35,20128
PRML,1,"{'Alistair Gunn':'90'''}",,,,,,Huddersfield Town,,,,,,-568944000000,1951-12-22,1951/1952,3,"{'S. Mortensen':'90'',90''','A. Brown':'90'''}",,,,,,Blackpool,,,,,,23,14923
PRML,0,,,,,,,Sunderland,,,,,,-567734400000,1952-01-05,1951/1952,3,"{'S. Mortensen':'90'',90''','Bill Perry':'90'''}",,,,,,Blackpool,,,,,,27,22252
PRML,2,"{'N. Mochan':'90''','Johnny Spuhler':'90'''}",,,,,,Middlesbrough,,,,,,-573782400000,1951-10-27,1951/1952,2,"{'S. Mortensen':'90''','A. Brown':'90'''}",,,,,,Blackpool,,,,,,15,23195
PRML,2,"{'Dennis Westcott':'90''','Johnny Hart':'90'''}",,,,,,Man. City,,,,,,-576201600000,1951-09-29,1951/1952,2,"{'S. Mortensen':'90''','Bill Slater':'90'''}",,,,,,Blackpool,,,,,,11,33858
PRML,0,,,,,,,Liverpool,,,,,,-568598400000,1951-12-26,1951/1952,2,"{'S. Mortensen':'45'',45'''}",,,,,,Blackpool,,,,,,25,27414
PRML,2,"{'R. Byrne':'12''','Jack Rowley':'53'''}",,,,,,Man. Utd,,,,,,-558662400000,1952-04-19,1951/1952,2,"{'J. Mudie':'19'',31'''}",,,,,,Blackpool,,,,,,41,29118
PRML,0,,,,,,,Blackpool,,,,,,-571968000000,1951-11-17,1951/1952,1,,,,,,,Bolton Wanderers,,,,,,18,38990
PRML,0,,,,,,,Portsmouth,,,,,,-579052800000,1951-08-27,1951/1952,0,,,,,,,Blackpool,,,,,,4,30628
PRML,0,,,,,,,Tottenham Hotspur,,,,,,-570153600000,1951-12-08,1951/1952,1,"{'Ernie Taylor':'90'''}",,,,,,Blackpool,,,,,,21,14821
PRML,0,,,,,,,Chelsea,,,,,,-561686400000,1952-03-15,1951/1952,3,"{'Harold Hassall':'90''','N. Lofthouse':'90''','Doug Holden':'90'''}",,,,,,Bolton Wanderers,,,,,,34,31448
PRML,1,"{'Alec Forbes':'45'''}",,,,,,Arsenal,,,,,,-559267200000,1952-04-12,1951/1952,2,"{'Willie Moir':'45''','N. Lofthouse':'90'''}",,,,,,Bolton Wanderers,,,,,,37,47940
PRML,2,"{'J. Mullen':'90''','Sammy Smyth':'90'''}",,,,,,Wolves,,,,,,-578620800000,1951-09-01,1951/1952,3,"{'S. Mortensen':'90'',90''','J. Mudie':'90'''}",,,,,,Blackpool,,,,,,5,32074
PRML,4,"{'Billy Elliott':'90''','Billy Morris':'90''','Bill Holden':'90'',90'''}",,,,,,Burnley,,,,,,-565920000000,1952-01-26,1951/1952,1,"{'Harold Hassall':'90'''}",,,,,,Bolton Wanderers,,,,,,28,38149
PRML,2,"{'Tommy Thompson':'90''','Herbie Smith':'90'''}",,,,,,Aston Villa,,,,,,-579830400000,1951-08-18,1951/1952,5,"{'Bobby Langton':'90''','Willie Moir':'90''','N. Lofthouse':'90''','Harry Webster':'90'',90'''}",,,,,,Bolton Wanderers,,,,,,1,30253
PRML,1,"{'Arthur Stevens':'90'''}",,,,,,Fulham,,,,,,-559094400000,1952-04-14,1951/1952,2,"{'N. Lofthouse':'90''','Doug Holden':'90'''}",,,,,,Bolton Wanderers,,,,,,40,29461
PRML,1,"{'John Evans':'90'''}",,,,,,Charlton Athletic,,,,,,-576201600000,1951-09-29,1951/1952,2,"{'Willie Moir':'90''','Harry Webster':'90'''}",,,,,,Bolton Wanderers,,,,,,10,37719
PRML,2,"{'Johnny Morris':'90''','Ray Wilkins':'90'''}",,,,,,Derby County,,,,,,-565315200000,1952-02-02,1951/1952,1,"{'Doug Holden':'90'''}",,,,,,Bolton Wanderers,,,,,,29,26596
PRML,3,"{'Duggie Reid':'90''','Len Phillips':'90'',90'''}",,,,,,Portsmouth,,,,,,-573177600000,1951-11-03,1951/1952,0,,,,,,,Bolton Wanderers,,,,,,15,26299
PRML,1,"{'N. Mochan':'90'''}",,,,,,Middlesbrough,,,,,,-578448000000,1951-09-03,1951/1952,3,"{'Willie Moir':'90''','Harry Webster':'90''','Ronnie Codd':'90'''}",,,,,,Bolton Wanderers,,,,,,6,33811
PRML,1,"{'Sammy Smyth':'90'''}",,,,,,Stoke City,,,,,,-568944000000,1951-12-22,1951/1952,1,"{'Willie Moir':'90'''}",,,,,,Bolton Wanderers,,,,,,22,19235
PRML,1,"{'Vic Metcalfe':'90'''}",,,,,,Huddersfield Town,,,,,,-574387200000,1951-10-20,1951/1952,2,"{'Ronnie Codd':'90'''}",,,,,,Bolton Wanderers,,,,,,13,33670
PRML,2,"{'Jesse Pye':'90''','J. Mullen':'90'''}",,,,,,Wolves,,,,,,-562896000000,1952-03-01,1951/1952,2,"{'Willie Moir':'90''','N. Lofthouse':'90'''}",,,,,,Bolton Wanderers,,,,,,32,33294
PRML,1,"{'Arthur Wright':'90'''}",,,,,,Sunderland,,,,,,-575596800000,1951-10-06,1951/1952,1,"{'N. Lofthouse':'90'''}",,,,,,Bolton Wanderers,,,,,,11,43887
PRML,1,"{'Billy Liddell':'19'''}",,,,,,Liverpool,,,,,,-560476800000,1952-03-29,1951/1952,1,"{'Johnny Wheeler':'90'''}",,,,,,Bolton Wanderers,,,,,,36,17459
PRML,0,,,,,,,Newcastle,,,,,,-579484800000,1951-08-22,1951/1952,0,,,,,,,Bolton Wanderers,,,,,,2,39942
PRML,2,"{'Jimmy Dudley':'90''','Stan Rickaby':'90'''}",,,,,,West Bromwich Albion,,,,,,-568684800000,1951-12-25,1951/1952,3,"{'Willie Moir':'90''','N. Lofthouse':'90'''}",,,,,,Bolton Wanderers,,,,,,23,32562
PRML,1,"{'Jimmy Meadows':'90'''}",,,,,,Man. City,,,,,,-570758400000,1951-12-01,1951/1952,2,"{'N. Lofthouse':'90''','Don Howe':'90'''}",,,,,,Bolton Wanderers,,,,,,19,43405
PRML,0,,,,,,,Portsmouth,,,,,,-558057600000,1952-04-26,1951/1952,1,"{'Billy Elliott':'90'''}",,,,,,Burnley,,,,,,42,16790
PRML,0,,,,,,,Blackpool,,,,,,-575596800000,1951-10-06,1951/1952,2,"{'Billy Morris':'90''','Les Shannon':'90'''}",,,,,,Burnley,,,,,,12,34355
PRML,1,"{'B. Smith':'90'''}",,,,,,Chelsea,,,,,,-570758400000,1951-12-01,1951/1952,1,"{'Bill Holden':'90'''}",,,,,,Burnley,,,,,,20,21772
PRML,0,,,,,,,Man. Utd,,,,,,-578620800000,1951-09-01,1951/1952,1,"{'N. Lofthouse':'52'''}",,,,,,Bolton Wanderers,,,,,,5,55477
PRML,0,,,,,,,Charlton Athletic,,,,,,-569548800000,1951-12-15,1951/1952,1,"{'Bill Holden':'90'''}",,,,,,Burnley,,,,,,23,16841
PRML,3,"{'Willie Moir':'90''','Johnny Wheeler':'90''','Harry Webster':'90'''}",,,,,,Bolton Wanderers,,,,,,-576806400000,1951-09-22,1951/1952,1,"{'Billy Morris':'90'''}",,,,,,Burnley,,,,,,9,37196
PRML,1,"{'Tommy Thompson':'90'''}",,,,,,Aston Villa,,,,,,-573177600000,1951-11-03,1951/1952,2,"{'Billy Morris':'90'',90'''}",,,,,,Burnley,,,,,,16,17680
PRML,2,"{'Jimmy Glazzard':'90''','Vic Metcalfe':'90'''}",,,,,,Huddersfield Town,,,,,,-559267200000,1952-04-12,1951/1952,0,,,,,,,Burnley,,,,,,39,23081
PRML,1,"{'Arthur Milton':'45'''}",,,,,,Arsenal,,,,,,-562896000000,1952-03-01,1951/1952,0,,,,,,,Burnley,,,,,,32,41040
PRML,0,,,,,,,Fulham,,,,,,-579225600000,1951-08-25,1951/1952,1,"{'Bill Holden':''}",,,,,,Burnley,,,,,,3,18797
PRML,1,"{'Jack Lee':'90'''}",,,,,,Derby County,,,,,,-561686400000,1952-03-15,1951/1952,0,,,,,,,Burnley,,,,,,34,25129
PRML,1,"{'Tommy Harmer':'90'''}",,,,,,Tottenham Hotspur,,,,,,-567734400000,1952-01-05,1951/1952,1,,,,,,,Bolton Wanderers,,,,,,26,46354
PRML,2,"{'Charlie Wayman':'90'',90'''}",,,,,,Preston North End,,,,,,-568684800000,1951-12-25,1951/1952,0,,,,,,,Burnley,,,,,,24,36468
PRML,0,,,,,,,Liverpool,,,,,,-579571200000,1951-08-21,1951/1952,0,,,,,,,Burnley,,,,,,2,25162
PRML,1,"{'Willy Forbes':'90'''}",,,,,,Preston North End,,,,,,-577411200000,1951-09-15,1951/1952,1,"{'Harry Webster':'90'''}",,,,,,Bolton Wanderers,,,,,,8,46523
PRML,1,"{'N. Mochan':'90'''}",,,,,,Middlesbrough,,,,,,-568339200000,1951-12-29,1951/1952,7,"{'Billy Morris':'90'',90'',90'',90''','Les Shannon':'90''','Bill Holden':'90'',90'''}",,,,,,Burnley,,,,,,24,26057
PRML,1,"{'R. Byrne':'15'''}",,,,,,Man. Utd,,,,,,-559353600000,1952-04-11,1951/1952,1,"{'Les Shannon':'87'''}",,,,,,Burnley,,,,,,38,38907
PRML,1,"{'Jackie Milburn':'90'''}",,,,,,Newcastle,,,,,,-566524800000,1952-01-19,1951/1952,2,"{'Billy Morris':'90''','Thomas Cummings':'90'''}",,,,,,Burnley,,,,,,27,33719
PRML,0,,,,,,,Stoke City,,,,,,-564710400000,1952-02-09,1951/1952,4,"{'Billy Elliott':'90'',90''','Jimmy Adamson':'90''','J. Mcilroy':'90'''}",,,,,,Burnley,,,,,,30,29714
PRML,1,"{'Les Bennett':'90'''}",,,,,,Tottenham Hotspur,,,,,,-578448000000,1951-09-03,1951/1952,1,"{'Tony Hapgood':'90'''}",,,,,,Burnley,,,,,,6,27045
PRML,1,"{'Dickie Davis':'90'''}",,,,,,Sunderland,,,,,,-560476800000,1952-03-29,1951/1952,0,,,,,,,Burnley,,,,,,36,11618
PRML,2,"{'Jesse Pye':'90'',90'''}",,,,,,Wolves,,,,,,-571968000000,1951-11-17,1951/1952,2,"{'Thomas Cummings':'90''','J. Mcilroy':'90'''}",,,,,,Burnley,,,,,,18,22881
PRML,0,,,,,,,Man. City,,,,,,-574387200000,1951-10-20,1951/1952,0,,,,,,,Burnley,,,,,,13,30977
PRML,0,,,,,,,Newcastle,,,,,,-576806400000,1951-09-22,1951/1952,3,"{'Charlie Vaughan':'90'',90''','John Evans':'90'''}",,,,,,Charlton Athletic,,,,,,11,48056
PRML,1,"{'Arthur Smith':'90'''}",,,,,,West Bromwich Albion,,,,,,-578016000000,1951-09-08,1951/1952,6,"{'Billy Morris':'90'',90'',90'',90''','Bill Holden':'90''','Tony Hapgood':'90'''}",,,,,,Burnley,,,,,,7,23868
PRML,0,,,,,,,Bolton Wanderers,,,,,,-564710400000,1952-02-09,1951/1952,1,"{'Gordon Hurst':'90'''}",,,,,,Charlton Athletic,,,,,,30,23480
PRML,3,"{'Cliff Holton':'90'',90''','Arthur Milton':'90'''}",,,,,,Arsenal,,,,,,-574387200000,1951-10-20,1951/1952,1,"{'John Evans':'45'''}",,,,,,Charlton Athletic,,,,,,14,57031
PRML,1,"{'Herbie Smith':'90'''}",,,,,,Aston Villa,,,,,,-558230400000,1952-04-24,1951/1952,0,,,,,,,Charlton Athletic,,,,,,41,15544
PRML,3,"{'W. Mannion':'90''','A. Fitzsimons':'90'''}",,,,,,Middlesbrough,,,,,,-578016000000,1951-09-08,1951/1952,4,"{'Charlie Vaughan':'90'',90''','John Evans':'90'',90'''}",,,,,,Charlton Athletic,,,,,,7,26999
PRML,0,,,,,,,Burnley,,,,,,-579830400000,1951-08-18,1951/1952,1,"{'John Evans':'90'''}",,,,,,Charlton Athletic,,,,,,1,21453
PRML,1,"{'R. Bentley':'90'''}",,,,,,Chelsea,,,,,,-558057600000,1952-04-26,1951/1952,1,"{'Charlie Vaughan':'90'''}",,,,,,Charlton Athletic,,,,,,42,20851
PRML,0,,,,,,,Blackpool,,,,,,-562896000000,1952-03-01,1951/1952,2,"{'Charlie Vaughan':'90''','Bill Kiernan':'90'''}",,,,,,Charlton Athletic,,,,,,32,42572
PRML,0,,,,,,,Wolves,,,,,,-559267200000,1952-04-12,1951/1952,1,"{'Charlie Vaughan':'90'''}",,,,,,Charlton Athletic,,,,,,38,30906
PRML,1,"{'Harry Kirtley':'90'''}",,,,,,Sunderland,,,,,,-571968000000,1951-11-17,1951/1952,2,"{'J. Hewie':'90'''}",,,,,,Charlton Athletic,,,,,,19,22853
PRML,2,"{'Duggie Reid':'90''','Jackie Henderson':'90'''}",,,,,,Portsmouth,,,,,,-568944000000,1951-12-22,1951/1952,0,,,,,,,Charlton Athletic,,,,,,24,28059
PRML,3,"{'Hugh Mclaren':'90''','Jack Parry':'90''','Ray Wilkins':'90'''}",,,,,,Derby County,,,,,,-573177600000,1951-11-03,1951/1952,3,"{'Charlie Vaughan':'90'',90''','Chris Duffy':'90'''}",,,,,,Charlton Athletic,,,,,,17,26696
PRML,0,,,,,,,Liverpool,,,,,,-575596800000,1951-10-06,1951/1952,2,"{'John Evans':'90''','Bill Kiernan':'90'''}",,,,,,Charlton Athletic,,,,,,13,31991
PRML,3,"{'George Lee':'90''','Frank Griffin':'90''','Ronnie Allen':'90'''}",,,,,,West Bromwich Albion,,,,,,-566524800000,1952-01-19,1951/1952,3,"{'Charlie Vaughan':'90'',90''','John Evans':'90'''}",,,,,,Charlton Athletic,,,,,,29,18126
PRML,0,,,,,,,Fulham,,,,,,-568339200000,1951-12-29,1951/1952,3,"{'Riley Cullum':'90'',90''','Bill Kiernan':'90'''}",,,,,,Charlton Athletic,,,,,,27,19587
PRML,0,,,,,,,Huddersfield Town,,,,,,-570758400000,1951-12-01,1951/1952,4,"{'Gordon Hurst':'90''','Chris Duffy':'90''','Bill Kiernan':'90'''}",,,,,,Charlton Athletic,,,,,,21,24245
PRML,2,"{'Johnny Downie':'14'',65'''}",,,,,,Man. Utd,,,,,,-577670400000,1951-09-12,1951/1952,2,"{'Gordon Hurst':'82''','Bill Kiernan':'29'''}",,,,,,Charlton Athletic,,,,,,8,24048
PRML,0,,,,,,,Man. City,,,,,,-561686400000,1952-03-15,1951/1952,0,,,,,,,Charlton Athletic,,,,,,35,24143
PRML,2,"{'Dicky Dorsett':'90''','Johnny Dixon':'90'''}",,,,,,Aston Villa,,,,,,-559094400000,1952-04-14,1951/1952,2,"{'Benny Jones':'90''','Ernie Randall':'90'''}",,,,,,Chelsea,,,,,,36,28005
PRML,0,,,,,,,Stoke City,,,,,,-559094400000,1952-04-14,1951/1952,4,"{'Charlie Vaughan':'90'',90''','Gordon Hurst':'90'',90'''}",,,,,,Charlton Athletic,,,,,,39,13855
PRML,2,"{'Willy Forbes':'','Charlie Wayman':''}",,,,,,Preston North End,,,,,,-578880000000,1951-08-29,1951/1952,4,"{'Charlie Vaughan':',,','Chris Duffy':''}",,,,,,Charlton Athletic,,,,,,4,18573
PRML,3,"{'George Robb':'90''','Les Bennett':'90''','Leslie Medley':'90'''}",,,,,,Tottenham Hotspur,,,,,,-568684800000,1951-12-25,1951/1952,0,,,,,,,Charlton Athletic,,,,,,25,37711
PRML,3,"{'Cliff Holton':'','Don Roper':'','Ben Marden':''}",,,,,,Arsenal,,,,,,-579484800000,1951-08-22,1951/1952,1,"{'Robert Campbell':''}",,,,,,Chelsea,,,,,,2,59143
