leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
SERIEA,2,"{'S. Piola':'17'',23'''}",,,,,,Novara Calcio,,,,,,-570619800000,1951-12-02,1951/1952,2,"{'Angelo Turconi':'26'',79'''}",,,,,,Como,,,,,,11,
SERIEA,0,,,,,,,Juventus,,,,,,-566386200000,1952-01-20,1951/1952,2,"{'Giuliano Giovetti':'26''','Giuseppe Baldini':'49'''}",,,,,,Como,,,,,,18,
SERIEA,0,,,,,,,Bologna,,,,,,-562150800000,1952-03-09,1951/1952,1,"{'L. Kücükandonyadis':'72'''}",,,,,,Fiorentina,,,,,,24,
SERIEA,0,,,,,,,Bologna,,,,,,-561285000000,1952-03-19,1951/1952,1,"{'Umberto Pinardi':'69'''}",,,,,,Como,,,,,,19,
SERIEA,1,"{'Leto Prunecchi':'41'''}",,,,,,Padova,,,,,,-571829400000,1951-11-18,1951/1952,3,"{'Daniel Ekner':'8''','Alberto Galassi':'4'',58'''}",,,,,,Fiorentina,,,,,,10,
SERIEA,1,"{'H. Jeppson':'41'''}",,,"{'Aurelio Santagostino':'65'''}",,,Atalanta,,,,,,-560334600000,1952-03-30,1951/1952,2,"{'Giuliano Giovetti':'35''','Giuseppe Baldini':'15'''}",,,,,,Como,,,,,,27,
SERIEA,4,"{'Eugen Prosovsky':'23'',25''','Mario Astorri':'5'',16'''}",,,,,,Napoli,,,,,,-568805400000,1951-12-23,1951/1952,2,"{'Ercole Rabitti':'27''','Giuseppe Baldini':'15'''}",,,,,,Como,,,,,,14,
SERIEA,1,"{'Lorenzo':'90'''}",,,,,,Sampdoria,,,,,,-557913600000,1952-04-27,1951/1952,2,"{'Umberto Boniardi':'44''','Carlo Dossi':'27'''}",,,,,,Como,,,,,,31,
SERIEA,0,,,,,,,Inter,,,,,,-556704000000,1952-05-11,1951/1952,5,"{'L. Kücükandonyadis':'62''','André Roosenburg':'60''','E. Pandolfini':'10'',78''','Gian Carlo Vitali':'65'''}","{'L. Kücükandonyadis':'78'''}",,,,,Fiorentina,,,,,,33,
SERIEA,2,"{'Gunnar Nordahl':'83''','Renzo Burini':'31'''}",,,,,,Milan,,,,,,-575456400000,1951-10-07,1951/1952,1,"{'Ercole Rabitti':'13'''}",,,,,,Como,,,,,,5,
SERIEA,2,"{'Enrique Andres Martegani':'66''','Knut Andersen':'80'''}",,,,,,Padova,,,,,,-564570000000,1952-02-10,1951/1952,3,"{'Ercole Rabitti':'62''','Giuliano Giovetti':'4'''}",,,,,,Como,,,,,,21,
SERIEA,1,"{'Tommaso Maestrelli':'54'''}",,,,,,Lucchese Libertas 1905,,,,,,-566991000000,1952-01-13,1951/1952,1,"{'Umberto Pinardi':'34'''}",,,,,,Como,,,,,,17,
SERIEA,0,,,,,,,Como,,,,,,-559728000000,1952-04-06,1951/1952,5,"{'André Roosenburg':'84''','L. Kücükandonyadis':'35''','E. Pandolfini':'21''','Gian Carlo Vitali':'26'',75'''}","{'Giuseppe Chiappella':'35'''}",,,,,Fiorentina,,,,,,28,
SERIEA,2,"{'G. Boniperti':'80''','E. Muccinelli':'72'''}",,,,,,Juventus,,,,,,-576059400000,1951-09-30,1951/1952,0,,,,,,,Fiorentina,,,,,,4,
SERIEA,0,,,,,,,Milan,,,,,,-565781400000,1952-01-27,1951/1952,1,"{'Daniel Ekner':'12'''}",,,,,,Fiorentina,,,,,,19,
