leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
SERIEA,1,"{'Roberto Muzzi':'90'''}",,"{'Luis Helguera':'46''','G. Pinzi':'46'''}",,,"{'D. Pizarro':'Gennaro Scarlato,52''','T. Manfredini':'G. Pinzi,62''','M. Jorgensen':'D. Di Michele,76'''}",Udinese,,,,,,999981000000,2001-09-08,2001/2002,1,"{'D. Tommasi':'66'''}","{'G. Guigou':'66'''}","{'W. Samuel':'46''','Marcos Assunção':'46'''}",,,"{'F. Totti':'A. Cassano,56''','Marcos Assunção':'Cafú,56''','Diego Fuser':'D. Tommasi,76'''}",Roma,,,,,,2,54412
SERIEA,1,"{'D. Adani':'7'''}",,"{'A. Di Livio':'46''','E. Moretti':'46''','Vanoli':'46''','Enrico Chiesa':'46''','Nuno Gomes':'46''','Giuseppe Taglialatela':'46'''}",,,"{'Fabio Rossitto':'Roberto Baronio,75''','E. González':'M. Rossi,77'''}",Fiorentina,,,,,,1001257200000,2001-09-23,2001/2002,2,"{'C. Panucci':'87'''}","{'Marcos Assunção':'87'''}","{'W. Samuel':'46''','Zago':'46'''}",,,"{'Vincent Candela':'Zago,46''','A. Cassano':'V. Montella,60''','G. Guigou':'A. Cassano,88'''}",Roma,,,,,,4,52409
SERIEA,1,,,"{'E. Davids':'46'''}",,,"{'C. Zenoni':'P. Montero,45''','M. Zalayeta':'P. Nedved,46''','A. Conte':'E. Davids,80'''}",Juventus,,,,,,1007929800000,2001-12-09,2001/2002,1,"{'A. Shevchenko':'23'''}",,"{'A. Costacurta':'46''','Thomas Helveg':'46'''}",,,"{'M. Simone':'Javi Moreno,65''','C. Contra':'U. Davala,72'''}",Milan,,,,,,14,81687
SERIEA,0,,,"{'C. Zaccardo':'46''','J. Cruz':'46''','M. Brighi':'46''','Olive':'46''','S. Fresi':'46'''}",,,"{'C. Zaccardo':'Giulio Falcone,69''','P. Womé':'Olive,79''','L. Della Rocca':'Carlo Nervo,83'''}",Bologna,,,,,,1006095600000,2001-11-18,2001/2002,1,"{'B. Cirillo':'37'''}",,"{'A. Chimenti':'46''','Conticchio':'46''','B. Cirillo':'46'''}","{'Conticchio':'64'''}",,"{'Alberto Malusci':'Colonnello,89''','A. Pellicori':'D. Vugrinec,90'''}",Lecce,,,,,,11,12000
SERIEA,3,"{'Johan Micoud':'43''','M. Di Vaio':'30''','A. Boghossian':'73'''}",,"{'F. Cannavaro':'46'''}",,,"{'Giampiero Maini':'A. Boghossian,81'''}",Parma,,,,,,1014562800000,2002-02-24,2001/2002,2,"{'Hübner':'80'''}",,"{'Filippo Cristante':'46''','Sergio Volpi':'46'''}",,,"{'Francesco Statuto':'Vincenzo Sommese,46''','Paolo Poggi':'Carmine Gautieri,59''','Amauri':'Caccia,72'''}",Piacenza,,,,,,24,7994
SERIEA,1,"{'Luigi Beghetto':'73'''}",,"{'D. Franceschini':'46''','Luigi Beghetto':'46''','F. Cossato':'46'''}","{'D''anna':'58'''}",,"{'D. Franceschini':'Manfredini,54''','Luigi Beghetto':'F. Firmani,54''','S. Lorenzi':'Massimo Marazzina,61'''}",Chievo,,,,,,1011538800000,2002-01-20,2001/2002,3,"{'Lamberto Zauli':'40'',90''','J. Cruz':'70'''}",,"{'Lamberto Zauli':'46'''}",,,"{'Brioschi':'F. Pecchia,79'''}",Bologna,,,,,,19,23000
SERIEA,1,"{'J. Cruz':'60'''}",,"{'M. Brighi':'46''','Massimo Tarantino':'46'''}",,,"{'Brioschi':'Giulio Falcone,53''','C. Zaccardo':'Carlo Nervo,67''','F. Pecchia':'Lamberto Zauli,72'''}",Bologna,,,,,,1016377200000,2002-03-17,2001/2002,1,"{'E. González':'45'''}",,"{'D. Adani':'46'''}",,,"{'L. Ceccarelli':'Tarozzi,46''','P. Mijatovic':'Roberto Baronio,63''','Robbiati':'E. González,85'''}",Fiorentina,,,,,,27,15000
SERIEA,0,,,"{'M. Blasi':'46'''}",,,"{'F. O''neill':'Jung-Hwan Ahn,66''','E. Berrettoni':'Sean Sogliano,81''','M. Fusani':'D. Baiocco,84'''}",Perugia,,,,,,1014496200000,2002-02-23,2001/2002,1,"{'V. Montella':'59'''}",,"{'C. Panucci':'46''','J. Zebina':'46'''}",,,"{'F. Lima':'V. Montella,70''','Gabriel Batistuta':'Marco Delvecchio,70'''}",Roma,,,,,,24,55000
SERIEA,0,,,"{'F. Bilica':'46''','Marasco':'46'''}",,,"{'D. Andersson':'Pablo García,46''','I. Vannucchi':'De Franceschi,58''','Mauro Bressan':'Valtolina,76'''}",Venezia,,,,,,1013958000000,2002-02-17,2001/2002,5,"{'Hübner':'32''','Carmine Gautieri':'7''','Di Francesco':'46'',68'''}",,"{'Sergio Volpi':'46''','Di Francesco':'46'''}",,,"{'Vincenzo Sommese':'Carmine Gautieri,65''','Paolo Poggi':'Hübner,69''','Amauri':'Di Francesco,81'''}",Piacenza,,,,,,23,6329
SERIEA,0,,,"{'Olive':'46''','Giulio Falcone':'46'''}",,"{'P. Womé':'62'''}","{'C. Bellucci':'F. Pecchia,60''','Brioschi':'Lamberto Zauli,65'''}",Bologna,,,,,,1007843400000,2001-12-08,2001/2002,2,"{'Hübner':'51'',63'''}",,"{'Sergio Volpi':'46''','Hübner':'46''','Paolo Poggi':'46'''}",,,"{'Caccia':'Hübner,86''','Gabriele Ambrosetti':'Paolo Poggi,89'''}",Piacenza,,,,,,14,6000
SERIEA,1,"{'J. Cruz':'82'''}",,"{'Lamberto Zauli':'46''','J. Cruz':'46'''}",,,"{'C. Zaccardo':'F. Firmani,70''','Lamberto Zauli':'G. Signori,70''','C. Bellucci':'S. Fresi,84'''}",Bologna,,,,,,1017500400000,2002-03-30,2001/2002,3,"{'V. Montella':'33''','Émerson':'42'',52'''}","{'Gabriel Batistuta':'33''','V. Montella':'52'''}","{'D. Tommasi':'46'''}",,,"{'I. Tomic':'Émerson,81''','A. Cassano':'V. Montella,89''','Aldair':'Zago,90'''}",Roma,,,,,,29,59408
SERIEA,0,,,"{'J. Zebina':'46''','Cafú':'46''','Zago':'46''','Vincent Candela':'46'''}","{'F. Lima':'81'''}",,"{'C. Panucci':'G. Guigou,46''','Marco Delvecchio':'J. Zebina,46''','F. Lima':'Cafú,62'''}",Roma,,,,,,1000652400000,2001-09-16,2001/2002,2,"{'Hübner':'39''','Di Francesco':'50'''}","{'Sergio Volpi':'50''','Vittorio Tosto':'39'''}","{'Caccia':'46''','Di Francesco':'46'''}",,,"{'Gabriele Ambrosetti':'Paolo Poggi,58''','Caccia':'Hübner,79''','Giuseppe Cardone':'Vittorio Tosto,90'''}",Piacenza,,,,,,3,9965
SERIEA,1,"{'H. Crespo':'56'''}",,"{'S. Mihajlovic':'46'''}","{'S. Inzaghi':'74'''}",,"{'César':'G. Favalli,31''','S. Fiore':'D. Stankovic,71''','C. López':'F. Liverani,78'''}",Lazio,,,,,,1008514800000,2001-12-16,2001/2002,3,"{'Leonardo Colucci':'22''','A. Mutu':'73''','M. Camoranesi':'41'''}",,"{'Leonardo Colucci':'46''','M. Camoranesi':'46'''}",,,,Hellas Verona,,,,,,15,15158
SERIEA,2,"{'Filippo Maniero':'73''','Bettarini':'68'''}",,"{'William Viali':'46''','Marasco':'46'''}",,,"{'I. Vannucchi':'Mauro Bressan,50''','Arturo Di Napoli':'Magallanes,60''','Valtolina':'De Franceschi,79'''}",Venezia,,,,,,1015167600000,2002-03-03,2001/2002,4,"{'H. Crespo':'24'',75''','G. Pancaro':'45'''}",,,,,"{'D. Baggio':'F. Colonnese,52''','C. López':'S. Inzaghi,64''','L. Castromán':'D. Stankovic,81'''}",Lazio,,,,,,25,36654
SERIEA,1,"{'Matuzalém':'36'''}",,"{'Vincenzo Sommese':'46''','Stefano Sacchetti':'46''','Hübner':'46'''}","{'Matuzalém':'80'''}","{'Vincenzo Sommese':'69'''}","{'Paolo Poggi':'Carmine Gautieri,81''','Francesco Statuto':'Sergio Volpi,82''','A. Lucarelli':'Lamacchi,89'''}",Piacenza,,,,,,1020006000000,2002-04-28,2001/2002,3,"{'Ronaldo':'79''','Á. Recoba':'70''','I. Córdoba':'7'''}",,"{'V. Greško':'46''','I. Córdoba':'46'''}",,,"{'S. Conceição':'C. Seedorf,67''','M. Kallon':'Ronaldo,82''','G. Georgatos':'V. Greško,89'''}",Inter,,,,,,33,75720
SERIEA,0,,,"{'Simone Pavan':'46''','Filippo Maniero':'46''','D. Andersson':'46''','F. Bilica':'46''','I. Vannucchi':'46''','Pablo García':'46'''}",,,"{'De Franceschi':'I. Vannucchi,46''','Mauro Bressan':'J. Algerino,46''','Mario Cvitanović':'Bettarini,73'''}",Venezia,,,,,,1007910000000,2001-12-09,2001/2002,2,"{'Z. Vryzas':'45''','R. Rezaei':'80'''}",,"{'Mauro Milanese':'46''','F. Gatti':'46'''}",,,"{'Jung-Hwan Ahn':'N. Cordova,61'''}",Perugia,,,,,,14,10000
SERIEA,0,,,,,,"{'F. Rossini':'Rinaldi,68''','O. Dabo':'L. Saudati,68''','Corrado Colombo':'G. Comandini,75'''}",Atalanta,,,,,,1002985200000,2001-10-13,2001/2002,2,"{'C. López':'42''','Fernando Couto':'71'''}","{'C. López':'71''','D. Kovacevic':'42'''}",,,,"{'K. Poborsky':'S. Fiore,65''','S. Inzaghi':'D. Kovacevic,78''','Paolo Negro':'G. Pancaro,80'''}",Lazio,,,,,,7,40000
SERIEA,2,"{'Marco Ferrante':'83''','S. Vergassola':'87'''}",,"{'Asta':'46''','S. Fattori':'46''','F. Galante':'46''','Y. Osmanovski':'46'''}",,"{'Asta':'90'''}","{'Marco Ferrante':'Riccardo Maspero,60''','Alessio Scarchilli':'Y. Osmanovski,60''','G . Comotto':'Marco Ferrante,90'''}",Torino,,,,,,1011472200000,2002-01-19,2001/2002,1,"{'Yllana':'53'''}",,"{'D. Bonera':'46'''}",,,"{'Massimiliano Esposito':'M. Schopp,76''','Igli Tare':'Filippini,88'''}",Brescia,,,,,,19,10000
SERIEA,1,"{'J. Cruz':'51'''}",,,,,"{'Brioschi':'F. Pecchia,72''','C. Zaccardo':'Giulio Falcone,85'''}",Bologna,,,,,,1018125000000,2002-04-06,2001/2002,1,"{'Alessio Scarchilli':'20'''}",,,,,"{'F. Quagliarella':'C. Lucarelli,24''','B. Cauet':'D. De Ascentis,65''','Riccardo Maspero':'J. Franco,77'''}",Torino,,,,,,30,18626
SERIEA,1,"{'B. Cirillo':'56'''}",,"{'Colonnello':'46''','Juárez':'46'''}",,,"{'B. Cirillo':'David Balleri,46''','E. Chevantón':'Colonnello,46''','P. Billy':'Juárez,86'''}",Lecce,,,,,,1015772400000,2002-03-10,2001/2002,2,"{'A. Pinardi':'30''','F. Rossini':'25'''}","{'Paolo Foglio':'25'''}","{'F. Rossini':'46''','O. Dabo':'46'''}",,,"{'Massimo Paganin':'J. Inacio Pia,66''','G. Comandini':'A. Pinardi,70''','D. Zenoni':'F. Rossini,73'''}",Atalanta,,,,,,26,15533
SERIEA,0,,,"{'A. Diana':'46'''}",,,"{'M. Marchionni':'H. Nakata,55''','S. Appiah':'J. Bolaño,55''','Sergey Gurenko':'Júnior,68'''}",Parma,,,,,,1003676400000,2001-10-21,2001/2002,1,"{'B. Corradi':'24'''}","{'Luciano':'24'''}","{'D''angelo':'46'''}",,,"{'F. Cossato':'B. Corradi,68''','D. Franceschini':'Luciano,74''','Luigi Beghetto':'Massimo Marazzina,85'''}",Chievo,,,,,,8,12854
SERIEA,1,"{'Giovanni Tedesco':'22'''}",,"{'Marco Di Loreto':'46''','Cacciaglia':'46''','D. Baiocco':'46'''}",,,"{'N. Cordova':'Cacciaglia,60''','Samereh':'M. Blasi,80''','Jung-Hwan Ahn':'Z. Vryzas,80'''}",Perugia,,,,,,1008514800000,2001-12-16,2001/2002,2,"{'F. Pecchia':'28''','S. Fresi':'45'''}",,"{'F. Pecchia':'46''','J. Cruz':'46'''}",,,"{'C. Bellucci':'J. Cruz,74''','Brioschi':'Carlo Nervo,88'''}",Bologna,,,,,,15,15000
SERIEA,1,"{'C. Lucarelli':'75'''}",,"{'Daniele Delli Carri':'46''','D. De Ascentis':'46''','L. Mezzano':'46'''}",,,"{'P. Castellini':'L. Mezzano,52''','Riccardo Maspero':'D. De Ascentis,65''','B. Cauet':'Marco Ferrante,89'''}",Torino,,,,,,1008514800000,2001-12-16,2001/2002,1,"{'S. Cimirotič':'50'''}","{'G. Giacomazzi':'50'''}","{'M. Tonetto':'46''','Cristian Silvestri':'46'''}",,,"{'Colonnello':'Conticchio,64''','D. Vugrinec':'G. Giacomazzi,81''','Superbi':'Giorgetti,86'''}",Lecce,,,,,,15,20000
SERIEA,2,"{'G. Giacomazzi':'67'',86'''}","{'M. Tonetto':'86'''}","{'G. Popescu':'46'''}",,,"{'Colonnello':'S. Cimirotič,46''','David Balleri':'B. Cirillo,46''','Alberto Malusci':'G. Giacomazzi,90'''}",Lecce,,,,,,1000047600000,2001-09-09,2001/2002,1,"{'Carmine Gautieri':'45'''}","{'Matuzalém':'45'''}","{'A. Lucarelli':'46''','Matuzalém':'46'''}",,,"{'Gabriele Ambrosetti':'Carmine Gautieri,65''','Caccia':'Paolo Poggi,73''','Amauri':'A. Lucarelli,87'''}",Piacenza,,,,,,2,8274
SERIEA,2,"{'A. Shevchenko':'15''','F. Inzaghi':'54'''}","{'A. Shevchenko':'54''','F. Inzaghi':'15'''}","{'G. Gattuso':'46''','C. Contra':'46'''}",,,"{'M. Donati':'G. Gattuso,75''','C. Brocchi':'A. Shevchenko,82''','Roque Júnior':'Serginho,90'''}",Milan,,,,,,1000672200000,2001-09-16,2001/2002,1,,,,,,"{'G. Martínez':'G. Pinzi,56''','D. Di Michele':'Roberto Muzzi,82''','C. Pavón':'M. Jorgensen,82'''}",Udinese,,,,,,3,17402
SERIEA,0,,,"{'Fabio Moro':'46''','Mayélé':'46''','B. Corradi':'46''','Lanna':'46''','D''angelo':'46''','D''anna':'46'''}",,,"{'F. Cossato':'Massimo Marazzina,65''','Mayélé':'Luciano,73''','Luigi Beghetto':'B. Corradi,89'''}",Chievo,,,,,,1004819400000,2001-11-03,2001/2002,0,,,"{'Filippo Maniero':'46''','Bettarini':'46''','S. Morrone':'46''','F. Bilica':'46''','I. Vannucchi':'46'''}",,,"{'Valtolina':'De Franceschi,62''','I. Vannucchi':'Rukavina,74''','Mauro Bressan':'S. Morrone,87'''}",Venezia,,,,,,10,10755
SERIEA,2,"{'Nuno Gomes':'12''','Adriano':'90'''}",,"{'M. Torricelli':'46''','A. Manninger':'46''','Christian Amoroso':'46'''}",,,"{'Amaral':'Nuno Gomes,51''','Robbiati':'Christian Amoroso,86'''}",Fiorentina,,,,,,1010934000000,2002-01-13,2001/2002,2,"{'D''anna':'87'''}",,"{'S. Perrotta':'46''','Eugenio Corini':'46'''}",,"{'Eugenio Corini':'71'''}","{'F. Cossato':'Manfredini,67''','S. Barone':'Massimo Marazzina,72''','Mayélé':'B. Corradi,82'''}",Chievo,,,,,,18,12000
SERIEA,3,"{'M. Jorgensen':'78''','Roberto Muzzi':'34''','Gennaro Scarlato':'53'''}",,"{'D. Di Michele':'46''','D. Pizarro':'46''','Gennaro Scarlato':'46''','Andrea Sottil':'46''','Luis Helguera':'46'''}","{'Marcos Paulo':'57'''}",,"{'Gennaro Scarlato':'T. Manfredini,27''','M. Jorgensen':'G. Pinzi,70''','V. Iaquinta':'D. Di Michele,73'''}",Udinese,,,,,,1012143600000,2002-01-27,2001/2002,2,"{'Serginho':'14'''}",,"{'Javi Moreno':'46''','Demetrio Albertini':'46'''}",,,"{'Javi Moreno':'José Mari,46''','A. Pirlo':'C. Contra,69''','M. Laursen':'A. Costacurta,73'''}",Milan,,,,,,20,40000
SERIEA,0,,,"{'M. Oddo':'46''','M. Camoranesi':'46''','Luca Matteassi':'46''','V. Italiano':'46'''}",,,"{'Emiliano Salvetti':'Anthony Seric,19''','Luca Matteassi':'M. Oddo,55''','Gonnella':'Teodorani,66'''}",Hellas Verona,,,,,,1016377200000,2002-03-17,2001/2002,1,"{'P. Nedved':'39'''}",,"{'M. Iuliano':'46'''}",,,"{'I. Tudor':'A. Birindelli,61''','M. Zalayeta':'N. Amoruso,65''','A. Conte':'G. Zambrotta,74'''}",Juventus,,,,,,27,38232
SERIEA,2,"{'Roberto Muzzi':'78''','G. Pinzi':'89'''}",,,,,"{'G. Martínez':'M. Jorgensen,46''','Warley':'Luis Helguera,80'''}",Udinese,,,,,,1014562800000,2002-02-24,2001/2002,3,"{'N. Ventola':'67''','C. Vieri':'28''','S. Conceição':'86'''}",,"{'N. Ventola':'46'''}",,,"{'S. Conceição':'J. Farinós,65''','N. Vivas':'V. Greško,66''','A. Guglielminpietro':'Á. Recoba,73'''}",Inter,,,,,,24,57434
SERIEA,5,"{'F. Totti':'72''','V. Montella':'13'',30'',37'',64'''}",,"{'Vincent Candela':'46'''}",,,"{'D. Tommasi':'Marco Delvecchio,60''','A. Cassano':'V. Montella,75''','Marcos Assunção':'Émerson,84'''}",Roma,,,,,,1015792200000,2002-03-10,2001/2002,1,"{'D. Stankovic':'53'''}",,"{'G. Pancaro':'46''','Fernando Couto':'46''','D. Stankovic':'46'''}",,,"{'G. Gottardi':'A. Nesta,46''','K. Poborsky':'D. Baggio,46''','F. Liverani':'S. Inzaghi,75'''}",Lazio,,,,,,26,72454
SERIEA,0,,,"{'P. Guardiola':'46''','Filippini':'46''','A. Filippini':'46'''}",,"{'D. Bonera':'83'''}","{'Massimiliano Esposito':'F. Giunti,46''','M. Schopp':'Sussi,74''','M. Salgado':'Igli Tare,78'''}",Brescia,,,,,,1004886000000,2001-11-04,2001/2002,5,"{'S. Inzaghi':'39''','H. Crespo':'6'',32'',77''','D. Stankovic':'62'''}",,"{'G. Favalli':'46'''}",,,"{'D. Baggio':'F. Liverani,64''','Mendieta':'D. Stankovic,76''','D. Kovacevic':'S. Inzaghi,81'''}",Lazio,,,,,,10,40000
SERIEA,1,"{'R. Baggio':'19'''}","{'Filippini':'19'''}","{'Massimiliano Esposito':'46''','Yllana':'46''','Alessandro Calori':'46''','Igli Tare':'46'''}",,,"{'L. Toni':'R. Baggio,55''','Yllana':'P. Guardiola,72''','D. Dainelli':'Fabio Petruzzi,76'''}",Brescia,,,,,,1003676400000,2001-10-21,2001/2002,0,,,"{'Sergio Volpi':'46''','N. Mora':'46''','Matuzalém':'46'''}",,,"{'Paolo Poggi':'Gabriele Ambrosetti,53''','Caccia':'Di Francesco,66'''}",Piacenza,,,,,,8,9000
SERIEA,2,"{'Ronaldo':'60''','S. Dalmat':'46'''}","{'Ronaldo':'46'''}","{'C. Zanetti':'46''','V. Greško':'46''','F. Toldo':'46''','J. Zanetti':'46''','I. Córdoba':'46'''}",,,"{'N. Ventola':'Ronaldo,65''','E. Belözoğlu':'L. Di Biagio,78''','S . Ferraro':'C. Seedorf,87'''}",Inter,,,,,,1019401200000,2002-04-21,2001/2002,2,"{'F. Cossato':'90''','Massimo Marazzina':'42'''}","{'B. Corradi':'90'''}","{'B. Corradi':'46''','S. Perrotta':'46'''}",,,"{'F. Cossato':'D. Franceschini,61''','Massimiliano Esposito':'Massimo Marazzina,70''','Luigi Beghetto':'Luciano,84'''}",Chievo,,,,,,32,36997
SERIEA,1,"{'Lamberto Zauli':'90'''}",,"{'Lamberto Zauli':'46''','Brioschi':'46''','G. Pagliuca':'46'''}",,,"{'A. Gamberini':'Giulio Falcone,71''','Lamberto Zauli':'P. Womé,75'''}",Bologna,,,,,,1001257200000,2001-09-23,2001/2002,0,,,"{'Valtolina':'46''','Marasco':'46'''}",,,"{'De Franceschi':'Rukavina,54''','Arturo Di Napoli':'Fabio Bazzani,60''','Valtolina':'D. Andersson,68'''}",Venezia,,,,,,4,6513
SERIEA,4,"{'E. Davids':'70''','D. Trézéguet':'30''','C. Ferrara':'56''','A. Del Piero':'42'''}","{'L. Thuram':'30''','D. Trézéguet':'42''','A. Del Piero':'56'''}","{'A. Conte':'46''','A. Tacchinardi':'46'''}",,,"{'C. Zenoni':'M. Iuliano,77''','M. Zalayeta':'D. Trézéguet,85'''}",Juventus,,,,,,1009119600000,2001-12-23,2001/2002,0,,,"{'Fabio Petruzzi':'46''','F. Giunti':'46'''}",,,"{'Filippini':'F. Giunti,69''','M. Schopp':'Massimiliano Esposito,75''','D. Dainelli':'Fabio Petruzzi,77'''}",Brescia,,,,,,16,18086
