leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
SERIEA,5,"{'G. Boniperti':'20'',29'',79''','Karl Aage Præst':'30'''}",,,,,,Juventus,,,,,,-598492800000,1951-01-14,1950/1951,1,"{'Jørgen Sørensen':'45'''}",,,,,,Atalanta,,,,,,19,
SERIEA,0,,,,,,,Novara Calcio,,,,,,-599097600000,1951-01-07,1950/1951,3,"{'Emilio Caprile':'60''','Amos Mariani':'7''','Jørgen Sørensen':'49'''}",,,,,,Atalanta,,,,,,18,
SERIEA,1,"{'Josè Osvaldo Curti':'83'''}",,,,,,Padova,,,,,,-602726400000,1950-11-26,1950/1951,3,"{'Svend Jörgen Hansen':'28''','Francesco Cergoli':'88''','Cesare Aldo Checchetti':'10'''}",,,,,,Atalanta,,,,,,12,
SERIEA,2,"{'Svend Jörgen Hansen':'8''','Ermanno Scaramuzzi':'75'''}",,,,,,Atalanta,,,,,,-593049600000,1951-03-18,1950/1951,3,"{'Corrado Bernicchi':'35''','Cesarino Cervellati':'27'''}",,,,,,Bologna,,,,,,28,
SERIEA,3,"{'B. Mellberg':'67'''}",,,,,,Genoa,,,,,,-589420800000,1951-04-29,1950/1951,3,"{'Mario Tacconi':'55''','Jose Garcia':'76''','G. Cappello':'25'''}",,,,,,Bologna,,,,,,33,
SERIEA,5,"{'Sauro Taiti':'72''','Mihály Kincses':'44'',69'',83'',86'''}",,,,,,Lucchese Libertas 1905,,,,,,-587001600000,1951-05-27,1950/1951,0,,,,,,,Atalanta,,,,,,36,
SERIEA,0,,,,,,,Triestina,,,,,,-591840000000,1951-04-01,1950/1951,1,"{'Svend Jörgen Hansen':'61'''}",,,,,,Atalanta,,,,,,30,
SERIEA,0,,,,,,,Roma,,,,,,-590025600000,1951-04-22,1950/1951,0,,,,,,,Atalanta,,,,,,32,
SERIEA,2,"{'Leandro Remondini':'78''','Naim Krieziu':'29'''}",,,,,,Napoli,,,,,,-608774400000,1950-09-17,1950/1951,2,"{'Jørgen Sørensen':'30'''}",,,,,,Atalanta,,,,,,2,
SERIEA,0,,,,,,,Udinese,,,,,,-594864000000,1951-02-25,1950/1951,0,,,,,,,Atalanta,,,,,,25,
SERIEA,3,"{'Wilkes':'17'',66''','Stefano Nyers':'23'''}",,,,,,Inter,,,,,,-601516800000,1950-12-10,1950/1951,3,"{'Jørgen Sørensen':'44'',85'''}",,,,,,Atalanta,,,,,,14,
SERIEA,0,,,,,,,Lazio,,,,,,-603936000000,1950-11-12,1950/1951,1,"{'Jørgen Sørensen':'78'''}",,,,,,Atalanta,,,,,,10,
SERIEA,0,,,,,,,Bologna,,,,,,-604540800000,1950-11-05,1950/1951,2,"{'Svend Jörgen Hansen':'25''','Jørgen Sørensen':'81'''}",,,,,,Atalanta,,,,,,9,
SERIEA,2,"{'Benito Meroni':'77'''}",,,,,,Como,,,,,,-594259200000,1951-03-04,1950/1951,0,,,,,,,Bologna,,,,,,26,
SERIEA,0,,,,,,,SSD Palermo,,,,,,-607564800000,1950-10-01,1950/1951,2,"{'G. Cappello':'18'',52'''}",,,,,,Bologna,,,,,,4,
SERIEA,5,"{'John Hansen':'82''','Sergio Manente':'14''','Karl Aage Hansen':'74''','Karl Aage Præst':'19'',63'''}",,,,,,Juventus,,,,,,-605145600000,1950-10-29,1950/1951,0,,,,,,,Bologna,,,,,,8,
SERIEA,0,,,,,,,Lucchese Libertas 1905,,,,,,-595468800000,1951-02-18,1950/1951,2,"{'Jose Garcia':'4'',54'''}",,,,,,Bologna,,,,,,24,
SERIEA,0,,,,"{'Antonio Bacchetti':'46'''}",,,Napoli,,,,,,-608169600000,1950-09-24,1950/1951,2,"{'Jose Garcia':'85''','Cesarino Cervellati':'40'''}",,,,,,Bologna,,,,,,3,
SERIEA,1,"{'Stefano Nyers':'60'''}",,,,,,Inter,,,,,,-600912000000,1950-12-17,1950/1951,1,"{'Cesarino Cervellati':'17'''}",,,,,,Bologna,,,,,,15,
SERIEA,2,"{'Ottorino Paulinich':'73''','Stelio Darin':'85'''}",,,,,,Udinese,,,,,,-592444800000,1951-03-25,1950/1951,5,"{'Jose Garcia':'4''','Cesarino Cervellati':'76'',79''','G. Cappello':'14'',28'''}",,,,,,Bologna,,,,,,29,
SERIEA,2,"{'Istvan Turbeky':'66''','Wim Lakenberg':'62'''}",,,,,,Pro Patria,,,,,,-603331200000,1950-11-19,1950/1951,5,"{'Jose Garcia':'43''','Cesarino Cervellati':'32''','Carlo Matteucci':'4''','G. Cappello':'53'',88'''}",,,,,,Bologna,,,,,,11,
SERIEA,0,,,,"{'Edoardo Galimberti':'46'''}",,,Novara Calcio,,,,,,-597283200000,1951-01-28,1950/1951,1,"{'G. Cappello':'10'''}",,,"{'Cesarino Cervellati':'46'''}",,,Bologna,,,,,,21,
SERIEA,2,"{'Norbert Hofling':'36'',75'''}",,,,,,Lazio,,,,,,-585187200000,1951-06-17,1950/1951,7,"{'Livio Filiput':'27'',38'',87''','Cesarino Cervellati':'6''','G. Cappello':'60'''}",,,,,,Bologna,,,,,,38,
SERIEA,1,"{'Benito Meroni':'60'''}",,,,,,Como,,,,,,-590025600000,1951-04-22,1950/1951,3,"{'Enrique Andres Martegani':'66''','E. Beraldo':'83''','Celestino Celio':'75'''}",,,,,,Padova,,,,,,32,
SERIEA,1,"{'Renato Cattaneo':'54'''}",,,"{'Ferruccio Valcareggi':'46'''}",,,Lucchese Libertas 1905,,,,,,-600912000000,1950-12-17,1950/1951,2,"{'Leto Prunecchi':'30''','Josè Osvaldo Curti':'48'''}",,,"{'Guido Quadri':'46'''}",,,Padova,,,,,,15,
SERIEA,0,,,,,,,Triestina,,,,,,-587001600000,1951-05-27,1950/1951,1,,,,,,,Bologna,,,,,,36,
SERIEA,0,,,,,,,Atalanta,,,,,,-591235200000,1951-04-08,1950/1951,0,,,,,,,Padova,,,,,,31,
SERIEA,1,"{'R. Carapellese':'68'''}",,,,,,Torino,,,,,,-587606400000,1951-05-20,1950/1951,2,"{'Mario Tacconi':'25''','Jose Garcia':'20'''}",,,,,,Bologna,,,,,,35,
SERIEA,0,,,,,,,Sampdoria,,,,,,-599097600000,1951-01-07,1950/1951,0,,,,,,,Bologna,,,,,,18,
SERIEA,1,"{'Lelio Antoniotti':'3'''}",,,,,,Pro Patria,,,,,,-606960000000,1950-10-08,1950/1951,3,"{'Piero Pierobon':'2''','Enrique Andres Martegani':'81''','Josè Osvaldo Curti':'68'''}",,,,,,Padova,,,,,,5,
SERIEA,0,,,,,,,Lazio,,,,,,-608774400000,1950-09-17,1950/1951,2,"{'Enrique Andres Martegani':'63'''}",,,,,,Padova,,,,,,2,
SERIEA,0,,,,,,,Fiorentina,,,,,,-605750400000,1950-10-22,1950/1951,3,"{'Leto Prunecchi':'54'',89''','Celestino Celio':'48'''}",,,,,,Padova,,,,,,7,
SERIEA,2,"{'Mario Tacconi':'42'''}",,,,,,Bologna,,,,,,-594864000000,1951-02-25,1950/1951,0,,,,,,,Padova,,,,,,25,
SERIEA,1,"{'Karl Aage Præst':'84'''}",,,,,,Juventus,,,,,,-585792000000,1951-06-10,1950/1951,0,,,,,,,Padova,,,,,,37,
SERIEA,0,,,,,,,Napoli,,,,,,-585187200000,1951-06-17,1950/1951,2,"{'Enrique Andres Martegani':'46'',83'''}",,,,,,Padova,,,,,,38,
SERIEA,2,"{'C. Annovazzi':'50'''}",,,,,,Milan,,,,,,-603331200000,1950-11-19,1950/1951,1,"{'Celestino Celio':'7'''}",,,,,,Padova,,,,,,11,
SERIEA,0,,,,,,,Milan,,,,,,-591235200000,1951-04-08,1950/1951,0,,,,,,,Bologna,,,,,,31,
SERIEA,2,"{'S. Piola':'61'',65'''}",,,"{'Luigi Molina':'46'''}",,,Novara Calcio,,,,,,-587606400000,1951-05-20,1950/1951,1,"{'Leto Prunecchi':'42'''}",,,"{'Enrique Andres Martegani':'46'''}",,,Padova,,,,,,35,
SERIEA,3,"{'Wilkes':'43''','Renato Miglioli':'69''','B. Lorenzi':'62'''}",,,,,,Inter,,,,,,-608169600000,1950-09-24,1950/1951,2,"{'Josè Osvaldo Curti':'31'',65'''}",,,"{'Pietro Sforzin':'46'''}",,,Padova,,,,,,3,
SERIEA,0,,,,,,,Genoa,,,,,,-599702400000,1950-12-31,1950/1951,4,"{'Leto Prunecchi':'56'',69'',72''','Josè Osvaldo Curti':'51'''}",,,,,,Padova,,,,,,17,
SERIEA,1,"{'Luigi Ganassi':'12'''}",,,,,,Roma,,,,,,-609379200000,1950-09-10,1950/1951,3,"{'A. Campatelli':'38''','Cesarino Cervellati':'49''','G. Cappello':'19'''}",,,,,,Bologna,,,,,,1,
SERIEA,0,,,,,,,SSD Palermo,,,,,,-592444800000,1951-03-25,1950/1951,1,"{'Leto Prunecchi':'85'''}",,,,,,Padova,,,,,,29,
SERIEA,1,"{'Adriano Zecca':'35'''}",,,,,,Roma,,,,,,-596073600000,1951-02-11,1950/1951,3,"{'Enrique Andres Martegani':'10'',50'',89'''}",,,,,,Padova,,,,,,23,
SERIEA,1,"{'Giuseppe Rinaldi':'86'''}",,,,,,Udinese,,,,,,-604540800000,1950-11-05,1950/1951,1,"{'Celestino Celio':'69'''}",,,,,,Padova,,,,,,9,
SERIEA,1,"{'Renato Gei':'8'''}",,,,,,Sampdoria,,,,,,-593654400000,1951-03-11,1950/1951,2,"{'Mirco Costa':'51''','Celestino Celio':'78'''}",,,,,,Padova,,,,,,27,
SERIEA,0,,,,,,,Triestina,,,,,,-601516800000,1950-12-10,1950/1951,2,"{'Mirco Costa':'52''','Celestino Celio':'39'''}",,,,,,Padova,,,,,,14,
SERIEA,1,"{'Dionisio Arce':'51'''}",,,,,,Lazio,,,,,,-600307200000,1950-12-24,1950/1951,2,"{'Vittorio Ghiandi':'30''','Angelo Turconi':'16'''}",,,,,,Como,,,,,,16,
SERIEA,2,"{'Giulio Castelli':'64'''}",,,,,,Genoa,,,,,,-607564800000,1950-10-01,1950/1951,3,"{'Ercole Rabitti':'11'',49''','Benito Meroni':'69'''}",,,,,,Como,,,,,,4,
SERIEA,2,"{'Johannes Pløger':'42''','Antonio Giammarinaro':'35'''}",,,,,,Torino,,,,,,-597888000000,1951-01-21,1950/1951,2,"{'Josè Osvaldo Curti':'15''','Guido Quadri':'85'''}",,,,,,Padova,,,,,,20,
SERIEA,0,,,,,,,Padova,,,,,,-602121600000,1950-12-03,1950/1951,1,"{'Ercole Rabitti':'43'''}",,,,,,Como,,,,,,13,
SERIEA,0,,,,,,,Atalanta,,,,,,-600912000000,1950-12-17,1950/1951,1,"{'Benito Meroni':'7'''}",,,,,,Como,,,,,,15,
SERIEA,1,,,,,,,Inter,,,,,,-597283200000,1951-01-28,1950/1951,3,"{'Vittorio Ghiandi':'67''','Franco Pedroni':'56''','Angelo Turconi':'71'''}",,,,,,Como,,,,,,21,
SERIEA,0,,,,"{'A. Magli':'46'''}",,,Fiorentina,,,,,,-608169600000,1950-09-24,1950/1951,1,"{'Mario Stua':'46'''}",,,,,,Como,,,,,,3,
SERIEA,0,,,,,,,Lucchese Libertas 1905,,,,,,-598492800000,1951-01-14,1950/1951,5,"{'Ercole Rabitti':'36'',67''','Benito Meroni':'57''','Giovanni Migliorini':'24'',25'''}",,,,,,Como,,,,,,19,
SERIEA,2,"{'Mario Renosto':'64'''}",,,,,,Milan,,,,,,-604540800000,1950-11-05,1950/1951,2,,,,,,,Como,,,,,,9,
SERIEA,2,"{'Antonio Bacchetti':'34''','Mario Astorri':'29'''}",,,,,,Napoli,,,,,,-593654400000,1951-03-11,1950/1951,1,,,,,,,Como,,,,,,27,
SERIEA,1,"{'Istvan Turbeky':'87'''}",,,,,,Pro Patria,,,,,,-599097600000,1951-01-07,1950/1951,2,"{'Benito Meroni':'24''','Vittorio Ghiandi':'1'''}",,,,,,Como,,,,,,18,
SERIEA,0,,,,,,,Atalanta,,,,,,-605145600000,1950-10-29,1950/1951,1,"{'Gian Carlo Vitali':'21'''}",,,,,,Fiorentina,,,,,,8,
SERIEA,0,,,,,,,Juventus,,,,,,-603331200000,1950-11-19,1950/1951,1,,,,,,,Como,,,,,,11,
SERIEA,1,"{'Cesarino Cervellati':'49'''}",,,,,,Bologna,,,,,,-605750400000,1950-10-22,1950/1951,2,"{'Giovanni Migliorini':'31'',46'''}",,,,,,Como,,,,,,7,
SERIEA,1,"{'S. Piola':'55'''}",,,,,,Novara Calcio,,,,,,-595468800000,1951-02-18,1950/1951,2,"{'Vittorio Ghiandi':'26''','Angelo Turconi':'19'''}",,,"{'Giovanni Migliorini':'46'''}",,,Como,,,,,,24,
SERIEA,1,"{'Bruno Alfier':'36'''}",,,,,,SSD Palermo,,,,,,-589420800000,1951-04-29,1950/1951,2,"{'Ercole Rabitti':'41''','Benito Meroni':'11'''}",,,,,,Como,,,,,,33,
SERIEA,0,,,,,,,Roma,,,,,,-592444800000,1951-03-25,1950/1951,1,,,,,,,Como,,,,,,29,
SERIEA,1,"{'Mario Gritti':'18'''}",,,,,,Bologna,,,,,,-590025600000,1951-04-22,1950/1951,2,"{'Gyula Nagy':'10'''}",,,,,,Fiorentina,,,,,,32,
SERIEA,2,"{'Giovanni Perissinotto':'5'',7'''}",,,,,,Udinese,,,,,,-591235200000,1951-04-08,1950/1951,0,,,,,,,Como,,,,,,31,
SERIEA,0,,,,"{'Mario Astorri':'46'''}",,,Napoli,,,,,,-597888000000,1951-01-21,1950/1951,2,"{'Alberto Galassi':'25''','S. Cervato':'70'''}",,,"{'Alberto Galassi':'46'''}",,,Fiorentina,,,,,,20,
SERIEA,2,"{'Kjell Rosén':'29'''}",,,,,,Torino,,,,,,-594864000000,1951-02-25,1950/1951,4,"{'Ercole Rabitti':'9''','Benito Meroni':'88''','Vittorio Ghiandi':'40'',58'''}",,,,,,Como,,,,,,25,
SERIEA,1,"{'Domenico De Vito':'48'''}",,,,,,Triestina,,,,,,-609379200000,1950-09-10,1950/1951,3,"{'Umberto Pinardi':'21''','Alceo Lipizer':'77'''}",,,,,,Como,,,,,,1,
SERIEA,0,,,,,,,Sampdoria,,,,,,-586483200000,1951-06-02,1950/1951,2,"{'Umberto Pinardi':'14'''}",,,,,,Como,,,,,,36,
SERIEA,0,,,,,,,Lazio,,,,,,-593049600000,1951-03-18,1950/1951,1,"{'André Roosenburg':'19'''}",,,,,,Fiorentina,,,,,,28,
SERIEA,2,"{'John Hansen':'26'',58'''}",,,,,,Juventus,,,,,,-606355200000,1950-10-15,1950/1951,1,"{'Alberto Galassi':'34'''}",,,,,,Fiorentina,,,,,,6,
SERIEA,1,"{'Enrique Andres Martegani':'19'''}",,,,,,Padova,,,,,,-594259200000,1951-03-04,1950/1951,4,"{'André Roosenburg':'7''','E. Pandolfini':'79''','S. Cervato':'70''','Gian Carlo Vitali':'82'''}",,,,,,Fiorentina,,,,,,26,
SERIEA,0,,,,,,,Genoa,,,,,,-595468800000,1951-02-18,1950/1951,1,"{'S. Cervato':'88'''}",,,,,,Fiorentina,,,,,,24,
SERIEA,1,"{'Lanfranco Alberico':'75'''}",,,,,,Novara Calcio,,,,,,-600912000000,1950-12-17,1950/1951,2,"{'Giovanni Sperotto':'47''','Riccardo Dalla Torre':'39'''}",,,,,,Fiorentina,,,,,,15,
SERIEA,0,,,,,,,Roma,,,,,,-599097600000,1951-01-07,1950/1951,1,"{'Giovanni Sperotto':'31'''}",,,,,,Fiorentina,,,,,,18,
SERIEA,0,,,,"{'Aredio Gimona':'46'''}",,,SSD Palermo,,,,,,-600307200000,1950-12-24,1950/1951,1,,,,,,,Fiorentina,,,,,,16,
SERIEA,1,"{'Giancarlo Forlani':'67'''}",,,,,,Udinese,,,,,,-598492800000,1951-01-14,1950/1951,1,"{'Giovanni Sperotto':'63'''}",,,,,,Fiorentina,,,,,,19,
SERIEA,1,"{'G. Gren':'71'''}",,,,,,Milan,,,,,,-587001600000,1951-05-27,1950/1951,1,"{'Alberto Galassi':'25'''}",,,,,,Fiorentina,,,,,,36,
SERIEA,0,,,,,,,Pro Patria,,,,,,-589420800000,1951-04-29,1950/1951,3,"{'André Roosenburg':'7'',40''','Gian Carlo Vitali':'10'''}",,,,,,Fiorentina,,,,,,33,
SERIEA,1,,,,,,,Lucchese Libertas 1905,,,,,,-607564800000,1950-10-01,1950/1951,3,"{'E. Pandolfini':'32''','Romano Penzo':'80'''}",,,,,,Fiorentina,,,,,,4,
SERIEA,2,"{'Wilkes':'2''','Stefano Nyers':'75'''}",,,,,,Inter,,,,,,-602726400000,1950-11-26,1950/1951,1,"{'Gian Carlo Vitali':'71'''}",,,,,,Fiorentina,,,,,,12,
SERIEA,3,"{'Attilio Frizzi':'5''','Benjamin Santos':'20'',77'''}",,,,,,Torino,,,,,,-608774400000,1950-09-17,1950/1951,3,"{'Rodolfo Beltrandi':'57''','Ludwig Janda':'8''','Romano Penzo':'66'''}",,,,,,Fiorentina,,,,,,2,
SERIEA,0,,,,,,,Como,,,,,,-596678400000,1951-02-04,1950/1951,3,"{'E. Pandolfini':'4''','Gian Carlo Vitali':'36'',80'''}",,,,,,Fiorentina,,,,,,22,
SERIEA,1,"{'Bruno Ispiro':'10'''}",,,,,,Triestina,,,,,,-603936000000,1950-11-12,1950/1951,3,"{'Giovanni Sperotto':'78''','Riccardo Dalla Torre':'14''','Gian Carlo Vitali':'76'''}",,,,,,Fiorentina,,,,,,10,
SERIEA,0,,,,,,,Sampdoria,,,,,,-591840000000,1951-04-01,1950/1951,3,"{'André Roosenburg':'25'',51''','Riccardo Dalla Torre':'27'''}",,,,,,Fiorentina,,,,,,30,
SERIEA,2,"{'Corrado Bernicchi':'65'''}",,,"{'Dino Ballacci':'46'''}",,,Bologna,,,,,,-601516800000,1950-12-10,1950/1951,1,"{'S. Nilsson':'64'''}",,,,,,Genoa,,,,,,14,
SERIEA,2,"{'Francesco Cergoli':'86''','Jørgen Sørensen':'48'''}",,,,,,Atalanta,,,,,,-608169600000,1950-09-24,1950/1951,0,,,,,,,Genoa,,,,,,3,
SERIEA,2,"{'Angelo Turconi':'14'',39'''}",,,"{'Ercole Rabitti':'46'''}",,,Como,,,,,,-596073600000,1951-02-11,1950/1951,3,"{'Giovanni Invernizzi':'82''','Giuseppe Baldini':'16''','Mario Depatri':'75'''}",,,,,,Genoa,,,,,,23,
SERIEA,1,"{'E. Beraldo':'32'''}",,,,,,Padova,,,,,,-587001600000,1951-05-27,1950/1951,3,"{'Bruno Dante':'17''','Pier Ugo Melandri':'38'',78'''}",,,,,,Genoa,,,,,,36,
SERIEA,2,"{'Wilkes':'72''','Gino Armano':'15'''}",,,"{'B. Lorenzi':'46'''}",,,Inter,,,,,,-598492800000,1951-01-14,1950/1951,2,"{'S. Nilsson':'65''','B. Mellberg':'51'''}",,,,,,Genoa,,,,,,19,
SERIEA,2,"{'Leandro Remondini':'35''','Naim Krieziu':'88'''}",,,,,,Napoli,,,,,,-594864000000,1951-02-25,1950/1951,1,"{'Mario Depatri':'70'''}",,,,,,Genoa,,,,,,25,
SERIEA,1,"{'István Mike':'64'''}",,,,,,Lucchese Libertas 1905,,,,,,-609379200000,1950-09-10,1950/1951,2,"{'Giuseppe Baldini':'60''','Giovanni Colosio':'68'''}",,,,,,Genoa,,,,,,1,
SERIEA,0,,,,,,,Novara Calcio,,,,,,-602726400000,1950-11-26,1950/1951,3,"{'Borje Tapper':'2'',12''','B. Mellberg':'44'''}",,,,,,Genoa,,,,,,12,
SERIEA,0,,,,,,,Pro Patria,,,,,,-592444800000,1951-03-25,1950/1951,1,"{'Giuseppe Baldini':'88'''}",,,,,,Genoa,,,,,,29,
SERIEA,0,,,,,,,Lazio,,,,,,-588211200000,1951-05-13,1950/1951,3,"{'Giuseppe Baldini':'22''','B. Mellberg':'23'',59'''}",,,,,,Genoa,,,,,,34,
SERIEA,1,"{'Alberto Galassi':'81'''}",,,,,,Fiorentina,,,,,,-606960000000,1950-10-08,1950/1951,1,"{'B. Mellberg':'65'''}",,,,,,Genoa,,,,,,5,
SERIEA,3,"{'John Hansen':'10'',67''','Karl Aage Hansen':'74'''}",,,"{'G. Boniperti':'46'''}",,,Juventus,,,,,,-600307200000,1950-12-24,1950/1951,0,,,,"{'Amedeo Cattani':'46'''}",,,Genoa,,,,,,16,
SERIEA,0,,,,,,,Torino,,,,,,-591840000000,1951-04-01,1950/1951,1,"{'Giovanni Invernizzi':'59'''}",,,,,,Genoa,,,,,,30,
SERIEA,3,"{'C. Annovazzi':'72''','Gunnar Nordahl':'40'',79'''}",,,,,,Milan,,,,,,-593654400000,1951-03-11,1950/1951,0,,,,,,,Genoa,,,,,,27,
SERIEA,1,"{'Svend Jörgen Hansen':'44'''}",,,,,,Atalanta,,,,,,-589420800000,1951-04-29,1950/1951,3,"{'Pierino Pozzi':'10''','Wilkes':'26''','B. Lorenzi':'61'''}",,,,,,Inter,,,,,,33,
SERIEA,2,"{'Giancarlo Bacci':'3'''}",,,,,,Roma,,,,,,-604540800000,1950-11-05,1950/1951,2,"{'S. Nilsson':'89''','Bruno Dante':'21'''}",,,,,,Genoa,,,,,,9,
SERIEA,1,"{'Enrique Andres Martegani':'6'''}",,,,,,Padova,,,,,,-596678400000,1951-02-04,1950/1951,5,"{'Wilkes':'80''','Stefano Nyers':'25'',32''','B. Lorenzi':'59'',71'''}",,,,,,Inter,,,,,,22,
SERIEA,2,"{'Plinio Petrozzi':'64''','Enore Boscolo':'9'''}",,,,,,Triestina,,,,,,-599097600000,1951-01-07,1950/1951,3,"{'Giovanni Invernizzi':'47''','S. Nilsson':'1''','B. Mellberg':'5'''}",,,,,,Genoa,,,,,,18,
SERIEA,1,"{'Mario Tacconi':'55'''}",,,"{'Corrado Bernicchi':'46'''}",,,Bologna,,,,,,-588211200000,1951-05-13,1950/1951,3,"{'Stefano Nyers':'5'',88''','Renato Miglioli':'75'''}",,,"{'I. Blason':'46'''}",,,Inter,,,,,,34,
SERIEA,3,"{'Adriano Bassetto':'17''','Mario Sabbatella':'88''','Vittorio Bergamo':'8'''}",,,,,,Sampdoria,,,,,,-590025600000,1951-04-22,1950/1951,2,"{'Mario Depatri':'45''','B. Mellberg':'82'''}",,,"{'Giuseppe Baldini':'46'''}",,,Genoa,,,,,,32,
SERIEA,1,"{'Emo Roffi':'16'''}",,,,,,Udinese,,,,,,-597283200000,1951-01-28,1950/1951,1,"{'B. Mellberg':'50'''}",,,,,,Genoa,,,,,,21,
SERIEA,2,"{'Benito Meroni':'33''','Alceo Lipizer':'29'''}",,,,,,Como,,,,,,-608774400000,1950-09-17,1950/1951,4,"{'Wilkes':'17''','B. Lorenzi':'38'',79'',86'''}",,,"{'Stefano Nyers':'46'''}",,,Inter,,,,,,2,
SERIEA,0,,,,,,,Fiorentina,,,,,,-591235200000,1951-04-08,1950/1951,2,"{'Gino Armano':'73''','B. Lorenzi':'34'''}",,,,,,Inter,,,,,,31,
SERIEA,0,,,,,,,Juventus,,,,,,-602121600000,1950-12-03,1950/1951,3,"{'Wilkes':'42''','Stefano Nyers':'31'',72'''}",,,,,,Inter,,,,,,13,
SERIEA,1,,,,,,,Lucchese Libertas 1905,,,,,,-600307200000,1950-12-24,1950/1951,2,"{'Gino Armano':'55''','L. Skoglund':'22'''}",,,,,,Inter,,,,,,16,
SERIEA,1,"{'Gunnar Nordahl':'9'''}",,,,,,Milan,,,,,,-592444800000,1951-03-25,1950/1951,0,,,,,,,Inter,,,,,,29,
SERIEA,2,"{'B. Mellberg':'31'',59'''}",,,,,,Genoa,,,,,,-585187200000,1951-06-17,1950/1951,5,"{'Wilkes':'9'',67''','L. Skoglund':'12'',35'',84'''}",,,,,,Inter,,,,,,38,
SERIEA,0,,,,,,,SSD Palermo,,,,,,-605750400000,1950-10-22,1950/1951,0,,,,,,,Genoa,,,,,,7,
SERIEA,3,"{'Farnese Masoni':'37''','Antonio Bacchetti':'35'',80'''}",,,,,,Napoli,,,,,,-606960000000,1950-10-08,1950/1951,4,"{'Wilkes':'20''','Lucio Rossetti':'1''','B. Lorenzi':'10'',73'''}",,,,,,Inter,,,,,,5,
SERIEA,1,"{'Mario Sabbatella':'15'''}",,,,,,Sampdoria,,,,,,-604540800000,1950-11-05,1950/1951,5,"{'Wilkes':'62'',82'',88''','Gino Armano':'55''','B. Lorenzi':'66'''}",,,,,,Inter,,,,,,9,
SERIEA,0,,,,,,,Triestina,,,,,,-607564800000,1950-10-01,1950/1951,2,"{'Bruno Padulazzi':'32''','B. Lorenzi':'25'''}",,,,,,Inter,,,,,,4,
SERIEA,0,,,,,,,Novara Calcio,,,,,,-587001600000,1951-05-27,1950/1951,5,"{'Wilkes':'15''','I. Blason':'84''','Stefano Nyers':'78''','L. Skoglund':'34'',89'''}",,,,,,Inter,,,,,,36,
