leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
SERIEA,0,,,,,,,Inter,,,,,,-531360000000,1953-03-01,1952/1953,2,"{'István Mike':'6''','Giancarlo Bacci':'57'''}",,,,,,Bologna,,,,,,23,
SERIEA,2,"{'Norbert Hofling':'31'',51'''}",,,,,,Pro Patria,,,,,,-536198400000,1953-01-04,1952/1953,3,"{'Giuseppe Cadè':'23''','Poul Rasmussen':'16''','Ennio Testa':'59'''}",,,,,,Atalanta,,,,,,15,
SERIEA,0,,,,,,,Bologna,,,,,,-543456000000,1952-10-12,1952/1953,2,"{'Aurelio Santagostino':'12''','Poul Rasmussen':'74'''}",,,,,,Atalanta,,,,,,5,
SERIEA,3,"{'Bruno Pesaola':'18''','H. Jeppson':'33''','A. Amadei':'77'''}",,,,,,Napoli,,,,,,-538617600000,1952-12-07,1952/1953,1,,,,,,,Bologna,,,,,,12,
SERIEA,1,"{'Umberto Guarnieri':'27'''}",,,,,,Pro Patria,,,,,,-545875200000,1952-09-14,1952/1953,4,"{'István Mike':'20''','Giancarlo Bacci':'54'',78'''}",,,,,,Bologna,,,,,,1,
SERIEA,1,"{'Gian Carlo Vitali':'23'''}",,,,,,Napoli,,,,,,-539827200000,1952-11-23,1952/1953,2,"{'Renato Cattaneo':'3'',19'''}",,,,,,Como,,,,,,10,
SERIEA,1,"{'G. Galli':'35'''}",,,,,,Roma,,,,,,-544665600000,1952-09-28,1952/1953,0,,,,,,,Bologna,,,,,,3,
SERIEA,1,"{'Tullio Ghersetich':'1'''}",,,,,,Fiorentina,,,,,,-534988800000,1953-01-18,1952/1953,2,"{'Renato Luosi':'21''','Vittorio Ghiandi':'15'''}",,,,,,Como,,,,,,17,
SERIEA,2,"{'Giuliano Giovetti':'77''','Luigi Giuliano':'3'''}",,,,,,Torino,,,,,,-523497600000,1953-05-31,1952/1953,2,"{'Giancarlo Bacci':'23'',63'''}",,,,,,Bologna,,,,,,34,
SERIEA,1,"{'Giuseppe Cadè':'28'''}",,,,,,Atalanta,,,,,,-528336000000,1953-04-05,1952/1953,2,"{'Renato Luosi':'4''','Giuseppe Baldini':'79'''}",,,,,,Como,,,,,,28,
SERIEA,0,,,,,,,Novara Calcio,,,,,,-532569600000,1953-02-15,1952/1953,0,,,,,,,Como,,,,,,21,
SERIEA,1,"{'Aldo Puccinelli':'22'''}",,,,,,Lazio,,,,,,-538617600000,1952-12-07,1952/1953,0,,,,,,,Como,,,,,,12,
SERIEA,1,"{'Adriano Zecca':'75'''}",,,,,,Roma,,,,,,-531360000000,1953-03-01,1952/1953,2,"{'Renato Luosi':'57''','G. Gratton':'16'''}",,,,,,Como,,,,,,23,
SERIEA,1,,,,,,,Pro Patria,,,,,,-524102400000,1953-05-24,1952/1953,4,"{'Emilio Lavezzari':'73''','Vittorio Ghiandi':'78''','Angelo Turconi':'63'''}",,,,,,Como,,,,,,33,
SERIEA,0,,,,,,,Sampdoria,,,,,,-541641600000,1952-11-02,1952/1953,2,"{'Giancarlo Bacci':'10'',16'''}",,,,,,Bologna,,,,,,7,
SERIEA,1,"{'Erling Sørensen':'36'''}",,,,,,Triestina,,,,,,-538012800000,1952-12-14,1952/1953,0,,,,,,,Bologna,,,,,,13,
SERIEA,1,"{'Gunnar Nordahl':'84'''}",,,,,,Milan,,,,,,-527126400000,1953-04-19,1952/1953,3,"{'Giuseppe Baldini':'49'',65''','Vittorio Ghiandi':'75'''}",,,,,,Como,,,,,,30,
SERIEA,1,"{'Stefano Nyers':'20'''}",,,,,,Inter,,,,,,-545875200000,1952-09-14,1952/1953,0,,,,,,,Como,,,,,,1,
SERIEA,2,"{'Enrique Andres Martegani':'82''','Aredio Gimona':'26'''}",,,,,,SSD Palermo,,,,,,-544060800000,1952-10-05,1952/1953,5,"{'A. Campatelli':'52''','Axel Pilmark':'10''','Cesarino Cervellati':'21''','Giancarlo Bacci':'37'',90'''}",,,,,,Bologna,,,,,,4,
SERIEA,0,,,,,,,Sampdoria,,,,,,-530150400000,1953-03-15,1952/1953,1,"{'Renato Cattaneo':'61'''}",,,,,,Como,,,,,,25,
SERIEA,0,,,,,,,Inter,,,,,,-528940800000,1953-03-29,1952/1953,1,"{'S. Cervato':'84'''}",,,,,,Fiorentina,,,,,,27,
SERIEA,0,,,,,,,Bologna,,,,,,-529545600000,1953-03-22,1952/1953,1,"{'Giuseppe Baldini':'75'''}",,,,,,Como,,,,,,26,
SERIEA,0,,,,,,,Novara Calcio,,,,,,-530150400000,1953-03-15,1952/1953,1,"{'Fedele Greco':'67'''}",,,,,,Bologna,,,,,,25,
SERIEA,1,"{'R. Carapellese':'47'''}",,,,,,Juventus,,,,,,-541641600000,1952-11-02,1952/1953,0,,,,,,,Como,,,,,,7,
SERIEA,1,"{'Dante Di Maso':'84'''}",,,,,,SSD Palermo,,,,,,-544665600000,1952-09-28,1952/1953,3,"{'Vittorio Ghiandi':'9''','G. Gratton':'22'''}",,,,,,Como,,,,,,3,
SERIEA,1,"{'Giuliano Giovetti':'6'''}",,,,,,Torino,,,,,,-537408000000,1952-12-21,1952/1953,0,,,,,,,Como,,,,,,14,
SERIEA,1,"{'Niels Bennike':'42'''}",,,,,,SPAL,,,,,,-539827200000,1952-11-23,1952/1953,2,"{'Cesarino Cervellati':'15'',48'''}",,,,,,Bologna,,,,,,10,
SERIEA,0,,,,,,,Como,,,,,,-523497600000,1953-05-31,1952/1953,2,"{'Aldo Novelli':'62''','Maurilio Prini':'1'''}",,,,,,Fiorentina,,,,,,34,
SERIEA,1,,,,,,,Udinese,,,,,,-536198400000,1953-01-04,1952/1953,3,"{'István Mike':'9''','Giancarlo Bacci':'39'''}",,,,,,Bologna,,,,,,15,
SERIEA,0,,,,,,,Triestina,,,,,,-525312000000,1953-05-10,1952/1953,2,"{'Luigi Origgi':'5''','Vittorio Ghiandi':'33'''}",,,,,,Como,,,,,,32,
SERIEA,1,"{'Ennio Testa':'58'''}",,,,,,Atalanta,,,,,,-538617600000,1952-12-07,1952/1953,1,"{'Tullio Ghersetich':'55'''}",,,,,,Fiorentina,,,,,,12,
SERIEA,0,,,,,,,SPAL,,,,,,-533779200000,1953-02-01,1952/1953,1,"{'M. Bergamaschi':'83'''}",,,,,,Como,,,,,,19,
SERIEA,2,"{'Pasquale Vivolo':'52'''}",,,,,,Juventus,,,,,,-543456000000,1952-10-12,1952/1953,1,"{'Amos Mariani':'22'''}",,,,,,Fiorentina,,,,,,5,
SERIEA,0,,,,,,,Lazio,,,,,,-536198400000,1953-01-04,1952/1953,0,,,,,,,Fiorentina,,,,,,15,
SERIEA,0,,,,,,,Udinese,,,,,,-543456000000,1952-10-12,1952/1953,0,,,,,,,Como,,,,,,5,
SERIEA,3,"{'Renzo Burini':'35'',73'',89'''}",,,,,,Milan,,,,,,-525916800000,1953-05-03,1952/1953,0,,,,,,,Fiorentina,,,,,,31,
SERIEA,1,"{'A. Campatelli':'50'''}",,,,,,Bologna,,,,,,-539222400000,1952-11-30,1952/1953,1,"{'Amos Mariani':'37'''}",,,,,,Fiorentina,,,,,,11,
SERIEA,1,"{'H. Jeppson':'27'''}",,,,,,Napoli,,,,,,-541641600000,1952-11-02,1952/1953,2,"{'Amos Mariani':'10'''}",,,,,,Fiorentina,,,,,,7,
SERIEA,0,,,,,,,Novara Calcio,,,,,,-544665600000,1952-09-28,1952/1953,1,"{'Amos Mariani':'4'''}",,,,,,Fiorentina,,,,,,3,
SERIEA,2,"{'Lorenzo Bettini':'51''','Dante Di Maso':'36'''}",,,,,,SSD Palermo,,,,,,-531360000000,1953-03-01,1952/1953,0,,,,,,,Fiorentina,,,,,,23,
SERIEA,0,,,,"{'Corrado Zorzin':'46'''}",,,Triestina,,,,,,-530150400000,1953-03-15,1952/1953,2,"{'Pietro Biagioli':'71''','Arnaldo Lucentini':'4'''}",,,,,,Fiorentina,,,,,,25,
SERIEA,2,"{'Horst Buhtz':'47''','Luigi Moltrasio':'55'''}",,,,,,Torino,,,,,,-535593600000,1953-01-11,1952/1953,0,,,,,,,Fiorentina,,,,,,16,
SERIEA,2,"{'Alfredo Travia':'65''','Giovanni Ciccarelli':'80'''}",,,,,,Pro Patria,,,,,,-540432000000,1952-11-16,1952/1953,2,"{'Rodolfo Beltrandi':'48'''}",,,,,,Fiorentina,,,,,,9,
SERIEA,1,"{'Aziz Esel Bulent':'65'''}",,,,,,SPAL,,,,,,-545875200000,1952-09-14,1952/1953,1,"{'Maurilio Prini':'43'''}",,,,,,Fiorentina,,,,,,1,
SERIEA,0,,,,,,,Roma,,,,,,-533779200000,1953-02-01,1952/1953,2,"{'Rodolfo Beltrandi':'12''','Amos Mariani':'69'''}",,,,,,Fiorentina,,,,,,19,
SERIEA,1,,,,,,,Como,,,,,,-534384000000,1953-01-25,1952/1953,3,"{'Stefano Nyers':'67'',86''','Gino Armano':'33'''}",,,,,,Inter,,,,,,18,
SERIEA,0,,,,,,,Fiorentina,,,,,,-539827200000,1952-11-23,1952/1953,3,"{'Gino Armano':'8'',47''','L. Skoglund':'53'''}",,,,,,Inter,,,,,,10,
SERIEA,0,,,,,,,Atalanta,,,,,,-545270400000,1952-09-21,1952/1953,1,"{'Bruno Padulazzi':'50'''}",,,,,,Inter,,,,,,2,
SERIEA,0,,,,"{'Pietro Grosso':'46'''}",,,Roma,,,,,,-528336000000,1953-04-05,1952/1953,1,,,,,,,Inter,,,,,,28,
SERIEA,0,,,,,,,Udinese,,,,,,-532569600000,1953-02-15,1952/1953,1,"{'A. Magnini':'85'''}",,,,,,Fiorentina,,,,,,21,
SERIEA,1,"{'Emilio Caprile':'40'''}",,,,,,Lazio,,,,,,-527126400000,1953-04-19,1952/1953,1,"{'Stefano Nyers':'75'''}",,,,,,Inter,,,,,,30,
SERIEA,0,,,,,,,Juventus,,,,,,-536198400000,1953-01-04,1952/1953,2,"{'L. Skoglund':'61''','B. Lorenzi':'30'''}",,,,,,Inter,,,,,,15,
SERIEA,2,"{'Aristide Coscia':'26''','Mario Gritti':'44'''}",,,,,,Sampdoria,,,,,,-527126400000,1953-04-19,1952/1953,2,"{'Giuseppe Chiappella':'54''','Aldo Novelli':'12'''}",,,,,,Fiorentina,,,,,,30,
SERIEA,1,"{'Silvio Carlo Feccia':'38'''}",,,,,,Novara Calcio,,,,,,-523497600000,1953-05-31,1952/1953,0,,,,,,,Inter,,,,,,34,
SERIEA,1,"{'Giancarlo Bacci':'37'''}",,,,,,Bologna,,,,,,-542851200000,1952-10-19,1952/1953,2,"{'Bruno Mazza':'72''','B. Lorenzi':'39'''}",,,,,,Inter,,,,,,6,
SERIEA,1,"{'Norbert Hofling':'51'''}",,,,,,Pro Patria,,,,,,-531964800000,1953-02-22,1952/1953,2,"{'B. Lorenzi':'32'',89'''}",,,,,,Inter,,,,,,22,
SERIEA,1,"{'H. Jeppson':'7'''}",,,,,,Napoli,,,,,,-544060800000,1952-10-05,1952/1953,5,"{'Stefano Nyers':'82'',89''','B. Lorenzi':'32'',66'',80'''}",,,,,,Inter,,,,,,4,
SERIEA,0,,,,,,,SSD Palermo,,,,,,-525916800000,1953-05-03,1952/1953,3,"{'Stefano Nyers':'87''','L. Skoglund':'60'''}",,,,,,Inter,,,,,,31,
SERIEA,3,"{'Wilkes':'52''','Horst Buhtz':'57''','Vittorio Sentimenti':'60'''}",,,,,,Torino,,,,,,-533174400000,1953-02-08,1952/1953,1,"{'F. Nesti':'26'''}",,,,,,Inter,,,,,,20,
SERIEA,1,"{'Alberto Fontanesi':'40'''}",,,,,,SPAL,,,,,,-530150400000,1953-03-15,1952/1953,1,"{'Stefano Nyers':'48'''}",,,,,,Inter,,,,,,25,
SERIEA,1,"{'S. Piola':'27'''}",,,"{'Giuseppe Mainardi':'46'''}",,,Novara Calcio,,,,,,-529545600000,1953-03-22,1952/1953,1,"{'John Hansen':'78'''}",,,,,,Juventus,,,,,,26,
SERIEA,1,"{'Alberto Galassi':'3'''}",,,,,,Sampdoria,,,,,,-535593600000,1953-01-11,1952/1953,2,"{'Stefano Nyers':'68''','L. Skoglund':'37'''}",,,,,,Inter,,,,,,16,
SERIEA,1,"{'Jørgen Sørensen':'10'''}",,,,,,Atalanta,,,,,,-533174400000,1953-02-08,1952/1953,1,"{'John Hansen':'62'''}",,,,,,Juventus,,,,,,20,
SERIEA,2,"{'Francesco Randon':'19''','Giancarlo Bacci':'70'''}",,,,,,Bologna,,,,,,-545270400000,1952-09-21,1952/1953,1,"{'John Hansen':'49'''}",,,,,,Juventus,,,,,,2,
SERIEA,0,,,,,,,Udinese,,,,,,-538617600000,1952-12-07,1952/1953,0,,,,,,,Inter,,,,,,12,
SERIEA,1,"{'Renato Cattaneo':'26'''}",,,,,,Como,,,,,,-530755200000,1953-03-08,1952/1953,2,"{'G. Boniperti':'18''','Pasquale Vivolo':'12'''}",,,,,,Juventus,,,,,,24,
SERIEA,1,"{'G. Giacomazzi':'73'''}",,,,,,Inter,,,,,,-525312000000,1953-05-10,1952/1953,2,"{'G. Boniperti':'35''','Karl Aage Præst':'88'''}",,,,,,Juventus,,,,,,32,
SERIEA,0,,,,,,,Lazio,,,,,,-535593600000,1953-01-11,1952/1953,5,"{'E. Muccinelli':'88''','John Hansen':'44'',62''','Karl Aage Hansen':'82''','Karl Aage Præst':'58'''}",,,,,,Juventus,,,,,,16,
SERIEA,0,,,,,,,Milan,,,,,,-530755200000,1953-03-08,1952/1953,0,,,,,,,Inter,,,,,,24,
SERIEA,0,,,,,,,Fiorentina,,,,,,-531964800000,1953-02-22,1952/1953,8,"{'John Hansen':'60'',75''','G. Boniperti':'1'',68''','Karl Aage Præst':'78''','Pasquale Vivolo':'22''','R. Carapellese':'51'',84'''}",,,,,,Juventus,,,,,,22,
SERIEA,0,,,,,,,Pro Patria,,,,,,-527126400000,1953-04-19,1952/1953,2,"{'E. Muccinelli':'78''','Karl Aage Hansen':'23'''}",,,,,,Juventus,,,,,,30,
SERIEA,0,,,,,,,Triestina,,,,,,-540432000000,1952-11-16,1952/1953,1,"{'L. Skoglund':'44'''}",,,,,,Inter,,,,,,9,
SERIEA,3,"{'Gunnar Nordahl':'18''','A. Frignani':'42'',76'''}",,,,,,Milan,,,,,,-538617600000,1952-12-07,1952/1953,0,,,,,,,Juventus,,,,,,12,
SERIEA,1,"{'H. Jeppson':'30'''}",,,,,,Napoli,,,,,,-523497600000,1953-05-31,1952/1953,1,,,,,,,Juventus,,,,,,34,
SERIEA,1,"{'Luigi Moltrasio':'87'''}",,,,,,Torino,,,,,,-541036800000,1952-11-09,1952/1953,4,"{'G. Boniperti':'46''','E. Muccinelli':'89''','John Hansen':'35''','Karl Aage Præst':'58'''}",,,,,,Juventus,,,,,,8,
SERIEA,2,"{'Poul Rasmussen':'52''','Ennio Testa':'7'''}",,,"{'Giancarlo Cadé':'46'''}",,,Atalanta,,,,,,-530150400000,1953-03-15,1952/1953,0,,,,"{'Francesco Antonazzi':'46'''}",,,Lazio,,,,,,25,
SERIEA,0,,,,"{'László Szőke':'46'''}",,,Udinese,,,,,,-542851200000,1952-10-19,1952/1953,4,"{'John Hansen':'40'',74''','Karl Aage Præst':'69'''}",,,"{'G. Boniperti':'46'''}",,,Juventus,,,,,,6,
SERIEA,2,"{'Cesarino Cervellati':'85''','Giancarlo Bacci':'24'''}",,,,,,Bologna,,,,,,-537408000000,1952-12-21,1952/1953,1,,,,,,,Lazio,,,,,,14,
SERIEA,1,"{'B. Lorenzi':'21'''}",,,,,,Inter,,,,,,-538012800000,1952-12-14,1952/1953,1,"{'Aldo Puccinelli':'45'''}",,,,,,Lazio,,,,,,13,
SERIEA,0,,,,,,,Milan,,,,,,-528336000000,1953-04-05,1952/1953,0,,,,,,,Lazio,,,,,,28,
SERIEA,1,"{'Pasquale Vivolo':'44'''}",,,,,,Juventus,,,,,,-524102400000,1953-05-24,1952/1953,0,,,,,,,Lazio,,,,,,33,
SERIEA,1,"{'Aldo Novelli':'78'''}",,,,,,Fiorentina,,,,,,-525312000000,1953-05-10,1952/1953,0,,,,,,,Lazio,,,,,,32,
SERIEA,0,,,,,,,Roma,,,,,,-540432000000,1952-11-16,1952/1953,1,"{'Paolo Bettolini':'41'''}",,,,,,Lazio,,,,,,9,
SERIEA,1,"{'Benigno De Grandi':'69'''}",,,,,,SSD Palermo,,,,,,-534384000000,1953-01-25,1952/1953,2,"{'G. Boniperti':'87''','G. Mari':'39'''}",,,,,,Juventus,,,,,,18,
SERIEA,2,"{'Domenico Mussino':'15''','Giulio Pellicari':'45'''}",,,,,,SPAL,,,,,,-528336000000,1953-04-05,1952/1953,2,"{'R. Carapellese':'60''','Guido Delgrosso':'34'''}",,,,,,Juventus,,,,,,28,
SERIEA,2,"{'Helge Bronee':'67'''}",,,,,,Roma,,,,,,-537408000000,1952-12-21,1952/1953,3,"{'John Hansen':'84''','Karl Aage Præst':'11'',71'''}",,,,,,Juventus,,,,,,14,
SERIEA,1,"{'B. Lorenzi':'86'''}",,,,,,Inter,,,,,,-541641600000,1952-11-02,1952/1953,0,,,,,,,Milan,,,,,,7,
SERIEA,0,,,,"{'Edi Gratton':'46'''}",,,Sampdoria,,,,,,-539827200000,1952-11-23,1952/1953,3,"{'Pasquale Vivolo':'40'',45'',90'''}",,,,,,Juventus,,,,,,10,
SERIEA,0,,,,,,,Como,,,,,,-527731200000,1953-04-12,1952/1953,2,"{'Aldo Puccinelli':'27''','R. Larsen':'25'''}",,,,,,Lazio,,,,,,29,
SERIEA,2,"{'Enore Boscolo':'63''','Euro Giannini':'6'''}",,,,,,Triestina,,,,,,-544060800000,1952-10-05,1952/1953,3,"{'John Hansen':'21''','Pasquale Vivolo':'29'',82'''}",,,,,,Juventus,,,,,,4,
SERIEA,1,"{'H. Jeppson':'19'''}",,,,,,Napoli,,,,,,-543456000000,1952-10-12,1952/1953,2,"{'R. Larsen':'55'',70'''}",,,,,,Lazio,,,,,,5,
SERIEA,0,,,,,,,SSD Palermo,,,,,,-541641600000,1952-11-02,1952/1953,2,"{'Francesco Antonazzi':'62''','Lelio Antoniotti':'11'''}",,,,,,Lazio,,,,,,7,
SERIEA,1,"{'Bruno Ispiro':'42'''}",,,"{'Domenico De Vito':'46'''}",,,Triestina,,,,,,-534988800000,1953-01-18,1952/1953,4,"{'Emilio Caprile':'80''','Paolo Bettolini':'50'',77''','Vittorio Bergamo':'2'''}",,,,,,Lazio,,,,,,17,
SERIEA,1,"{'Alberto Fontanesi':'3'''}",,,,,,SPAL,,,,,,-532569600000,1953-02-15,1952/1953,3,"{'Aldo Puccinelli':'90''','Per Bredesen':'88''','R. Larsen':'2'''}",,,,,,Lazio,,,,,,21,
SERIEA,1,"{'Oliviero Conti':'42'''}",,,,,,Sampdoria,,,,,,-531360000000,1953-03-01,1952/1953,0,,,,,,,Lazio,,,,,,23,
SERIEA,3,"{'Marco Savioni':'60''','S. Piola':'32'',85'''}",,,,,,Novara Calcio,,,,,,-533779200000,1953-02-01,1952/1953,1,,,,"{'Vittorio Bergamo':'46'''}",,,Lazio,,,,,,19,
SERIEA,1,"{'Giancarlo Bacci':'57'''}",,,,,,Bologna,,,,,,-524102400000,1953-05-24,1952/1953,1,"{'Gunnar Nordahl':'44'''}",,,,,,Milan,,,,,,33,
SERIEA,1,"{'Vittorio Sentimenti':'59'''}",,,,,,Torino,,,,,,-539827200000,1952-11-23,1952/1953,2,"{'Paolo Bettolini':'7''','R. Larsen':'65'''}",,,,,,Lazio,,,,,,10,
SERIEA,1,"{'Tullio Ghersetich':'68'''}",,,,,,Fiorentina,,,,,,-537408000000,1952-12-21,1952/1953,2,"{'Gunnar Nordahl':'22''','N. Liedholm':'50'''}",,,,,,Milan,,,,,,14,
SERIEA,1,"{'Giobatta Martini':'27'''}",,,,,,Pro Patria,,,,,,-544665600000,1952-09-28,1952/1953,3,"{'Lelio Antoniotti':'38''','Paolo Bettolini':'40''','Per Bredesen':'17'''}",,,,,,Lazio,,,,,,3,
SERIEA,2,"{'Luigi Origgi':'74''','G. Gratton':'53'''}",,,,,,Como,,,,,,-538012800000,1952-12-14,1952/1953,4,"{'N. Liedholm':'90''','A. Frignani':'49''','Arturo Silvestri':'88'''}",,,,,,Milan,,,,,,13,
SERIEA,2,"{'Luigi Zorzi':'60'''}",,,,,,Udinese,,,,,,-545875200000,1952-09-14,1952/1953,1,,,,,,,Lazio,,,,,,1,
SERIEA,2,"{'G. Boniperti':'68''','Karl Aage Præst':'11'''}",,,,,,Juventus,,,,,,-527731200000,1953-04-12,1952/1953,1,"{'Gunnar Nordahl':'41'''}",,,,,,Milan,,,,,,29,
SERIEA,1,"{'Jørgen Sørensen':'60'''}",,,,,,Atalanta,,,,,,-534988800000,1953-01-18,1952/1953,5,"{'Gunnar Nordahl':'38'',72'',80''','Renzo Burini':'12'''}",,,,,,Milan,,,,,,17,
SERIEA,1,"{'Per Bredesen':'89'''}",,,,,,Lazio,,,,,,-539222400000,1952-11-30,1952/1953,3,"{'Gunnar Nordahl':'49''','G. Gren':'18''','Renzo Burini':'17'''}",,,,,,Milan,,,,,,11,
SERIEA,0,,,,,,,SSD Palermo,,,,,,-533779200000,1953-02-01,1952/1953,5,"{'Gunnar Nordahl':'47'',62''','G. Gren':'33''','Renzo Burini':'39''','N. Liedholm':'20'''}",,,,,,Milan,,,,,,19,
SERIEA,1,"{'Horst Buhtz':'22'''}",,,,,,Torino,,,,,,-525312000000,1953-05-10,1952/1953,5,"{'C. Annovazzi':'42''','Gunnar Nordahl':'40''','Renzo Burini':'45''','A. Frignani':'77'''}",,,,,,Milan,,,,,,32,
SERIEA,1,"{'Giovanni Perissinotto':'33'''}",,,,,,Roma,,,,,,-532569600000,1953-02-15,1952/1953,4,"{'Gunnar Nordahl':'56'',74''','N. Liedholm':'59'',86'''}",,,,,,Milan,,,,,,21,
SERIEA,0,,,,,,,Novara Calcio,,,,,,-545875200000,1952-09-14,1952/1953,2,"{'Renzo Burini':'88''','Franco Pedroni':'47'''}",,,,,,Milan,,,,,,1,
SERIEA,0,,,,,,,Pro Patria,,,,,,-541036800000,1952-11-09,1952/1953,4,"{'Gunnar Nordahl':'51''','Renzo Burini':'60'',75''','N. Liedholm':'46'''}",,,,,,Milan,,,,,,8,
SERIEA,2,"{'Silvio Formentin':'33''','Gian Carlo Vitali':'10'''}",,,,,,Napoli,,,,,,-529545600000,1953-03-22,1952/1953,2,"{'Gunnar Nordahl':'32''','Angelo Longoni':'47'''}",,,,,,Milan,,,,,,26,
SERIEA,0,,,,,,,SPAL,,,,,,-544665600000,1952-09-28,1952/1953,1,"{'G. Gren':'74'''}",,,,,,Milan,,,,,,3,
