leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,1,"{'B. César':'47'''}","{'B. Ruiz':'47'''}","{'W. Carvalho':'57''','Adrien Silva':'39''','M. Zeegelaar':'65'''}",,,"{'L. Markovic':'G. Martins,69''','Elias':'Adrien Silva,73''','J. Campbell':'B. Ruiz,90'''}",Sporting CP,41,4,2,14,1,1473885900000,2016-09-14,2016/2017,2,"{'C. Ronaldo':'89''','Á. Morata':'90'''}","{'James':'90'''}","{'T. Kroos':'75'''}",,,"{'Á. Morata':'K. Benzema,67''','Lucas Vázquez':'G. Bale,67''','James':'T. Kroos,77'''}",Real Madrid,59,3,5,9,3,1,72.179
CHAMPIONS,1,"{'J. Vardy':'73'''}","{'D. Drinkwater':'73'''}",,,,"{'D. Gray':'A. Musa,57''','D. Amartey':'M. Albrighton,87'''}",Leicester,28,2,1,9,5,1487796300000,2017-02-22,2016/2017,2,"{'P. Sarabia':'25''','J. Correa':'62'''}","{'S. Jovetić':'62''','S. Escudero':'25'''}","{'D. Carriço':'90''','S. Escudero':'77'''}",,,"{'D. Carriço':'C. Lenglet,55''','V. Iborra':'J. Correa,63'''}",Sevilla,72,7,8,6,1,octavos,38.834
CHAMPIONS,1,"{'J. Izquierdo':'52'''}",,,,,"{'A. Limbombe':'T. Pina,61''','R. Van Rhijn':'L. De Bock,71''','Wesley Moraes':'Claudemir,85'''}",Club Brugge,47,3,7,8,6,1479847500000,2016-11-22,2016/2017,2,"{'Okazaki':'5'''}","{'C. Fuchs':'5'''}","{'R. Zieler':'90'''}",,,"{'J. Schlupp':'R. Mahrez,68''','D. Gray':'Okazaki,68''','D. Amartey':'M. Albrighton,78'''}",Leicester,53,8,11,6,2,5,31.443
CHAMPIONS,1,"{'A. Sánchez':'78'''}","{'A. Iwobi':'78'''}","{'O. Giroud':'88''','F. Coquelin':'24'''}",,"{'O. Giroud':'90'''}","{'O. Giroud':'A. Oxlade-Chamberlain,63''','G. Xhaka':'F. Coquelin,71''','M. Elneny':'M. Özil,85'''}",Arsenal,48,3,7,12,3,1473799500000,2016-09-13,2016/2017,1,"{'E. Cavani':'1'''}","{'S. Aurier':'1'''}","{'M. Verratti':'9''','T. Motta':'90'''}",,"{'M. Verratti':'90'''}","{'T. Motta':'A. Rabiot,74''','J. Pastore':'G. Krychowiak,80''','T. Meunier':'S. Aurier,84'''}",PSG,52,4,11,10,2,1,46.440
CHAMPIONS,0,,,"{'S. N''zonzi':'36''','V. Iborra':'40''','A. Rami':'45'''}",,,"{'J. Correa':'P. Sarabia,63''','Mariano':'M. Kranevitter,78''','D. Carriço':'F. Vázquez,90'''}",Sevilla,44,1,2,22,4,1473885900000,2016-09-14,2016/2017,0,,,,,,"{'M. Pjanić':'K. Asamoah,68''','Alex Sandro':'P. Evra,68''','M. Pjaca':'P. Dybala,86'''}",Juventus,56,4,4,16,1,1,33.261
CHAMPIONS,0,,,"{'M. Layún':'31''','André André':'36'''}","{'M. Pereira':'40'''}",,"{'W. Boly':'André Silva,46''','Diogo Jota':'Y. Brahimi,67''','Otávio':'Ó. Torres,69'''}",Porto,34,2,1,11,3,1489524300000,2017-03-14,2016/2017,1,,,"{'J. Cuadrado':'12'''}",,,"{'M. Pjaca':'J. Cuadrado,46''','A. Barzagli':'M. Benatia,60''','T. Rincón':'P. Dybala,78'''}",Juventus,66,3,4,13,2,octavos,41.161
CHAMPIONS,2,"{'E. Cavani':'18'''}","{'B. Matuidi':'18'''}","{'Marquinhos':'31''','M. Verratti':'55'''}",,,"{'H. Ben Arfa':'G. Krychowiak,67''','Jesé':'Lucas Moura,89'''}",PSG,54,1,6,9,0,1479933900000,2016-11-23,2016/2017,2,"{'O. Giroud':'45'''}",,"{'L. Koscielny':'53''','F. Coquelin':'34'''}",,,"{'G. Xhaka':'A. Iwobi,77''','T. Walcott':'F. Coquelin,80''','A. Oxlade-Chamberlain':'C. Jenkinson,81'''}",Arsenal,46,1,3,9,1,5,59.628
CHAMPIONS,2,"{'V. Misidjan':'15''','Wanderson':'69'''}","{'Jonathan Cafu':'69''','Natanael':'15'''}",,,,"{'J. Lukoki':'V. Misidjan,71''','G. Campanharo':'Marcelinho,86''','C. Keșerü':'Wanderson,90'''}",Ludogorets,36,2,3,18,2,1481057100000,2016-12-06,2016/2017,2,"{'E. Cavani':'61''','Á. Di María':'90'''}","{'L. Kurzawa':'90'''}","{'T. Motta':'17'''}",,,"{'L. Kurzawa':'Maxwell,80''','Jesé':'Lucas Moura,85''','S. Aurier':'T. Meunier,88'''}",PSG,64,4,19,10,0,6,42.650
CHAMPIONS,2,"{'R. Lewandowski':'73'''}","{'D. Alaba':'73'''}","{'K. Coman':'90'''}",,,"{'K. Coman':'J. Kimmich,64''','D. Costa':'A. Robben,64''','Renato Sanches':'T. Müller,85'''}",Bayern München,73,10,7,8,1,1478033100000,2016-11-01,2016/2017,1,"{'S. Arias':'14'''}","{'D. Propper':'14'''}",,,,"{'J. Brenet':'J. Willems,46''','S. Bergwijn':'G. Pereiro,67''','O. Zinchenko':'B. Ramselaar,75'''}",PSV,27,2,0,10,7,4,35.000
CHAMPIONS,0,,,"{'Diogo Jota':'87''','André Silva':'59''','Jesús Corona':'86'''}",,,"{'Evandro':'Otávio,84''','S. Varela':'Jesús Corona,89'''}",Porto,50,4,5,13,1,1479847500000,2016-11-22,2016/2017,0,,,"{'L. Augustinsson':'80''','B. Verbič':'90''','W. Kvist':'47'''}",,,"{'J. Gregus':'Y. Toutouh,75''','K. Kusk':'R. Falk,75'''}",Kobenhavn,50,1,3,16,4,5,32.036
CHAMPIONS,0,,,"{'A. Traoré':'87''','M. Suchý':'82''','T. Xhaka':'63''','E. Balanta':'8'''}",,,"{'M. Janko':'S. Doumbia,79''','A. Šporar':'M. Delgado,80''','D. Calla':'B. Bjarnason,85'''}",Basel,49,5,5,30,0,1479933900000,2016-11-23,2016/2017,0,,,"{'Anicet':'40''','Cicinho':'90''','C. Moți':'83'''}",,,"{'J. Lukoki':'V. Misidjan,84''','I. Plastun':'C. Keșerü,90''','G. Campanharo':'Wanderson,90'''}",Ludogorets,51,0,3,11,5,5,22.946
CHAMPIONS,1,"{'L. Insigne':'8'''}","{'M. Hamšík':'8'''}","{'P. Zielinski':'38''','D. Mertens':'76'''}",,,"{'Allan':'P. Zielinski,75''','A. Milik':'M. Hamšík,84'''}",Napoli,51,2,1,12,3,1487191500000,2017-02-15,2016/2017,3,"{'Casemiro':'54''','T. Kroos':'49''','K. Benzema':'18'''}","{'D. Carvajal':'18''','C. Ronaldo':'49'''}","{'Sergio Ramos':'17''','L. Modrić':'52'''}",,,"{'Pepe':'Sergio Ramos,70''','Lucas Vázquez':'James,76''','Á. Morata':'K. Benzema,82'''}",Real Madrid,49,6,5,9,1,octavos,78.000
CHAMPIONS,0,,,"{'C. Kramer':'27'''}",,,"{'J. Korb':'C. Kramer,39''','T. Hazard':'A. Hahn,59''','I. Traoré':'L. Stindl,81'''}",B. Monchengladbach,44,1,6,14,7,1473885900000,2016-09-14,2016/2017,4,"{'S. Agüero':'9'',77''','K. Iheanacho':'90'''}","{'A. Kolarov':'9''','R. Sterling':'77''','L. Sané':'90'''}","{'N. Otamendi':'48'''}",,,"{'L. Sané':'R. Sterling,79''','G. Clichy':'I. Gündogan,81''','K. Iheanacho':'S. Agüero,83'''}",Man. City,56,11,6,8,1,1,30.270
CHAMPIONS,1,"{'Chicharito':'74'''}","{'A. Mehmedi':'74'''}","{'J. Tah':'19''','O. Toprak':'50'''}",,,"{'S. Kießling':'J. Brandt,63''','A. Mehmedi':'K. Volland,73''','J. Baumgartlinger':'Chicharito,90'''}",B. Leverkusen,48,3,7,15,0,1475009100000,2016-09-27,2016/2017,1,"{'K. Glik':'90'''}","{'G. Carrillo':'90'''}","{'Jemerson':'50'''}",,,"{'G. Carrillo':'V. Germain,73''','K. Mbappé':'T. Bakayoko,77''','G. Boschilia':'Bernardo Silva,81'''}",Monaco,52,1,6,12,2,2,8.100
CHAMPIONS,1,"{'A. Lacazette':'72'''}","{'Rafael':'72'''}","{'C. Tolisso':'81'''}",,,"{'N. Fekir':'M. Cornet,66''','C. Tolisso':'S. Darder,67''','M. Rybus':'M. Valbuena,88'''}",Olympique Lyonnais,68,8,5,16,2,1479847500000,2016-11-22,2016/2017,0,,,"{'B. Kneževič':'90''','Jonas':'80''','A. Gojak':'37'''}",,,"{'Á. Henríquez':'A. Măţel,15''','Jonas':'A. Čorić,54''','P. Machado':'D. Pavičić,73'''}",Dinamo Zagreb,32,2,1,9,7,5,7.834
CHAMPIONS,2,"{'R. Varane':'68''','C. Ronaldo':'17'''}","{'G. Bale':'17''','K. Benzema':'68'''}","{'Sergio Ramos':'63'''}",,,"{'M. Kovačić':'James,70''','Á. Morata':'K. Benzema,88'''}",Real Madrid,40,4,6,10,8,1475009100000,2016-09-27,2016/2017,2,"{'P. Aubameyang':'43''','A. Schürrle':'87'''}","{'C. Pulisic':'87'''}","{'R. Guerreiro':'77''','P. Aubameyang':'90''','M. Schmelzer':'50''','J. Weigl':'74'''}",,,"{'A. Schürrle':'M. Götze,58''','C. Pulisic':'O. Dembélé,73''','E. Mor':'R. Guerreiro,77'''}",B. Dortmund,60,10,6,16,2,2,65.849
CHAMPIONS,1,"{'Saúl':'43'''}",,"{'J. Giménez':'45''','Gabi':'30'''}",,,"{'Tiago':'N. Gaitán,60''','Y. Carrasco':'K. Gameiro,65''','F. Torres':'Saúl,77'''}",Atlético,55,3,4,10,4,1473799500000,2016-09-13,2016/2017,0,,,"{'H. Moreno':'21''','L. De Jong':'43'''}",,,"{'B. Ramselaar':'J. Hendrix,67''','G. Pereiro':'D. Schwaab,80''','S. Bergwijn':'L. Narsingh,80'''}",PSV,45,4,2,6,2,1,33.989
CHAMPIONS,0,,,"{'A. Samaris':'33'''}",,,"{'Jonas':'E. Salvio,64''','A. Živković':'A. Samaris,74''','R. Jiménez':'F. Cervi,82'''}",Benfica,46,2,5,17,2,1489005900000,2017-03-08,2016/2017,4,"{'P. Aubameyang':'4'',61'',85''','C. Pulisic':'59'''}","{'Ł. Piszczek':'59''','M. Schmelzer':'61''','C. Pulisic':'4''','E. Durm':'85'''}","{'Ł. Piszczek':'65''','G. Castro':'32''','O. Dembélé':'38'''}",,,"{'S. Kagawa':'O. Dembélé,81''','A. Schürrle':'P. Aubameyang,87''','M. Ginter':'Sokratis,88'''}",B. Dortmund,54,6,5,13,2,octavos,65849
CHAMPIONS,0,,,"{'W. Carvalho':'81''','Adrien Silva':'56'''}",,"{'W. Carvalho':'85'''}","{'B. Ruiz':'L. Markovic,58''','R. Esgaio':'P. Oliveira,59''','André':'M. Zeegelaar,68'''}",Sporting CP,64,5,7,14,3,1481143500000,2016-12-07,2016/2017,1,"{'Guilherme':'30'''}","{'A. Prijovic':'30'''}","{'M. Kopczynski':'36''','J. Rzeźniczak':'74''','V. Odjidja-Ofoe':'75''','M. Radović':'79''','M. Pazdan':'81'''}",,,"{'M. Kucharczyk':'Guilherme,62''','K. Hämäläinen':'A. Prijovic,86''','M. Dabrowski':'M. Radović,90'''}",Legia Warszawa,36,4,2,14,5,6,28.232
CHAMPIONS,1,,,"{'T. Moulin':'51''','M. Radović':'62'''}",,,"{'N. Nikolić':'M. Radović,74''','Vako':'Guilherme,74''','M. Kopczynski':'T. Moulin,81'''}",Legia Warszawa,39,5,3,8,7,1476823500000,2016-10-18,2016/2017,5,"{'G. Bale':'16''','Lucas Vázquez':'68''','Á. Morata':'84''','M. Asensio':'37'''}","{'C. Ronaldo':'37'',84''','Á. Morata':'68'''}","{'C. Ronaldo':'63'''}",,,"{'Lucas Vázquez':'James,63''','Á. Morata':'G. Bale,64''','M. Kovačić':'M. Asensio,79'''}",Real Madrid,61,11,9,10,4,3,70.251
CHAMPIONS,0,,,"{'J. Pivarić':'26''','J. Fernándes':'41''','Jonas':'5'''}",,,"{'I. Fiolić':'A. Čorić,54''','M. Šitum':'P. Machado,67''','A. Gojak':'Jonas,85'''}",Dinamo Zagreb,44,2,6,7,6,1473885900000,2016-09-14,2016/2017,3,"{'J. Ferri':'49''','M. Cornet':'57''','C. Tolisso':'13'''}","{'M. Cornet':'49''','C. Tolisso':'57''','Rafael':'13'''}","{'Rafael':'86'''}",,,"{'L. Tousart':'M. Gonalons,32''','A. Kalulu':'M. Cornet,73''','R. Ghezzal':'C. Tolisso,79'''}",Olympique Lyonnais,56,9,7,9,2,1,43.754
CHAMPIONS,0,,,"{'Gabi':'61'''}",,,"{'K. Gameiro':'Y. Carrasco,59''','Á. Correa':'N. Gaitán,59''','Thomas':'Koke,68'''}",Atlético,29,3,1,9,3,1481057100000,2016-12-06,2016/2017,1,"{'R. Lewandowski':'28'''}",,,,,"{'T. Müller':'R. Lewandowski,80''','J. Kimmich':'A. Robben,83''','J. Martínez':'D. Costa,87'''}",Bayern München,71,4,6,11,3,6,70.000
CHAMPIONS,0,,,"{'S. Sydorchuk':'19'''}",,,"{'D. González':'V. Tsygankov,60''','P. Orikhovsky':'S. Sydorchuk,67''','Júnior Moraes':'A. Besedin,82'''}",Dinamo Kiev,49,0,2,15,5,1479933900000,2016-11-23,2016/2017,0,,,"{'K. Koulibaly':'75'''}",,,"{'M. Gabbiadini':'L. Insigne,66''','Allan':'P. Zielinski,78''','E. Giaccherini':'D. Mertens,86'''}",Napoli,51,5,17,18,0,5,33.736
CHAMPIONS,0,,,"{'A. Diaby':'41''','R. Vormer':'86''','Claudemir':'88''','S. Denswil':'34'''}",,,"{'A. Limbombe':'A. Diaby,46''','H. Vanaken':'B. Bolingoli,65''','J. Izquierdo':'Wesley Moraes,77'''}",Club Brugge,52,3,4,17,4,1478119500000,2016-11-02,2016/2017,1,"{'André Silva':'37'''}","{'A. Telles':'37'''}","{'Felipe':'35''','H. Herrera':'3'''}",,,"{'Rúben Neves':'H. Herrera,61''','Jesús Corona':'Diogo Jota,71''','M. Layún':'Otávio,79'''}",Porto,48,5,10,16,4,4,32210
CHAMPIONS,2,"{'A. Hahn':'77''','L. Stindl':'57'''}","{'A. Hahn':'57'''}","{'C. Kramer':'13'''}",,,"{'N. Schulz':'I. Traoré,86''','P. Herrmann':'A. Hahn,90'''}",B. Monchengladbach,46,6,5,7,1,1476909900000,2016-10-19,2016/2017,0,,,"{'K. Tierney':'35'''}",,,"{'C. Mcgregor':'N. Bitton,63''','L. Griffiths':'T. Rogić,71''','P. Roberts':'J. Forrest,73'''}",Celtic,54,1,4,9,4,3,60000
CHAMPIONS,4,"{'Lucas Pérez':'9'',16'',47''','A. Iwobi':'54'''}","{'A. Sánchez':'47''','K. Gibbs':'9'',16''','M. Özil':'54'''}","{'K. Gibbs':'36'''}",,,"{'M. Elneny':'A. Sánchez,70''','O. Giroud':'A. Ramsey,70''','T. Walcott':'M. Özil,74'''}",Arsenal,60,7,2,13,4,1481057100000,2016-12-06,2016/2017,1,"{'S. Doumbia':'78'''}","{'M. Janko':'78'''}","{'E. Balanta':'66'''}",,,"{'S. Doumbia':'M. Delgado,54''','D. Calla':'M. Elyounoussi,60''','L. Zuffi':'G. Serey Die,74'''}",Basel,40,5,7,9,3,6,36.618
CHAMPIONS,1,"{'L. Messi':'21'''}","{'Neymar':'21'''}","{'I. Rakitić':'20''','S. Busquets':'76''','Neymar':'29'''}",,,"{'A. Turan':'I. Rakitić,61''','Rafinha':'A. Gomes,77'''}",Barcelona,66,2,7,16,1,1478033100000,2016-11-01,2016/2017,3,"{'I. Gündogan':'39'',74''','K. De Bruyne':'51'''}","{'R. Sterling':'39''','S. Agüero':'74'''}","{'A. Kolarov':'60''','R. Sterling':'11'''}",,,"{'Fernando':'Fernandinho,60''','J. Navas':'R. Sterling,70''','Nolito':'K. De Bruyne,88'''}",Man. City,34,4,5,17,1,4,53.340
