leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,1,"{'Y. Koné':'23'''}",,"{'M. Sapara':'47'''}",,,"{'A. Traoré':'R. Strand,61''','D. Ya Konan':'Y. Koné,77'''}",Rosenborg BK,,,,,,1197405900000,2007-12-11,2007/2008,3,"{'Rafinha':'19''','K. Kuranyi':'36''','G. Asamoah':'12'''}",,"{'M. Bordon':'71''','K. Kuranyi':'37'''}",,,"{'L. Kobiashvili':'M. Özil,86''','H. Altintop':'K. Kuranyi,88''','B. Höwedes':'G. Asamoah,90'''}",Schalke 04,,,,,,6,53.951
CHAMPIONS,1,"{'F. Torres':'64'''}",,"{'R. Babel':'12''','S. Gerrard':'47''','F. Aurélio':'56''','Y. Benayoun':'74'''}",,,"{'Y. Benayoun':'R. Babel,61''','J. Riise':'D. Kuyt,81''','J. Pennant':'J. Mascherano,88'''}",Liverpool,,,,,,1205268300000,2008-03-11,2007/2008,0,,,"{'N. Rivas':'59''','C. Chivu':'85''','N. Burdisso':'34''','D. Stankovic':'73'''}",,"{'N. Burdisso':'50'''}","{'Pelé':'P. Vieira,77''','D. Suazo':'Z. Ibrahimovic,80''','L. Jiménez':'D. Stankovic,84'''}",Inter,,,,,,octavos,82.955
CHAMPIONS,1,"{'J. Cruz':'64'''}",,,,,"{'E. Cambiasso':'C. Chivu,68''','G. Puccio':'J. Cruz,75''','J. Zanetti':'Maxwell,86'''}",Inter,,,,,,1197492300000,2007-12-12,2007/2008,0,,,,"{'É. Méndez':'28'''}",,"{'K. Perez':'J. Farfán,62''','I. Aissati':'I. Afellay,65''','J. Reis':'D. Lazović,84'''}",PSV,,,,,,6,35.000
CHAMPIONS,0,,,"{'F. Grosso':'23''','S. Squillaci':'55'''}",,,"{'A. Keita':'S. Govou,68''','Fred':'K. Källström,79'''}",Olympique Lyonnais,,,,,,1204663500000,2008-03-04,2007/2008,1,"{'C. Ronaldo':'41'''}",,"{'D. Fletcher':'74''','P. Evra':'4''','Nani':'43'''}",,,"{'C. Tévez':'Anderson,70''','O. Hargreaves':'C. Ronaldo,90'''}",Man. Utd,,,,,,octavos,75.521
CHAMPIONS,1,,,"{'M. Stepanov':'74'''}",,,"{'Hélder Postiga':'M. González,46''','Leandro Lima':'R. Meireles,72'''}",Porto,,,,,,1193258700000,2007-10-24,2007/2008,1,"{'M. Niang':'69'''}",,"{'S. Mandanda':'78''','M. Niang':'72'''}",,,"{'S. Arrache':'B. Zenden,55''','T. Taiwo':'G. Givet,68''','A. Ayew':'D. Cissé,88'''}",Olympique Marseille,,,,,,3,48.000
CHAMPIONS,3,"{'Thierry Henry':'52''','L. Messi':'18'',79'''}",,"{'Deco':'30'''}",,,"{'Xavi':'Deco,66''','S. Eto''o':'Ronaldinho,73''','E. Gudjohnsen':'Thierry Henry,88'''}",Barcelona,,,,,,1203540300000,2008-02-20,2007/2008,2,"{'J. Hesselink':'16''','B. Robson':'38'''}",,"{'Paul Hartley':'61''','G. Samaras':'90''','B. Robson':'20'''}",,,"{'G. Samaras':'J. Hesselink,55''','M. Wilson':'P. Caddis,61''','M. Donati':'Paul Hartley,65'''}",Celtic,,,,,,octavos,60.832
CHAMPIONS,0,,,"{'L. Diarra':'52''','Denilson':'82'''}",,,"{'E. Adebayor':'N. Bendtner,77''','E. Eboué':'Eduardo,81'''}",Arsenal,,,,,,1194468300000,2007-11-07,2007/2008,0,,,"{'D. Pudil':'84''','M. Krajcik':'72''','M. Tavares':'41''','M. Svec':'47'''}",,,"{'D. Kalivoda':'V. Smicer,64''','M. Ivana':'Z. Senkerik,77''','T. Jablonsky':'D. Pudil,90'''}",Slavia Praha,,,,,,4,18.000
CHAMPIONS,1,,,"{'Diego':'88''','L. Andreasen':'90'''}",,"{'Diego':'90'''}","{'D. Jensen':'F. Baumann,31''','M. Harnik':'C. Fritz,76'''}",Werder Bremen,,,,,,1194381900000,2007-11-06,2007/2008,2,"{'T. Rocchi':'57'',68'''}",,"{'E. Cribari':'54''','L. De Silvestri':'52''','T. Rocchi':'69''','G. Stendardo':'45'''}",,"{'E. Cribari':'86'''}","{'L. De Silvestri':'L. Zauri,18''','Manfredini':'M. Meghni,74''','L. Scaloni':'A. Makinwa,87'''}",Lazio,,,,,,4,28236
CHAMPIONS,1,"{'D. Zaharia':'68'''}",,"{'A. Neaga':'38'''}",,,"{'R. Surdu':'V. Cristocea,57''','D. Zaharia':'A. Neaga,64''','P. Golanski':'Badea,81'''}",FCSB,,,,,,1197492300000,2007-12-12,2007/2008,2,"{'N. Bendtner':'42''','V. A. Diaby':'8'''}",,"{'N. Bendtner':'39'''}",,,"{'Eduardo':'R. Van Persie,65''','E. Eboué':'V. A. Diaby,71''','L. Diarra':'B. Sagna,71'''}",Arsenal,,,,,,6,59.786
CHAMPIONS,1,"{'D. Kuyt':'17'''}",,"{'F. Torres':'73''','J. Pennant':'26''','J. Mascherano':'90''','D. Kuyt':'18'''}",,"{'J. Pennant':'58'''}","{'A. Voronin':'F. Torres,76''','P. Crouch':'R. Babel,85'''}",Liverpool,,,,,,1190148300000,2007-09-18,2007/2008,1,,,"{'J. Bosingwa':'9'''}",,,"{'E. Farias':'R. Meireles,64''','M. González':'T. Sektioui,64'''}",Porto,,,,,,1,41.208
CHAMPIONS,0,,,"{'W. Samuel':'52''','L. Jiménez':'90''','Z. Ibrahimovic':'15'''}",,,"{'L. Figo':'S. Solari,57''','L. Jiménez':'Olivier Dacourt,70''','H. Crespo':'D. Suazo,72'''}",Inter,,,,,,1190234700000,2007-09-19,2007/2008,1,"{'Deivid':'43'''}",,"{'O. Turaci':'12''','D. Lugano':'31''','Deivid':'45'''}",,,"{'S. Sentürk':'M. Kezman,67'''}",Fenerbahçe,,,,,,1,52.500
CHAMPIONS,0,,,,,,"{'Jean-Claude Darcheville':'C. Adam,62''','N. Novo':'D. Beasley,69''','S. Naismith':'D. Cousin,78'''}",Rangers FC,,,,,,1194468300000,2007-11-07,2007/2008,2,"{'Thierry Henry':'6''','L. Messi':'43'''}",,,,,"{'E. Gudjohnsen':'A. Iniesta,71''','Bojan':'Ronaldinho,77''','Oleguer':'C. Puyol,85'''}",Barcelona,,,,,,4,82.887
CHAMPIONS,0,,,"{'M. Rosenberg':'42''','D. Jensen':'71'''}",,,"{'A. Hunt':'J. Vranjes,58''','Hugo Almeida':'B. Sanogo,67''','D. Tosic':'F. Baumann,82'''}",Werder Bremen,,,,,,1197405900000,2007-12-11,2007/2008,3,"{'D. Kovacevic':'70''','I. Stoltidis':'12'',74'''}",,"{'K. Mitroglou':'89''','P. Antzas':'42'''}",,,"{'K. Mendrinos':'C. Patsatzoglou,24''','K. Mitroglou':'D. Kovacevic,82''','L. Núñez':'L. Galletti,85'''}",Olympiacos Piraeus,,,,,,6,33.334
CHAMPION,0,,,,,,,Roma,,,,,,1191358800000,2007-10-02,2007/2008,1,,,,,,,Man. Utd,,,,,,2,73.652
CHAMPIONS,2,"{'J. César':'47''','L. Galletti':'7'''}",,"{'C. Patsatzoglou':'70''','P. Djordjevic':'53''','L. Galletti':'75''','P. Antzas':'90'''}","{'V. Torosidis':'13'''}",,"{'D. Kovacevic':'Lomana Lualua,72''','Michal Zewlakow':'Raúl Bravo,75''','L. Núñez':'C. Ledesma,86'''}",Olympiacos Piraeus,,,,,,1193258700000,2007-10-24,2007/2008,4,"{'J. Balboa':'90''','Raúl':'2''','Robinho':'68'',83'''}",,"{'Míchel Salgado':'29''','Robinho':'65'''}",,,"{'G. Higuaín':'Míchel Salgado,64''','J. Balboa':'W. Sneijder,82''','M. Torres':'Raúl,88'''}",Real Madrid,,,,,,3,60.000
CHAMPIONS,1,"{'D. Villa':'63'''}",,"{'E. Moretti':'90''','C. Marchena':'52''','D. Albelda':'26'''}",,,"{'Joaquín':'M. Angulo,75''','J. Arizmendi':'F. Morientes,80''','Sunny':'D. Villa,90'''}",Valencia,,,,,,1190148300000,2007-09-18,2007/2008,0,,,"{'M. Bordon':'69''','C. Grossmüller':'76'''}",,,"{'M. Özil':'G. Asamoah,61''','P. Løvenkrands':'H. Altintop,73''','C. Grossmüller':'Rafinha,73'''}",Schalke 04,,,,,,1,53.951
CHAMPIONS,1,"{'A. Pirlo':'15'''}",,"{'P. Maldini':'80''','Serginho':'41''','K. Kaladze':'36'''}",,,"{'P. Maldini':'Serginho,46''','Y. Gourcuff':'C. Brocchi,51''','M. Oddo':'C. Seedorf,73'''}",Milan,,,,,,1196282700000,2007-11-28,2007/2008,1,"{'M. Pereira':'20'''}",,"{'A. Petit':'68'''}",,,"{'Á. Di María':'Luís Filipe,74''','O. Cardozo':'Nuno Gomes,75''','Freddy Adu':'David Luiz,88'''}",Benfica,,,,,,5,50.000
CHAMPIONS,2,"{'C. Puyol':'53''','L. Messi':'67'''}",,"{'L. Messi':'41'''}",,,"{'C. Puyol':'R. Márquez,7''','Sylvinho':'C. Puyol,64''','Bojan':'Ronaldinho,82'''}",Barcelona,,,,,,1191357900000,2007-10-02,2007/2008,0,,,,,,"{'C. Marica':'R. Osorio,63''','L. Magnin':'S. Khedira,76''','Silvio Meißner':'A. Farnerud,76'''}",Stuttgart,,,,,,2,51.300
CHAMPIONS,0,,,"{'S. Keita':'85''','D. Alves':'74'''}",,,"{'A. Kerzhakov':'L. Fabiano,46''','S. Keita':'J. Martí,66''','Renato':'D. Capel,67'''}",Sevilla,,,,,,1190234700000,2007-09-19,2007/2008,3,"{'R. Van Persie':'59''','C. Fàbregas':'27''','Eduardo':'90'''}",,"{'E. Adebayor':'49'''}",,,"{'V. A. Diaby':'T. Rosický,50''','Eduardo':'E. Adebayor,83''','L. Diarra':'R. Van Persie,88'''}",Arsenal,,,,,,1,59.992
CHAMPIONS,0,,,"{'R. Recber':'44''','Bobô':'64''','I. Akin':'87'''}",,,"{'I. Akin':'B. Yilmaz,45''','F. Higuaín':'R. Tello,84'''}",Beşiktaş,,,,,,1197405900000,2007-12-11,2007/2008,2,"{'R. Quaresma':'62''','Lucho González':'44'''}",,"{'R. Quaresma':'23'''}",,,"{'Hélder Postiga':'T. Sektioui,74''','M. Cech':'Jorge Fucile,75''','M. Bolatti':'Lucho González,81'''}",Porto,,,,,,6,39.508
CHAMPIONS,2,"{'Tonel':'14''','Â. Polga':'38'''}",,"{'S. Vukcevic':'64''','Â. Polga':'21'''}",,,"{'M. Izmailov':'S. Vukcevic,68''','C. Paredes':'L. Romagnoli,77''','Gladstone':'Y. Djaló,90'''}",Sporting CP,,,,,,1191357900000,2007-10-02,2007/2008,1,"{'V. Vashchuk':'28'''}",,"{'Kléber Gladiador':'84''','T. Mikhalik':'62''','Corrêa':'55'''}",,,"{'O. Husyev':'T. Ghioane,56''','Kléber Gladiador':'A. Milevskiy,58'''}",Dinamo Kiev,,,,,,2,30.000
CHAMPIONS,2,"{'J. Jones':'62''','K. Kuranyi':'89'''}",,"{'J. Jones':'69''','Rafinha':'17''','M. Neuer':'87'''}",,,"{'G. Asamoah':'P. Løvenkrands,64''','C. Grossmüller':'I. Rakitić,75''','G. Varela':'J. Jones,84'''}",Schalke 04,,,,,,1191444300000,2007-10-03,2007/2008,0,,,"{'Vidar Riseth':'43''','M. Sapara':'41'''}",,,"{'Y. Koné':'P. Skjelbred,68''','D. Ya Konan':'Mikael Dorsin,79'''}",Rosenborg BK,,,,,,2,21.361
CHAMPIONS,2,"{'Renato':'25'',65'''}",,"{'Adriano':'54''','F. Kanouté':'20'''}",,,"{'D. Capel':'T. De Mul,63''','L. Fabiano':'F. Kanouté,69''','A. Hinkel':'J. Navas,89'''}",Sevilla,,,,,,1194468300000,2007-11-07,2007/2008,0,,,"{'I. Rada':'56''','Emeghara':'20'''}",,,"{'Badea':'M. Croitoru,46''','R. Surdu':'Iacob,61'''}",FCSB,,,,,,4,12.000
CHAMPIONS,0,,,"{'S. Cañizares':'90'''}",,,"{'J. Arizmendi':'D. Villa,50''','M. Fernandes':'Miguel,65''','J. Mata':'Vicente,75'''}",Valencia,,,,,,1197405900000,2007-12-11,2007/2008,0,,,,,,"{'C. Makélélé':'A. Shevchenko,46''','J. Cole':'F. Lampard,62''','J. Belletti':'P. Ferreira,72'''}",Chelsea,,,,,,6,41.139
CHAMPIONS,1,"{'Brandão':'4'''}",,"{'Brandão':'37'''}",,,"{'V. Yezersky':'Ilsinho,83''','O. Gladky':'C. Lucarelli,88'''}",Shakhtar Donetsk,,,,,,1196282700000,2007-11-28,2007/2008,2,"{'M. Donati':'90''','J. Jarosik':'45'''}",,"{'G. Caldwell':'80''','J. Hesselink':'56''','J. Jarosik':'43'''}",,,"{'M. Donati':'L. Naylor,16''','S. Pressley':'John Kennedy,42''','C. Killen':'J. Hesselink,79'''}",Celtic,,,,,,5,59.146
CHAMPIONS,1,"{'Miika Koppinen':'24'''}",,"{'Y. Koné':'89''','Mikael Dorsin':'66'''}",,,"{'Bjørn Kvarme':'C. Basma,46''','D. Ya Konan':'M. Sapara,69''','Steffen Iversen':'P. Skjelbred,85'''}",Rosenborg BK,,,,,,1190148300000,2007-09-18,2007/2008,1,"{'A. Shevchenko':'63'''}",,"{'M. Essien':'66'''}",,,"{'T. Ben Haim':'A. Cole,74''','S. Wright-Phillips':'J. Cole,74'''}",Chelsea,,,,,,1,42.250
CHAMPIONS,0,,,,,,"{'M. Baroš':'N. Belhadj,62''','H. Ben Arfa':'K. Benzema,76''','A. Keita':'K. Källström,83'''}",Olympique Lyonnais,,,,,,1190234700000,2007-09-19,2007/2008,3,"{'Thierry Henry':'90''','L. Messi':'82'''}",,"{'Thierry Henry':'71''','Y. Touré':'33'''}",,,"{'A. Iniesta':'Ronaldinho,66''','G. Dos Santos':'Xavi,79''','Bojan':'L. Messi,88'''}",Barcelona,,,,,,1,80.000
CHAMPIONS,0,,,"{'S. Brown':'89'''}",,,"{'E. Sno':'M. Donati,46''','G. Samaras':'J. Hesselink,55''','S. Mcdonald':'Paul Hartley,78'''}",Celtic,,,,,,1204663500000,2008-03-04,2007/2008,1,"{'Xavi':'3'''}",,,,,"{'Thierry Henry':'L. Messi,37''','Edmilson':'Y. Touré,68''','E. Gudjohnsen':'Xavi,82'''}",Barcelona,,,,,,octavos,75.326
CHAMPIONS,0,,,"{'S. Özkan':'11'''}",,,"{'A. Tandogan':'S. Özkan,46''','F. Higuaín':'S. Kurtulus,62''','Ricardinho':'M. Sedef,78'''}",Beşiktaş,,,,,,1194381900000,2007-11-06,2007/2008,8,"{'P. Crouch':'19'',89''','R. Babel':'78'',81''','S. Gerrard':'69''','Y. Benayoun':'32'',53'',56'''}",,,,,"{'R. Babel':'F. Aurélio,63''','H. Kewell':'A. Voronin,72''','Lucas Leiva':'S. Gerrard,73'''}",Liverpool,,,,,,4,41.143
CHAMPION,2,,,,,,,Liverpool,,,,,,1209589200000,2008-04-30,2007/2008,3,,,,,,,Chelsea,,,,,,Semi-finals,38.900
CHAMPIONS,3,"{'L. Fabiano':'66''','D. Alves':'87''','F. Kanouté':'69'''}",,"{'I. Dragutinovic':'56'''}",,,"{'L. Fabiano':'A. Koné,59''','E. Maresca':'Renato,64''','Duda':'F. Kanouté,70'''}",Sevilla,,,,,,1197492300000,2007-12-12,2007/2008,0,,,"{'M. Krajcik':'71'''}",,,"{'T. Jablonsky':'V. Smicer,46''','T. Necid':'L. Volesak,66''','Rogerio Gaucho':'D. Pudil,74'''}",Slavia Praha,,,,,,6,11.689
CHAMPIONS,1,,,,,,"{'J. Obi Mikel':'F. Lampard,75''','Nicolas Anelka':'J. Cole,86'''}",Chelsea,,,,,,1207169100000,2008-04-02,2007/2008,2,"{'C. Kâzım-Richards':'65''','Deivid':'81'''}",,,,,"{'C. Kâzım-Richards':'U. Boral,54''','S. Sentürk':'M. Kezman,72'''}",Fenerbahçe,,,,,,cuartos,55.250
