leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,0,,,,,,"{'D. Subašić':'D. Benaglio,44''','S. Grandsir':'M. Sylla,70''','N. Chadli':'A. Golovin,76'''}",Monaco,42,5,1,8,3,1538600400000,2018-10-03,2018/2019,3,"{'P. Alcácer':'72''','Bruun Larsen':'51''','M. Reus':'92'''}","{'J. Sancho':'51''','Bruun Larsen':'92''','M. Reus':'72'''}",,,,"{'Bruun Larsen':'M. Wolf,46''','J. Weigl':'T. Delaney,65''','M. Philipp':'J. Sancho,84'''}",B. Dortmund,58,6,3,8,5,2,66.099
CHAMPIONS,2,"{'D. Mertens':'77''','L. Insigne':'29'''}","{'J. Callejón':'29'''}","{'D. Ospina':'92''','J. Callejón':'81''','D. Mertens':'9''','N. Maksimovic':'86''','M. Rui':'33'''}",,,"{'P. Zielinski':'L. Insigne,53''','A. Milik':'D. Mertens,84''','M. Rog':'J. Callejón,87'''}",Napoli,48,5,2,15,5,1540414800000,2018-10-24,2018/2019,2,"{'Á. Di María':'93'''}","{'J. Draxler':'93'''}","{'J. Draxler':'95''','Marquinhos':'5'''}",,,"{'T. Kehrer':'J. Bernat,46''','J. Draxler':'E. Cavani,76''','M. Diaby':'M. Verratti,83'''}",PSG,52,6,6,9,3,3,46.274
CHAMPIONS,4,"{'K. Mbappé':'92''','Marquinhos':'74''','E. Cavani':'9''','Neymar':'40'''}","{'K. Mbappé':'9''','Neymar':'92''','Á. Di María':'74'''}","{'J. Bernat':'62''','T. Kehrer':'29'''}",,,"{'A. Rabiot':'M. Verratti,83''','J. Draxler':'Á. Di María,88'''}",PSG,71,9,3,12,2,1544562000000,2018-12-11,2018/2019,1,"{'M. Gobeljić':'56'''}",,"{'M. Borjan':'10''','F. Stojkovic':'78''','M. Gobeljić':'87''','M. Pavkov':'28'''}",,,"{'L. Ebecilio':'V. Simic,72''','R. Boakye':'M. Pavkov,72''','D. Joveljic':'M. Marin,86'''}",Crvena Zvezda,29,3,0,19,5,6,48.357
CHAMPIONS,1,"{'C. Pulisic':'85'''}",,"{'J. Weigl':'19''','S. Kagawa':'90'''}",,,"{'S. Kagawa':'M. Götze,62''','C. Pulisic':'J. Sancho,69''','M. Dahoud':'J. Weigl,84'''}",B. Dortmund,65,2,6,5,2,1537304400000,2018-09-18,2018/2019,0,,,,,,"{'D. Cools':'T. Vlietinck,56''','E. Dennis':'A. Danjuma,76''','L. Openda':'J. Vossen,82'''}",Club Brugge,35,3,4,10,1,1,25.181
CHAMPIONS,2,"{'R. Guerreiro':'15'',88'''}","{'P. Alcácer':'88''','M. Philipp':'15'''}","{'M. Dahoud':'49''','J. Weigl':'68'''}",,,"{'M. Wolf':'M. Dahoud,76''','P. Alcácer':'M. Philipp,78''','S. Gómez':'R. Guerreiro,90'''}",B. Dortmund,63,4,6,12,0,1544562000000,2018-12-11,2018/2019,0,,,"{'R. Falcao':'23''','A. Raggi':'27''','Y. Tielemans':'32''','S. Diop':'78'''}",,,"{'M. Sylla':'R. Falcao,64''','K. Thuram-Ulien':'H. Massengo,69''','J. Serrano':'G. Biancone,78'''}",Monaco,37,0,4,10,2,6,8.731
CHAMPIONS,0,,,"{'Felipe':'61''','T. Soares':'17'''}",,,"{'Y. Brahimi':'T. Soares,62''','Bruno Costa':'Ó. Torres,73''','Fernando Andrade':'M. Pereira,77'''}",Porto,36,3,5,7,1,1554843600000,2019-04-09,2018/2019,2,"{'R. Firmino':'26''','N. Keïta':'5'''}","{'R. Firmino':'5''','Alexander-Arnold':'26'''}",,,,"{'D. Origi':'S. Mané,73''','D. Sturridge':'R. Firmino,82'''}",Liverpool,64,3,4,9,3,cuartos,52.465
CHAMPIONS,1,"{'J. Farfán':'59'''}","{'Aleksey Miranchuk':'59'''}","{'V. Ćorluka':'3'''}",,,"{'J. Farfán':'M. Fernandes,46''','F. Smolov':'Éder,71'''}",Lokomotiv Moskva,47,2,10,14,3,1541538000000,2018-11-06,2018/2019,4,"{'M. Marega':'43''','Otávio':'93''','H. Herrera':'2''','Jesús Corona':'67'''}","{'Ó. Torres':'67''','M. Marega':'2''','H. Herrera':'43'''}","{'Éder Militão':'61''','Felipe':'48''','Otávio':'84'''}",,,"{'Otávio':'Y. Brahimi,68''','Hernâni':'Jesús Corona,77''','Sergio Oliveira':'Ó. Torres,84'''}",Porto,53,7,4,17,1,4,34.616
CHAMPIONS,0,,,"{'Alex Sandro':'55'''}",,,"{'E. Can':'M. Pjanić,72''','F. Bernardeschi':'P. Dybala,80''','J. Cancelo':'B. Matuidi,85'''}",Juventus,64,2,7,16,3,1550696400000,2019-02-20,2018/2019,2,"{'D. Godín':'83''','J. Giménez':'78'''}",,"{'Diego Costa':'8''','A. Griezmann':'89''','Thomas':'45'''}",,,"{'Á. Morata':'Diego Costa,58''','T. Lemar':'Thomas,61''','Á. Correa':'Koke,67'''}",Atlético,36,5,8,12,2,octavos,67.193
CHAMPIONS,1,"{'H. Lozano':'13'''}","{'S. Bergwijn':'13'''}","{'S. Bergwijn':'71''','D. Dumfries':'90''','M. Sadilek':'86''','J. Zoet':'52'''}",,,"{'M. Sadilek':'E. Gutiérrez,65''','D. Malen':'S. Bergwijn,71''','G. Pereiro':'H. Lozano,90'''}",PSV,35,5,2,17,8,1544562000000,2018-12-11,2018/2019,1,"{'M. Icardi':'73'''}","{'M. Politano':'73'''}","{'M. Škriniar':'90''','M. Brozović':'44''','M. Politano':'71'''}",,,"{'K. Baldé':'A. Candreva,56''','Lautaro Martinez':'K. Asamoah,69''','Š. Vrsaljko':'M. Politano,83'''}",Inter,65,9,6,15,4,6,62.533
CHAMPIONS,1,,,"{'S. Busquets':'18''','A. Vidal':'71'''}",,,"{'A. Vidal':'P. Coutinho,65''','Sergi Roberto':'Arthur,66''','C. Aleñá':'S. Busquets,93'''}",Barcelona,67,3,4,11,0,1554930000000,2019-04-10,2018/2019,0,,,"{'C. Smalling':'85''','L. Shaw':'19''','J. Lingard':'76'''}",,,"{'A. Martial':'R. Lukaku,68''','J. Lingard':'D. Dalot,74''','A. Pereira':'M. Rashford,85'''}",Man. Utd,33,0,2,16,3,cuartos,74.093
CHAMPIONS,3,"{'Taison':'15'',90''','Ismaily':'14'''}","{'Ismaily':'90''','Taison':'14''','Júnior Moraes':'15'''}","{'O. Danchenko':'90''','S. Kryvtsov':'90''','M. Matviyenko':'68''','A. Pyatov':'90''','T. Stepanenko':'37'''}",,,"{'Alan Patrick':'T. Stepanenko,76''','Dentinho':'V. Kovalenko,86''','B. Butko':'O. Danchenko,90'''}",Shakhtar Donetsk,42,8,3,11,2,1543352400000,2018-11-27,2018/2019,2,"{'S. Zuber':'40''','A. Kramarić':'17'''}","{'I. Belfodil':'17'''}","{'Á. Szalai':'58''','K. Demirbay':'90''','K. Vogt':'89'''}",,"{'Á. Szalai':'60'''}","{'R. Nelson':'S. Zuber,77''','V. Grifo':'N. Schulz,85''','F. Grillitsch':'H. Nordtveit,85'''}",Hoffenheim,58,4,7,16,5,5,22.920
CHAMPIONS,1,"{'M. Rashford':'87'''}","{'A. Young':'87'''}","{'E. Bailly':'30''','M. Rashford':'82''','A. Valencia':'11'''}",,,"{'A. Young':'M. Rojo,46''','M. Rashford':'Fred,57''','J. Lingard':'R. Lukaku,70'''}",Man. Utd,55,5,5,23,2,1544648400000,2018-12-12,2018/2019,2,"{'C. Soler':'17'''}",,"{'Lato':'28'''}",,,"{'E. Garay':'Lato,51''','Ferran Torres':'D. Cheryshev,66''','Rodrigo':'Santi Mina,68'''}",Valencia,45,3,5,6,4,6,36.544
