leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,1,"{'M. Traoré':'90'''}","{'S. Bolat':'90'''}","{'M. Sarr':'40''','M. Jovanović':'63'''}",,,"{'L. Mulemo':'R. Rocha,53''','I. De Camargo':'M. Sarr,60''','M. Traoré':'W. Dalmat,77'''}",Standard de Liège,,,,,,1254257100000,2009-09-29,2009/2010,1,"{'M. El Hamdaoui':'48'''}","{'G. Swerts':'48'''}","{'M. El Hamdaoui':'18'''}",,,"{'S. Poulsen':'M. Martens,71''','R. Klavan':'S. Pocognoli,82'''}",AZ Alkmaar,,,,,,2,16.373
CHAMPIONS,1,"{'C. Fàbregas':'36'''}","{'R. Van Persie':'36'''}","{'G. Clichy':'66''','R. Van Persie':'48''','C. Vela':'77'''}",,,"{'C. Vela':'R. Van Persie,74''','A. Ramsey':'E. Eboué,83'''}",Arsenal,,,,,,1256071500000,2009-10-20,2009/2010,1,"{'D. Mendes':'90'''}","{'G. Pellè':'90'''}","{'J. Lens':'89'''}",,,"{'J. Lens':'M. Martens,69''','G. Pellè':'B. Holman,73''','P. Wernbloom':'N. Moisander,84'''}",AZ Alkmaar,,,,,,3,16.666
CHAMPIONS,2,"{'D. Drogba':'82'',88'''}","{'F. Malouda':'82'''}","{'M. Essien':'17''','J. Terry':'87'''}",,,"{'M. Ballack':'M. Essien,59''','Nicolas Anelka':'S. Kalou,70''','Deco':'J. Cole,70'''}",Chelsea,,,,,,1257281100000,2009-11-03,2009/2010,2,"{'S. Agüero':'66'',90'''}",,"{'J. Reyes':'26''','P. Assunção':'33'''}",,,"{'S. Agüero':'F. Sinama-Pongolle,53''','M. Rodriguez':'J. Reyes,73''','J. Jurado':'Simão,83'''}",Atlético,,,,,,4,36.284
CHAMPIONS,1,"{'R. Babel':'83'''}",,"{'Daniel Agger':'33'''}",,,"{'R. Babel':'A. Voronin,67''','D. N''gog':'F. Torres,87'''}",Liverpool,,,,,,1257367500000,2009-11-04,2009/2010,1,"{'L. López':'90'''}",,"{'L. López':'34'''}",,,"{'L. Gassama':'A. Réveillère,18''','Ederson':'M. Pjanić,40''','S. Govou':'B. Gomis,73'''}",Olympique Lyonnais,,,,,,4,39.180
CHAMPIONS,1,"{'W. Rooney':'1'''}",,"{'G. Neville':'76''','W. Rooney':'88''','P. Scholes':'78'''}",,,"{'D. Berbatov':'M. Carrick,70''','A. Valencia':'Ji-Sung Park,70''','R. Giggs':'Nani,82'''}",Man. Utd,,,,,,1269981900000,2010-03-30,2009/2010,2,"{'F. Ribéry':'77''','I. Olić':'90'''}",,"{'H. Badstuber':'57''','I. Olić':'90'''}",,,"{'M. Gómez':'T. Müller,73''','M. Klose':'H. Altintop,86''','A. Tymoschuk':'D. Pranjić,89'''}",Bayern München,,,,,,cuartos,66.000
CHAMPIONS,1,"{'R. Falcao':'84'''}","{'E. Farias':'84'''}","{'Á. Pereira':'86'''}",,,"{'E. Farias':'C. Rodríguez,69''','T. Costa':'F. Guarín,83''','F. Belluschi':'R. Falcao,90'''}",Porto,,,,,,1257277500000,2009-11-03,2009/2010,0,,,"{'Hélio Pinto':'74''','Marios Ilia':'52''','K. Charalambidis':'51'''}",,,"{'B. Grnčarov':'Marios Ilia,57''','N. Alexandrou':'Jean,61''','A. Papathanasiou':'Christos Kontis,87'''}",APOEL,,,,,,4,20.825
CHAMPIONS,2,"{'D. Milito':'35'',70'''}","{'S. Eto''o':'70''','W. Sneijder':'35'''}","{'C. Chivu':'30'''}",,,"{'D. Stankovic':'C. Chivu,68''','S. Muntari':'G. Pandev,79''','M. Materazzi':'D. Milito,90'''}",Inter,,,,,,1274561100000,2010-05-22,2009/2010,0,,,"{'M. Van Bommel':'78''','M. Demichelis':'26'''}",,,"{'M. Klose':'H. Altintop,63''','M. Gómez':'I. Olić,74'''}",Bayern München,,,,,,final,74.954
CHAMPIONS,0,,,"{'T. Masilela':'57''','S. Arbeitman':'81'''}",,,"{'S. Arbeitman':'V. Dvalishvili,63''','L. Refaelov':'J. Culma,69''','E. Golasa':'A. Ottman,74'''}",Maccabi Haifa,,,,,,1259181900000,2009-11-25,2009/2010,1,"{'I. Olić':'62'''}",,,,,"{'A. Ottl':'D. Pranjić,70''','A. Tymoschuk':'I. Olić,81'''}",Bayern München,,,,,,5,60.000
CHAMPIONS,1,"{'A. Dzagoev':'76'''}","{'Guilherme':'76'''}","{'E. Rahimić':'34'''}",,,"{'N. Piliev':'G. Schennikov,57''','P. Mamaev':'E. Aldonin,68''','T. Necid':'V. Berezutski,84'''}",CSKA Moskva,,,,,,1253047500000,2009-09-15,2009/2010,3,"{'Grafite':'36'',87'''}","{'M. Schäfer':'87''','Z. Misimović':'36'''}",,,,"{'K. Ziani':'O. Martins,65''','J. Santana':'Grafite,89''','M. Hasebe':'C. Gentner,90'''}",Wolfsburg,,,,,,1,25.017
CHAMPIONS,1,"{'K. Benzema':'29'''}",,"{'Pepe':'90''','Á. Arbeloa':'76''','Marcelo':'58'''}",,,"{'Raúl':'G. Higuaín,75''','R. Van Nistelrooy':'K. Benzema,82'''}",Real Madrid,,,,,,1257281100000,2009-11-03,2009/2010,1,"{'Ronaldinho':'35'''}",,"{'A. Pato':'55'''}",,,"{'F. Inzaghi':'M. Borriello,79'''}",Milan,,,,,,4,75.092
