leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,1,"{'Lund':'58'''}",,,,,"{'Lindbaek':'Thomas Mork,54''','Freddy Dos Santos':'Trond Strande,72''','M. Hoseth':'O. Sundgot,73'''}",Molde FK,,,,,,938476800000,1999-09-28,1999/2000,3,"{'Luciano':'77''','Giovanni':'16'',70'''}",,,,,"{'S. Gogić':'V. Karapialis,61''','Luciano':'Peter Ofori-Quaye,66'''}",Olympiacos Piraeus,,,,,,3,40299
CHAMPIONS,0,,,,,,"{'Roberto Di Matteo':'Didier Deschamps,62''','Chris Sutton':'T. Flo,81''','J. Morris':'A. Ferrer,81'''}",Chelsea,,,,,,951782400000,2000-02-29,1999/2000,1,"{'Robert Pirès':'16'''}",,,,,"{'I. De La Peña':'C. Pouget,72''','Arthur Moses':'I. Bakayoko,90'''}",Olympique Marseille,,,,,,3,24700
CHAMPIONS,2,"{'Jardel':'84''','L. Drulović':'77'''}",,,,,"{'L. Drulović':'Rubens Junior,73''','Argel':'Jardel,87''','D. Paciencia':'Chaínho,90'''}",Porto,,,,,,943315200000,1999-11-23,1999/2000,0,,,"{'M. Fukal':''}",,,"{'J. Jarosik':'J. Obajdin,80''','H. Siegl':'L. Sionko,81''','Z. Svoboda':'T. Rosický,88'''}",Sparta Praha,,,,,,1,14625
CHAMPIONS,0,,,"{'M. Hašek':''}",,,"{'H. Siegl':'V. Lokvenc,81''','Z. Svoboda':'Baranek,89''','J. Jarosik':'T. Rosický,90'''}",Sparta Praha,,,,,,940896000000,1999-10-26,1999/2000,0,,,"{'S. Wiltord':''}",,,"{'L. Batlles':'Lassina Diabaté,66''','Johan Micoud':'Corentin Martins,76''','Stéphane Ziani':'S. Wiltord,90'''}",Girondins Bordeaux,,,,,,5,22138
CHAMPIONS,1,"{'R. Santa Cruz':'51'''}",,"{'M. Babbel':''}","{'J. Jeremies':'90'''}",,"{'R. Santa Cruz':'Paulo Sérgio,26''','H. Salihamidzic':'M. Babbel,68''','C. Jancker':'A. Zickler,74'''}",Bayern München,,,,,,940896000000,1999-10-26,1999/2000,2,"{'R. Van Nistelrooy':'39''','L. Nilis':'57'''}",,"{'E. Faber':'1'''}",,,"{'A. Bruggink':'L. Nilis,72''','T. Iwan':'J. Kolkka,88'''}",PSV,,,,,,5,28000
CHAMPIONS,1,"{'J. Cruz':'89'''}",,,,,"{'J. Cruz':'J. Tomasson,58''','Radoslav Samardžić':'P. Van Vossen,59'''}",Feyenoord,,,,,,943401600000,1999-11-24,1999/2000,3,"{'C. Babayaro':'45''','T. Flo':'67'',85'''}",,,,,"{'S. Dalla Bona':'Didier Deschamps,87''','Roberto Di Matteo':'G. Poyet,87'''}",Chelsea,,,,,,1,29704
CHAMPIONS,0,,,"{'D. Suker':'51''','P. Vieira':'20''','Martin Keown':'26''','F. Ljungberg':'69'''}",,,"{'N. Kanu':'D. Suker,61''','Thierry Henry':'D. Bergkamp,82'''}",Arsenal,,,,,,937267200000,1999-09-14,1999/2000,0,,,"{'A. Di Livio':'','Alessandro Pierini':'','F. Toldo':''}",,,"{'D. Adani':'Alessandro Pierini,84'''}",Fiorentina,,,,,,1,33903
CHAMPIONS,4,"{'L. Figo':'56''','Luis Enrique':'16''','P. Cocu':'69'''}",,"{'L. Figo':'18''','Abelardo':'20''','F. Arnau':'42'''}",,,"{'Gabri':'Luis Enrique,69''','B. Zenden':'P. Cocu,90''','Frédéric Déhu':'P. Guardiola,90'''}",Barcelona,,,,,,940291200000,1999-10-19,1999/2000,2,"{'D. Bergkamp':'44''','M. Overmars':'84'''}",,"{'L. Dixon':'80''','R. Parlour':'58''','N. Winterburn':'56'''}",,,"{'M. Upson':'Martin Keown,73''','D. Suker':'N. Kanu,75''','Thierry Henry':'F. Ljungberg,75'''}",Arsenal,,,,,,4,73091
CHAMPIONS,2,"{'Sébastien Pérez':'77''','I. Bakayoko':'5'''}",,,,,"{'Frédéric Brando':'Patrick Blondeau,58''','Fabrizio Ravanelli':'S. Keita,67''','Kaba Diawara':'I. Bakayoko,86'''}",Olympique Marseille,,,,,,937958400000,1999-09-22,1999/2000,1,"{'T. Sokota':'64'''}",,"{'K. Jurčić':'','Juric':'','Miljenko Mumlek':''}",,,"{'Miljenko Mumlek':'Mario Cvitanović,46''','T. Sokota':'Mario Tokic,46''','Jelicic':'Rukavina,76'''}",Dinamo Zagreb,,,,,,2,25000
CHAMPIONS,3,"{'Roberto Carlos':'32''','Savio':'24''','Raúl':'80'''}",,"{'Guti':'76'''}",,,"{'I. Helguera':'F. Hierro,60''','Guti':'F. Redondo,72'''}",Real Madrid,,,,,,937353600000,1999-09-15,1999/2000,3,"{'Z. Zahovic':'67''','Giovanni':'10'',64'''}",,"{'P. Djordjevic':'','Giovanni':''}",,,"{'Kofi Amponsah':'D. Mavrogenidis,46''','S. Gogić':'S. Giannakopoulos,59''','A. Niniadis':'Z. Zahovic,85'''}",Olympiacos Piraeus,,,,,,1,70800
CHAMPIONS,1,"{'J. Carew':'64'''}",,"{'B. Skammelsrud':''}","{'Bragstad':'90'''}",,"{'Mini Jakobsen':'Morten Knutsen,73''','F. Winsnes':'R. Strand,82'''}",Rosenborg BK,,,,,,952992000000,2000-03-14,1999/2000,2,"{'M. Scholl':'11'''}",,"{'M. Scholl':'1''','M. Tarnat':'1'''}",,,"{'H. Salihamidzic':'C. Jancker,75''','G. Élber':'M. Scholl,75''','R. Santa Cruz':'Paulo Sérgio,84'''}",Bayern München,,,,,,5,20000
CHAMPIONS,4,"{'O. Buruk':'90''','H. Sukur':'48'',66''','T. Kerimoglu':'81'''}",,"{'S. Kaya':'','H. Şaş':'','E. Belözoğlu':'','A. Erdem':''}",,,"{'E. Penbe':'F. Akyel,46''','T. Kerimoglu':'H. Şaş,71''','E. Eren':'A. Erdem,81'''}",Galatasaray SK,,,,,,940896000000,1999-10-26,1999/2000,1,,,"{'S. Deisler':''}",,,"{'Hendrik Herzog':'Thomas Helmer,14''','Aracic':'Preetz,74''','Zecke':'K. Rekdal,81'''}",Hertha BSC,,,,,,5,71520
CHAMPIONS,0,,,"{'Heiko Herrlich':'52''','S. Reuter':'22''','Otto Addo':'28'''}",,,"{'Heiko Herrlich':'C. Nerlinger,46''','Evanilson':'G. Reina,62''','S. Barbarez':'C. Wörns,76'''}",B. Dortmund,,,,,,941500800000,1999-11-02,1999/2000,1,"{'Pedro Emanuel':'16'''}",,"{'Litos':'42''','Ricardo':'90''','Nilton':'64''','Sérgio Carvalho':'31'''}",,"{'Nilton':'65'''}","{'Rogério':'Whelliton,62''','Ricardo Silva':'R. Douala,69''','Carlos Alberto':'Luís Manuel,90'''}",Boavista,,,,,,6,7000
CHAMPIONS,1,"{'Artyom Bezrodny':'64'''}",,"{'Artyom Bezrodny':''}",,,"{'I. Tsymbalar':'V. Bulatov,46''','Valeriy Kechinov':'V. Baranov,55'''}",Spartak Moskva,,,,,,938476800000,1999-09-28,1999/2000,2,"{'Johan Micoud':'56''','S. Wiltord':'9'''}",,"{'Lilian Laslandes':'','L. Batlles':''}",,,"{'L. Batlles':'Corentin Martins,72''','P. Feindouno':'S. Wiltord,87'''}",Girondins Bordeaux,,,,,,3,18676
CHAMPIONS,0,,,"{'J. Sørensen':'84''','Bragstad':'40''','A. Bergdølmo':'46'''}",,,"{'Tore André Dahlum':'Mini Jakobsen,62'''}",Rosenborg BK,,,,,,941500800000,1999-11-02,1999/2000,1,"{'Somalia':'86'''}",,"{'Í. Kornéyev':'50'''}",,,"{'P. Paauwe':'K. Van Wonderen,72''','Somalia':'Í. Kornéyev,75''','P. Van Vossen':'Radoslav Samardžić,89'''}",Feyenoord,,,,,,6,36776
CHAMPIONS,0,,,"{'Sébastien Pérez':'78''','Yannick Fischer':'61''','P. Luccin':''}",,"{'Sébastien Pérez':'79''','Yannick Fischer':'62'''}","{'P. Issa':'E. Berizzo,46''','L. Martin':'Robert Pirès,68''','I. Bakayoko':'Florian Maurice,80'''}",Olympique Marseille,,,,,,944524800000,1999-12-07,1999/2000,3,"{'J. Cruz':'72'',90''','P. Bosvelt':'83'''}",,"{'B. Kalou':'','Jan De Visser':''}","{'K. Van Wonderen':'8'''}",,"{'Jan De Visser':'P. Van Vossen,37'''}",Feyenoord,,,,,,2,42000
CHAMPIONS,3,"{'G. Zola':'39''','D. Wise':'64''','T. Flo':'89'''}",,,,,"{'J. Morris':'G. Poyet,77''','Gabriele Ambrosetti':'G. Zola,90'''}",Chelsea,,,,,,952992000000,2000-03-14,1999/2000,1,"{'B. Kalou':'59'''}",,"{'P. Bosvelt':''}",,,"{'B. Kalou':'P. Paauwe,46''','Radoslav Samardžić':'Jan De Visser,69'''}",Feyenoord,,,,,,5,44000
CHAMPIONS,0,,,"{'S. Tomas':'','K. Jurčić':'','Šarić':''}",,,"{'T. Butina':'D. Ladić,13''','Mario Cvitanović':'J. Šimić,46''','M. Mikić':'S. Tomas,46'''}",Dinamo Zagreb,,,,,,940291200000,1999-10-19,1999/2000,1,"{'T. Kocijan':'40'''}",,,,,"{'H. Reinmayr':'T. Kocijan,81''','G. Strafner':'Jan-Pieter Martens,88'''}",Sturm Graz,,,,,,4,12000
CHAMPIONS,2,"{'A. Khatskevich':'42'''}",,,,,"{'V. Kardash':'M. Shatskikh,46''','Ihor Kostyuk':'S. Rebrov,75'''}",Dinamo Kiev,,,,,,952992000000,2000-03-14,1999/2000,2,"{'Roberto Carlos':'72'''}",,"{'F. Hierro':'90''','Míchel Salgado':'86'''}",,,"{'Meca':'S. Mcmanaman,61''','I. Helguera':'Gérémi,72'''}",Real Madrid,,,,,,5,55000
CHAMPIONS,1,"{'C. López':'4'''}",,"{'Gerard':''}",,,"{'A. Palop':'S. Cañizares,63''','M. Angulo':'Juan Sánchez,74''','Òscar':'C. López,89'''}",Valencia,,,,,,937872000000,1999-09-21,1999/2000,1,,,"{'Yuri Nikiforov':'1'''}",,,"{'Rob Wielaert':'E. Faber,55''','W. Bouma':'O. Stinga,69''','J. Kolkka':'D. Rommedahl,74'''}",PSV,,,,,,2,26500
CHAMPIONS,2,"{'U. Kirsten':'12''','O. Neuville':'49'''}",,"{'U. Kirsten':'30''','Reeb':'76''','B. Zivkovic':'21''','B. Schneider':'79'''}",,,"{'R. Ponte':'F. Hejduk,77'''}",B. Leverkusen,,,,,,940291200000,1999-10-19,1999/2000,4,"{'V. Vashchuk':'89''','M. Shatskikh':'36''','Aleksandr Golovko':'61''','V. Kosovskiy':'4'''}",,"{'V. Vashchuk':'56''','A. Gerasimenko':'41''','S. Rebrov':'21'''}",,,"{'V. Belkevich':'A. Gerasimenko,48''','A. Yashkin':'Y. Dmytrulin,58'''}",Dinamo Kiev,,,,,,4,40000
CHAMPIONS,4,"{'S. Inzaghi':'50'',73''','S. Mihajlovic':'36''','D. Stankovic':'63'''}",,,,,"{'Fernando Couto':'A. Nesta,18''','G. Gottardi':'P. Nedved,70''','Dario Marcolin':'S. Conceição,75'''}",Lazio,,,,,,940291200000,1999-10-19,1999/2000,0,,,"{'M. Galic':'35'''}",,,"{'Dalibor Filipović':'K. Bozgo,61''','Martin Pregelj':'A. Šimundža,78''','Dragusha':'S. Sešlar,84'''}",Maribor,,,,,,4,9156
CHAMPIONS,2,"{'M. Mikić':'84''','E. Mujčin':'42'''}",,"{'M. Mikić':'','K. Jurčić':''}",,,"{'M. Mikić':'T. Sokota,62''','Miljenko Mumlek':'E. Mujčin,68''','Jelicic':'R. Prosinecki,70'''}",Dinamo Zagreb,,,,,,941500800000,1999-11-02,1999/2000,2,"{'Kaba Diawara':'89''','I. Bakayoko':'53'''}",,"{'Sébastien Pérez':''}",,,"{'S. Dalmat':'D. Montenegro,59''','Robert Pirès':'C. Dugarry,66''','Fabrizio Ravanelli':'I. Bakayoko,78'''}",Olympique Marseille,,,,,,6,33800
CHAMPIONS,0,,,"{'C. López':''}",,,"{'M. Angulo':'Milla,25''','Juan Sánchez':'A. Ilie,80'''}",Valencia,,,,,,951868800000,2000-03-01,1999/2000,1,"{'P. Mijatovic':'20'''}",,"{'Gabriel Batistuta':'','F. Toldo':'','Sandro Cois':''}",,,"{'Fabio Rossitto':'A. Di Livio,73''','Tarozzi':'Alessandro Pierini,80''','Christian Amoroso':'Sandro Cois,82'''}",Fiorentina,,,,,,3,25676
CHAMPIONS,1,,,"{'Augustine Ahinful':'42''','Luís Manuel':'71''','Pedro Emanuel':'87'''}",,,"{'Sérgio Carvalho':'Luís Manuel,74''','Martelinho':'Augustine Ahinful,80''','Rogério':'I. Timofte,88'''}",Boavista,,,,,,940291200000,1999-10-19,1999/2000,1,"{'J. Tomasson':'76'''}",,"{'J. Van Gastel':'85''','P. Paauwe':'57''','P. Bosvelt':'40'''}",,,"{'Radoslav Samardžić':'P. Van Vossen,46''','Somalia':'P. Paauwe,70'''}",Feyenoord,,,,,,4,35800
CHAMPIONS,4,"{'M. Djukic':'41''','Juan Sánchez':'90''','Kily González':'72'''}",,"{'M. Angulo':'','Amedeo Carboni':''}",,,"{'J. Björklund':'Mendieta,56''','M. Angulo':'A. Ilie,73''','Òscar':'Kily González,85'''}",Valencia,,,,,,953078400000,2000-03-15,1999/2000,1,"{'S. Wiltord':'54'''}",,,"{'N. Saveljic':'47'''}",,"{'Kodjo Afanou':'Lassina Diabaté,50''','G. Colucci':'P. Feindouno,62''','Jean-Christophe Rouviere':'Johan Micoud,77'''}",Girondins Bordeaux,,,,,,5,21472
CHAMPIONS,0,,,"{'Gabriel Batistuta':'68''','Mauro Bressan':'68''','T. Repka':'70'''}",,,"{'Mauro Bressan':'A. Di Livio,61''','A. Balbo':'P. Mijatovic,72''','Fabio Rossitto':'Sandro Cois,90'''}",Fiorentina,,,,,,938563200000,1999-09-29,1999/2000,0,,,"{'Nebojša Novaković':'80'''}",,,"{'K. Corneliusson':'Ola Andersson,55'''}",AIK Solna,,,,,,3,30195
CHAMPIONS,2,"{'R. Keane':'49''','D. Beckham':'32'''}",,"{'P. Neville':'56''','D. Beckham':'80''','P. Scholes':'59'''}",,,"{'O. Solskjær':'D. Yorke,59''','J. Greening':'P. Scholes,68''','Jordi Cruyff':'Andrew Cole,79'''}",Man. Utd,,,,,,940982400000,1999-10-27,1999/2000,1,"{'R. Prosinecki':'90'''}",,"{'T. Sokota':''}",,,"{'R. Prosinecki':'Juric,36''','J. Šimić':'M. Mikić,54''','Miljenko Mumlek':'Mario Cvitanović,69'''}",Dinamo Zagreb,,,,,,5,27500
CHAMPIONS,2,"{'S. Rebrov':'37'''}",,"{'V. Kosovskiy':'56'''}",,,"{'V. Belkevich':'A. Yashkin,6'''}",Dinamo Kiev,,,,,,940982400000,1999-10-27,1999/2000,1,"{'Stipe Balajić':'50'''}",,"{'G. Çipi':'52''','Martin Pregelj':'85''','A. Karič':'90''','G. Židan':'45'''}",,,"{'K. Bozgo':'Stipe Balajić,62''','Martin Pregelj':'Dalibor Filipović,70''','S. Filekovic':'Marinko Sarkezi,87'''}",Maribor,,,,,,5,9600
CHAMPIONS,0,,,"{'O. Solskjær':'1'''}",,,"{'Jordi Cruyff':'O. Solskjær,67'''}",Man. Utd,,,,,,953596800000,2000-03-21,1999/2000,0,,,,,,"{'A. Ilie':'Juan Sánchez,70'''}",Valencia,,,,,,6,40419
CHAMPIONS,0,,,"{'P. Maldini':'','A. Shevchenko':'','R. Ayala':''}",,,"{'R. Ayala':'A. Costacurta,46''','F. Giunti':'M. Ambrosini,64''','P. Orlandini':'Serginho,75'''}",Milan,,,,,,940377600000,1999-10-20,1999/2000,1,"{'Wosz':'41'''}",,"{'K. Rekdal':'','P. Dardai':'','S. Deisler':''}",,,"{'Aracic':'A. Daei,70''','Sanneh':'P. Dardai,87'''}",Hertha BSC,,,,,,4,75000
CHAMPIONS,1,"{'T. Flo':'60'''}",,"{'A. Ferrer':'1''','D. Wise':'48'''}","{'C. Babayaro':'98'''}",,"{'Bernard Lambourde':'A. Ferrer,46''','D. Petrescu':'Didier Deschamps,102''','G. Poyet':'G. Zola,115'''}",Chelsea,,,,,,956016000000,2000-04-18,1999/2000,5,"{'Dani':'83''','L. Figo':'45''','Rivaldo':'24'',99''','P. Kluivert':'104'''}",,"{'L. Figo':'53'''}",,,"{'Dani':'B. Zenden,72''','Abelardo':'C. Puyol,86''','Sergi':'M. Reiziger,105'''}",Barcelona,,,,,,cuartos,80000
CHAMPIONS,2,"{'Rivaldo':'59''','Abelardo':'37'''}",,"{'L. Figo':'37'''}",,,"{'Gabri':'P. Cocu,46''','Dani':'Rivaldo,75''','Xavi':'L. Figo,90'''}",Barcelona,,,,,,952387200000,2000-03-07,1999/2000,0,,,"{'Paulinho Santos':'','Aloisio':''}",,,"{'D. Paciencia':'Rubens Junior,46''','Chaínho':'Emílio Peixe,46''','Clayton':'Paulinho Santos,64'''}",Porto,,,,,,4,50000
CHAMPIONS,2,"{'Enrico Chiesa':'79''','Christian Amoroso':'51'''}",,"{'P. Mijatovic':'31''','Jörg Heinrich':'45'''}",,,"{'Enrico Chiesa':'Christian Amoroso,56''','G. Amor':'Gabriel Batistuta,76''','A. Balbo':'P. Mijatovic,86'''}",Fiorentina,,,,,,937958400000,1999-09-22,1999/2000,4,"{'L. Figo':'7''','Rivaldo':'71''','Luis Enrique':'10'''}",,,,,"{'Dani':'P. Kluivert,75''','B. Zenden':'P. Cocu,75''','Xavi':'P. Guardiola,80'''}",Barcelona,,,,,,2,69486
CHAMPIONS,2,"{'Jardel':'5'',79'''}",,"{'Aloisio':'','Jorge Costa':''}",,,"{'D. Paciencia':'Rui Barros,39''','Clayton':'Capucho,74''','Alessandro Cambalhota':'Emílio Peixe,74'''}",Porto,,,,,,951868800000,2000-03-01,1999/2000,4,"{'Rivaldo':'16'',89''','P. Kluivert':'45''','F. De Boer':'23'''}",,,,,"{'M. Reiziger':'C. Puyol,46''','Frédéric Déhu':'B. Zenden,51''','R. De Boer':'L. Figo,82'''}",Barcelona,,,,,,3,60000
CHAMPION,4,,,,,,,Bayern München,,,,,,951858000000,2000-02-29,1999/2000,2,,,,,,,Real Madrid,,,,,,3,68.000
CHAMPIONS,2,"{'C. Dugarry':'53'',78'''}",,"{'E. Berizzo':'','Florian Maurice':''}","{'Patrick Blondeau':'68'''}",,"{'I. De La Peña':'P. Issa,46''','C. Dugarry':'I. De La Peña,51''','L. Reina':'Florian Maurice,70'''}",Olympique Marseille,,,,,,940982400000,1999-10-27,1999/2000,3,"{'T. Kocijan':'61'',84''','R. Mahlich':'18'''}",,"{'J. Schicklgruber':'','M. Schopp':'','F. Feldhofer':'','H. Reinmayr':''}",,,"{'G. Strafner':'F. Feldhofer,39''','Georg Bardel':'M. Minavand,76''','H. Reinmayr':'M. Schopp,81'''}",Sturm Graz,,,,,,5,14850
