leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,3,"{'Aurel Călin':'79''','M. Baciu':'52'''}",,"{'I. Miu':'','Aurel Călin':''}",,,"{'Cristian Ciocoiu':'L. Rosu,46'''}",FCSB,,,,,,849657600000,1996-12-04,1996/1997,5,"{'R. Tretschok':'43''','M. Zorc':'65''','K. Riedle':'63''','S. Chapuisat':'13'',22'''}",,"{'M. Sammer':'','M. Zorc':''}",,,"{'I. Tanko':'K. Riedle,64''','Steinar Pedersen':'Jörg Heinrich,68'''}",B. Dortmund,,,,,,6,37000
CHAMPIONS,1,"{'A. Del Piero':'65'''}",,"{'Sergio Porrini':'19''','M. Iuliano':'90'''}",,,"{'A. Del Piero':'Sergio Porrini,46''','N. Amoruso':'C. Vieri,73''','A. Tacchinardi':'A. Boksic,88'''}",Juventus,,,,,,864851400000,1997-05-28,1996/1997,3,"{'L. Ricken':'71''','K. Riedle':'29'',34'''}",,"{'L. Ricken':'71''','Paulo Sousa':'23'''}",,,"{'Heiko Herrlich':'K. Riedle,67''','L. Ricken':'S. Chapuisat,70''','M. Zorc':'A. Möller,89'''}",B. Dortmund,,,,,,final,59000
CHAMPIONS,3,"{'Dani':'100''','T. Babangida':'119''','R. De Boer':'49'''}",,,,,"{'J. Veldman':'D. Blind,46''','Dani':'J. Litmanen,79''','N. Wooter':'K. Musampa,85'''}",Ajax,,,,,,858729600000,1997-03-19,1996/1997,2,"{'Kiko':'29'''}",,,,,"{'L. Biagini':'J. Esnáider,89''','López':'D. Simeone,115'''}",Atlético,,,,,,cuartos,50018
CHAMPIONS,1,"{'R. Gough':'36'''}",,,,,"{'S. Wilson':'P. Van Vossen,46''','A. Mccoist':'Gordan Petrić,60'''}",Rangers FC,,,,,,849657600000,1996-12-04,1996/1997,2,"{'S. Marlet':'32''','Lilian Laslandes':'20'''}",,,,,"{'Antoine Sibierski':'Fabrice Lepaul,76'''}",Auxerre,,,,,,6,21300
CHAMPIONS,1,"{'J. Esnáider':'8'''}",,,,,"{'V. Paunovic':'Milinko Pantić,75''','Vizcaíno':'D. Geli,87'''}",Atlético,,,,,,857520000000,1997-03-05,1996/1997,1,"{'P. Kluivert':'53'''}",,,,,"{'A. Scholten':'K. Musampa,46''','N. Wooter':'T. Babangida,70''','J. Veldman':'M. Melchiot,83'''}",Ajax,,,,,,cuartos,51000
CHAMPIONS,1,"{'S. Reuter':'51'''}",,"{'Jörg Heinrich':'','Jürgen Kohler':'','W. Feiersinger':''}",,,"{'M. Kree':'Júlio César,67''','J. Kirovski':'L. Ricken,71''','Heiko Herrlich':'R. Tretschok,87'''}",B. Dortmund,,,,,,845424000000,1996-10-16,1996/1997,0,,,"{'Solozábal':'','D. Simeone':'','Santi':''}",,,"{'Juan Carlos':'R. Bejbl,75''','López':'C. Aguilera,78'''}",Atlético,,,,,,3,50000
CHAMPIONS,1,"{'M. Yakin':'60'''}",,,,,"{'A. Comisetti':'Joël Magnin,78''','M. Koller':'M. Lombardo,89''','B. Smiljanic':'V. Moldovan,89'''}",Grasshopper,,,,,,843609600000,1996-09-25,1996/1997,0,,,,,,"{'N. Wooter':'J. Litmanen,46''','M. Melchiot':'Mariano Juan,68''','A. Scholten':'T. Babangida,75'''}",Ajax,,,,,,2,43134
CHAMPIONS,2,"{'Roberto':'37''','Milinko Pantić':'42'''}",,"{'Toni':'','Roberto':'','Santi':'','R. Bejbl':''}",,,"{'López':'D. Geli,60''','Pablo Alfaro':'J. Esnáider,79''','C. Aguilera':'Milinko Pantić,84'''}",Atlético,,,,,,846633600000,1996-10-30,1996/1997,1,"{'Heiko Herrlich':'17'''}",,"{'Heiko Herrlich':''}",,,"{'L. Ricken':'R. Tretschok,68''','J. Kirovski':'Steinar Pedersen,82'''}",B. Dortmund,,,,,,4,45000
CHAMPIONS,1,"{'L. Ricken':'61'''}",,"{'M. Sammer':'','M. Kree':'','Paulo Sousa':''}",,,"{'M. Zorc':'L. Ricken,80''','W. Feiersinger':'S. Chapuisat,80''','Heiko Herrlich':'Paulo Sousa,88'''}",B. Dortmund,,,,,,858729600000,1997-03-19,1996/1997,0,,,"{'P. Violeau':'','Franck Silvestre':''}",,,"{'Fabrice Lepaul':'Antoine Sibierski,80''','Zelic':'Taribo West,87'''}",Auxerre,,,,,,cuartos,21000
CHAMPIONS,0,,,,,,"{'Zbigniew Wyciszkiewicz':'Andriy Mikhalchuk,78''','Paweł Miąszkiewicz':'M. Szymkowiak,88'''}",Widzew Łódź,,,,,,849657600000,1996-12-04,1996/1997,1,"{'Milinko Pantić':'83'''}",,,,,"{'R. Bejbl':'Caminero,46''','C. Aguilera':'Vizcaíno,46''','López':'D. Simeone,86'''}",Atlético,,,,,,6,23000
CHAMPIONS,2,"{'S. Marlet':'56''','Bernard Diomède':'11'''}",,,,,"{'A. Tasfaout':'Lilian Laslandes,46''','Frédéric Jay':'Éric Assati,70''','Fabrice Lepaul':'Bernard Diomède,86'''}",Auxerre,,,,,,848448000000,1996-11-20,1996/1997,1,"{'T. Babangida':'44'''}",,,,,"{'Arno Splinter':'J. Veldman,22''','Dani':'N. Wooter,64'''}",Ajax,,,,,,5,48700
CHAMPIONS,1,"{'A. Boksic':'22'''}",,,,,"{'Michele Padovano':'C. Vieri,59''','A. Di Livio':'Z. Zidane,69''','A. Tacchinardi':'A. Del Piero,82'''}",Juventus,,,,,,843609600000,1996-09-25,1996/1997,0,,,,,,"{'E. Bulut':'Tuncay Akgün,81''','Benhur Babaoglu':'Tarik Dasgün,87'''}",Fenerbahçe,,,,,,2,29000
CHAMPIONS,1,"{'M. Citko':'84'''}",,"{'Andriy Mikhalchuk':''}",,,"{'Marek Bajor':'M. Szymkowiak,73''','Piotr Szarpak':'R. Siadaczka,79'''}",Widzew Łódź,,,,,,842400000000,1996-09-11,1996/1997,2,"{'Heiko Herrlich':'45'',68'''}",,"{'Jürgen Kohler':''}",,,"{'W. Feiersinger':'P. Lambert,24''','R. Tretschok':'Heiko Herrlich,77''','V. But':'S. Chapuisat,90'''}",B. Dortmund,,,,,,1,39600
CHAMPIONS,1,,,,,,"{'A. Tasfaout':'Bernard Diomède,66'''}",Auxerre,,,,,,846633600000,1996-10-30,1996/1997,3,"{'V. Moldovan':'17''','M. Gren':'59'''}",,,,,"{'A. Comisetti':'J. Vogel,78''','Joël Magnin':'Esposito,85''','H. Gämperle':'M. Lombardo,89'''}",Grasshopper,,,,,,4,19200
CHAMPIONS,1,"{'P. Kluivert':'31'''}",,,,,"{'M. Melchiot':'J. Veldman,41''','J. Litmanen':'Martijn Reuser,65''','N. Wooter':'T. Babangida,82'''}",Ajax,,,,,,849657600000,1996-12-04,1996/1997,0,,,,,,"{'A. Comisetti':'Esposito,21''','Joël Magnin':'J. Vogel,65'''}",Grasshopper,,,,,,6,20000
CHAMPIONS,2,"{'Thomas Deniaud':'55'',69'''}",,,,,"{'Antoine Sibierski':'Thomas Deniaud,86'''}",Auxerre,,,,,,843609600000,1996-09-25,1996/1997,1,"{'P. Gascoigne':'71'''}",,,,,"{'I. Ferguson':'G. Durie,64''','Andersen':'C. Moore,78'''}",Rangers FC,,,,,,2,37344
CHAMPIONS,1,"{'George Weah':'52'''}",,,,,"{'M. Reiziger':'Tomas Locatelli,70''','C. Dugarry':'M. Simone,78'''}",Milan,,,,,,845424000000,1996-10-16,1996/1997,2,"{'N. Alexandersson':'84''','Erik Wahlstedt':'75'''}",,,,,"{'Erik Wahlstedt':'S. Pettersson,74''','Magnus Johansson':'S. Landberg,78'''}",IFK Göteborg,,,,,,3,42450
CHAMPIONS,2,"{'Jardel':'64''','Edmilson':'89'''}",,,,,"{'Artur':'Fernando Mendes,46''','Rui Barros':'Jardel,79''','Folha':'L. Drulović,88'''}",Porto,,,,,,849657600000,1996-12-04,1996/1997,0,,,,,,"{'Magnus Johansson':'S. Landberg,18''','M. Lilienberg':'Peter Eriksson,75''','Erik Wahlstedt':'Magnus Johansson,83'''}",IFK Göteborg,,,,,,6,19448
CHAMPIONS,1,"{'Jan Berger':'76'''}",,,,,"{'Jan Berger':'A. Comisetti,64''','N. Subiat':'J. Vogel,80'''}",Grasshopper,,,,,,848448000000,1996-11-20,1996/1997,2,"{'A. Mccoist':'72'''}",,,,,"{'Andersen':'P. Van Vossen,81'''}",Rangers FC,,,,,,5,34192
CHAMPIONS,3,"{'Steffen Iversen':'52''','Mini Jakobsen':'32''','H. Brattbakk':'64'''}",,,,,"{'Tom Staurvik':'Bragstad,74''','V. Heggem':'R. Strand,84'''}",Rosenborg BK,,,,,,842400000000,1996-09-11,1996/1997,2,"{'M. Erlingmark':'38'',49'''}",,,,,"{'Erik Wahlstedt':'Jonas Olsson,73''','M. Martinsson':'N. Alexandersson,83'''}",IFK Göteborg,,,,,,1,23682
CHAMPIONS,0,,,,,,"{'Derek Mcinnes':'Cleland,59''','P. Van Vossen':'A. Mccoist,69''','Charlie Miller':'G. Durie,80'''}",Rangers FC,,,,,,842400000000,1996-09-11,1996/1997,3,"{'Türkyilmaz':'28'',79''','M. Yakin':'18'''}",,,,,"{'M. Lombardo':'Joël Magnin,73''','T. Rzasa':'Türkyilmaz,86''','M. Koller':'Esposito,88'''}",Grasshopper,,,,,,1,20030
CHAMPIONS,0,,,,,,"{'Christian Stumpf':'M. Penksa,78''','Peter Guggi':'C. Prosenik,78''','Patrick Jovanovic':'Krzysztof Ratajczyk,84'''}",Rapid Wien,,,,,,849139200000,1996-11-28,1996/1997,1,"{'J. Hogh':'78'''}",,,,,"{'Dogan':'Tuncay Akgün,52''','Tarik Dasgün':'E. Kostadinov,89'''}",Fenerbahçe,,,,,,5,25000
CHAMPIONS,1,"{'A. Scholten':'38'''}",,,,,"{'N. Wooter':'F. De Boer,69''','Dani':'T. Babangida,71''','Rody Turpijn':'M. Overmars,78'''}",Ajax,,,,,,846633600000,1996-10-30,1996/1997,0,,,,,,"{'P. Van Vossen':'Charlie Miller,59''','A. Mccoist':'Derek Mcinnes,81''','Andersen':'S. Wilson,85'''}",Rangers FC,,,,,,4,42265
CHAMPIONS,0,,,,,,"{'Krzysztof Ratajczyk':'M. Penksa,46''','Patrick Jovanovic':'Christian Stumpf,46''','Roman Pivarník':'P. Stöger,65'''}",Rapid Wien,,,,,,846633600000,1996-10-30,1996/1997,5,"{'A. Boksic':'5'',59''','A. Del Piero':'29'',75''','P. Montero':'27'''}",,,,,"{'Attilio Lombardo':'A. Di Livio,64''','Michele Padovano':'A. Boksic,65''','Sergio Porrini':'G. Pessotto,71'''}",Juventus,,,,,,4,26143
CHAMPIONS,1,"{'A. Del Piero':'37'''}",,,,,"{'A. Tacchinardi':'A. Di Livio,81''','M. Iuliano':'M. Torricelli,83'''}",Juventus,,,,,,849139200000,1996-11-28,1996/1997,0,,,"{'E. Cantona':'27'''}",,,"{'Brian Mcclair':'P. Neville,12''','Jordi Cruyff':'O. Solskjær,82'''}",Man. Utd,,,,,,5,53529
CHAMPIONS,2,"{'D. Beckham':'55''','E. Cantona':'60'''}",,,,,"{'K. Poborsky':'Jordi Cruyff,73'''}",Man. Utd,,,,,,845424000000,1996-10-16,1996/1997,0,,,,,,"{'E. Bulut':'B. Uygun,64''','Tarik Dasgün':'Tuncay Akgün,84''','Aygün Taskiran':'E. Kostadinov,84'''}",Fenerbahçe,,,,,,3,26000
CHAMPIONS,0,,,,,,"{'H. Brattbakk':'R. Strand,59''','Karl Oskar Fjørtoft':'Mini Jakobsen,66'''}",Rosenborg BK,,,,,,858729600000,1997-03-19,1996/1997,2,"{'Z. Zidane':'29'''}",,,,,"{'A. Boksic':'C. Vieri,44''','Attilio Lombardo':'A. Di Livio,76''','A. Tacchinardi':'Z. Zidane,83'''}",Juventus,,,,,,cuartos,35371
CHAMPIONS,1,"{'Elvir Bolić':'78'''}",,,,,"{'Dogan':'Tuncay Akgün,73''','B. Uygun':'J. Hogh,79''','Tarik Dasgün':'Elvir Bolić,82'''}",Fenerbahçe,,,,,,846633600000,1996-10-30,1996/1997,0,,,,,,"{'P. Scholes':'K. Poborsky,67''','O. Solskjær':'Jordi Cruyff,67''','P. Neville':'G. Neville,82'''}",Man. Utd,,,,,,4,53297
CHAMPIONS,0,,,"{'G. Neville':'29''','Jordi Cruyff':'43'''}",,,"{'Brian Mcclair':'R. Giggs,46''','Andrew Cole':'K. Poborsky,76''','O. Solskjær':'Jordi Cruyff,76'''}",Man. Utd,,,,,,842400000000,1996-09-11,1996/1997,1,"{'A. Boksic':'33'''}",,,,,"{'N. Amoruso':'C. Vieri,73''','A. Di Livio':'Z. Zidane,77''','M. Iuliano':'P. Montero,90'''}",Juventus,,,,,,1,50000
CHAMPIONS,0,,,,,,"{'Christian Stumpf':'P. Stöger,63''','Zoran Barišić':'R. Wagner,63''','Patrick Jovanovic':'Thomas Zingler,71'''}",Rapid Wien,,,,,,843609600000,1996-09-25,1996/1997,2,"{'O. Solskjær':'20''','D. Beckham':'27'''}",,"{'D. Beckham':'36'''}",,,"{'David May':'R. Johnsen,18''','Andrew Cole':'O. Solskjær,74''','N. Butt':'K. Poborsky,79'''}",Man. Utd,,,,,,2,51831
CHAMPIONS,2,"{'H. Brattbakk':'29''','V. Heggem':'72'''}",,,,,"{'Mini Jakobsen':'R. Strand,89'''}",Rosenborg BK,,,,,,849657600000,1996-12-04,1996/1997,1,"{'C. Dugarry':'45'''}",,,,,"{'M. Simone':'M. Ambrosini,46''','C. Panucci':'R. Baggio,46''','Tomas Locatelli':'M. Reiziger,65'''}",Milan,,,,,,6,28695
CHAMPIONS,1,"{'Elvir Bolić':'31'''}",,,,,"{'Tuncay Akgün':'Tarik Dasgün,79'''}",Fenerbahçe,,,,,,842400000000,1996-09-11,1996/1997,1,"{'Christian Stumpf':'70'''}",,,,,"{'Christian Stumpf':'M. Penksa,57''','P. Stöger':'R. Wagner,57''','Patrick Jovanovic':'Peter Guggi,59'''}",Rapid Wien,,,,,,1,41500
CHAMPIONS,2,"{'J. Blomqvist':'27''','Andersson':'32'''}",,,,,"{'Peter Eriksson':'N. Alexandersson,74''','M. Martinsson':'Andersson,81'''}",IFK Göteborg,,,,,,846633600000,1996-10-30,1996/1997,4,"{'Tomas Locatelli':'44''','Z. Boban':'4''','R. Baggio':'90'''}",,,,,"{'S. Eranio':'Tomas Locatelli,46''','R. Baggio':'M. Simone,63''','F. Coco':'E. Davids,84'''}",Milan,,,,,,4,29803
CHAMPIONS,0,,,,,,"{'Tarik Dasgün':'Tuncay Akgün,72''','Dogan':'İlker Yağcıoğlu,83''','Aygün Taskiran':'J. Hogh,87'''}",Fenerbahçe,,,,,,849657600000,1996-12-04,1996/1997,2,"{'Michele Padovano':'41''','N. Amoruso':'84'''}",,,,,"{'N. Amoruso':'A. Del Piero,46''','C. Ferrara':'Z. Zidane,77''','I. Trotta':'Michele Padovano,85'''}",Juventus,,,,,,6,13000
CHAMPIONS,1,"{'L. Ricken':'8'''}",,"{'R. Tretschok':'','P. Lambert':''}",,,"{'R. Tretschok':'S. Reuter,24''','M. Zorc':'L. Ricken,61''','Heiko Herrlich':'K. Riedle,73'''}",B. Dortmund,,,,,,861753600000,1997-04-23,1996/1997,0,,,"{'O. Solskjær':'12''','P. Neville':'69''','Andrew Cole':'42'''}",,,"{'R. Giggs':'O. Solskjær,57''','P. Scholes':'David May,87'''}",Man. Utd,,,,,,semifinales,53606
CHAMPIONS,1,"{'M. Melchiot':'75'''}",,"{'W. Bogarde':''}",,,"{'K. Musampa':'A. Scholten,57''','Mariano Juan':'Richard Witschge,80'''}",Ajax,,,,,,861753600000,1997-04-23,1996/1997,4,"{'C. Vieri':'36''','Z. Zidane':'80''','Attilio Lombardo':'34''','N. Amoruso':'79'''}",,"{'C. Vieri':''}",,,"{'N. Amoruso':'C. Vieri,69''','A. Conte':'Z. Zidane,82'''}",Juventus,,,,,,semifinales,62377
CHAMPIONS,1,"{'C. Vieri':'9'''}",,,,,"{'Michele Padovano':'C. Vieri,63''','Attilio Lombardo':'A. Tacchinardi,71''','G. Pessotto':'Didier Deschamps,84'''}",Juventus,,,,,,845424000000,1996-10-16,1996/1997,1,"{'A. Lesiak':'20'''}",,,,,"{'Mandreko':'R. Wagner,69'''}",Rapid Wien,,,,,,3,46500
CHAMPIONS,0,,,,,,"{'Jardel':'Costa,24''','Rui Barros':'Artur,46'''}",Porto,,,,,,857520000000,1997-03-05,1996/1997,4,"{'R. Giggs':'61''','David May':'22''','E. Cantona':'34''','Andrew Cole':'80'''}",,"{'D. Irwin':'45'''}",,,,Man. Utd,,,,,,cuartos,53415
CHAMPIONS,3,"{'Jardel':'75'',83''','Artur':'52'''}",,,,,"{'Jardel':'José Barroso,62''','L. Drulović':'Aloisio,73''','Rui Barros':'Artur,86'''}",Porto,,,,,,842400000000,1996-09-11,1996/1997,2,"{'George Weah':'69''','M. Simone':'14'''}",,,,,"{'M. Tassotti':'M. Reiziger,40''','S. Eranio':'Z. Boban,70''','E. Davids':'George Weah,71'''}",Milan,,,,,,1,33000
CHAMPIONS,4,"{'D. Simeone':'32'',58''','Kiko':'60''','Milinko Pantić':'25'''}",,,,,"{'López':'C. Aguilera,68''','Pablo Alfaro':'D. Simeone,78''','Roberto':'Kiko,82'''}",Atlético,,,,,,843609600000,1996-09-25,1996/1997,1,"{'M. Citko':'45'''}",,,,,"{'Zbigniew Wyciszkiewicz':'Piotr Szarpak,12''','Paweł Miąszkiewicz':'Zbigniew Wyciszkiewicz,62''','M. Zajac':'M. Szymkowiak,76'''}",Widzew Łódź,,,,,,2,10000
CHAMPIONS,2,"{'R. Giggs':'24''','E. Cantona':'72'''}",,"{'R. Keane':'40''','O. Solskjær':'54'''}",,,"{'Brian Mcclair':'R. Keane,77''','K. Poborsky':'N. Butt,82''','C. Casper':'G. Neville,90'''}",Man. Utd,,,,,,849657600000,1996-12-04,1996/1997,0,,,,,,"{'M. Penksa':'Christian Stumpf,63''','Mandreko':'P. Stöger,66'''}",Rapid Wien,,,,,,6,45000
CHAMPIONS,0,,,,,,"{'M. Martinsson':'Stefan Lindqvist,87''','Erik Wahlstedt':'S. Pettersson,87'''}",IFK Göteborg,,,,,,849139200000,1996-11-28,1996/1997,1,,,,,,"{'Karl Oskar Fjørtoft':'R. Strand,88'''}",Rosenborg BK,,,,,,5,19849
CHAMPIONS,1,"{'C. Vieri':'53'''}",,,,,"{'N. Amoruso':'Michele Padovano,60''','A. Tacchinardi':'Didier Deschamps,81'''}",Juventus,,,,,,857520000000,1997-03-05,1996/1997,1,"{'Soltvedt':'51'''}",,,,,"{'H. Brattbakk':'Sigurd Rushfeldt,67''','Bragstad':'A. Bergdølmo,80'''}",Rosenborg BK,,,,,,cuartos,20246
CHAMPIONS,1,"{'Milinko Pantić':'25'''}",,,,,"{'Vizcaíno':'Milinko Pantić,72''','Juan Carlos':'J. Esnáider,83''','C. Aguilera':'D. Simeone,89'''}",Atlético,,,,,,848448000000,1996-11-20,1996/1997,1,"{'Sabin Ilie':'46'''}",,,,,"{'Cristian Ciocoiu':'Aurel Călin,27''','Leonard Nemtanu':'Bogdan Bucur,71''','L. Rosu':'Damian Militaru,72'''}",FCSB,,,,,,5,18000
CHAMPIONS,1,"{'Jardel':'90'''}",,,,,"{'Jardel':'L. Drulović,69''','Rui Barros':'S. Conceição,79'''}",Porto,,,,,,845424000000,1996-10-16,1996/1997,0,,,,,,"{'Tom Staurvik':'S. Stensaas,85'''}",Rosenborg BK,,,,,,3,20412
CHAMPIONS,4,"{'George Weah':'55''','M. Simone':'6'',21'',24'''}",,,,,"{'S. Eranio':'D. Savicevic,46''','R. Baggio':'M. Simone,73'''}",Milan,,,,,,843609600000,1996-09-25,1996/1997,1,"{'Soltvedt':'15'''}",,,,,"{'Tom Staurvik':'Bragstad,34''','Bjørn Kvarme':'Mini Jakobsen,77''','V. Heggem':'R. Strand,81'''}",Rosenborg BK,,,,,,2,20849
CHAMPIONS,0,,,,,,"{'Sabin Ilie':'Aurel Călin,57''','L. Rosu':'Serban,65''','Cristian Ciocoiu':'Marius Lăcătuș,75'''}",FCSB,,,,,,846633600000,1996-10-30,1996/1997,2,"{'S. Majak':'40''','R. Czerwiec':'48'''}",,,,,"{'Zbigniew Wyciszkiewicz':'J. Dembinski,87'''}",Widzew Łódź,,,,,,4,8000
CHAMPIONS,3,"{'Jörg Heinrich':'37''','L. Ricken':'7''','S. Chapuisat':'78'''}",,"{'Jörg Heinrich':'','Júlio César':'','M. Zorc':''}",,,"{'S. Chapuisat':'L. Ricken,76''','R. Tretschok':'Jörg Heinrich,86''','V. But':'A. Möller,88'''}",B. Dortmund,,,,,,843609600000,1996-09-25,1996/1997,0,,,"{'D. Prodan':'','Tudorel Zamfirescu':'','Serban':'','L. Rosu':''}",,,"{'B. Stelea':'D. Gherasim,46''','Tudorel Zamfirescu':'Bogdan Bucur,46''','L. Rosu':'A. Ilie,63'''}",FCSB,,,,,,2,15000
CHAMPIONS,0,,,,,,"{'M. Zajac':'Paweł Miąszkiewicz,84'''}",Widzew Łódź,,,,,,845424000000,1996-10-16,1996/1997,1,,,,,,"{'L. Rosu':'Aurel Călin,46''','Cristian Ciocoiu':'Sabin Ilie,46''','I. Miu':'Cristian Ciocoiu,89'''}",FCSB,,,,,,3,10000
CHAMPIONS,2,"{'Jürgen Kohler':'65''','P. Lambert':'14'''}",,"{'A. Möller':''}",,,"{'S. Chapuisat':'R. Tretschok,27''','I. Tanko':'L. Ricken,82''','M. Kree':'K. Reinhardt,90'''}",B. Dortmund,,,,,,848448000000,1996-11-20,1996/1997,2,"{'J. Dembinski':'15'',20'''}",,,,,"{'Zbigniew Wyciszkiewicz':'M. Szymkowiak,57'''}",Widzew Łódź,,,,,,5,18000
