leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,1,"{'O. Solskjær':'6'''}",,"{'N. Butt':'68''','P. Scholes':'75'''}",,,"{'J. O''shea':'David May,69''','D. Yorke':'Andrew Cole,76'''}",Man. Utd,,,,,,1004561100000,2001-10-31,2001/2002,1,"{'B. Cheyrou':'65'''}",,"{'Abdellilah Fahmi':'','Stéphane Pichot':''}",,,"{'Mikkel Beck':'Djezon Boutoille,59''','E. Murati':'Bassir,78''','Christophe Landrin':'S. N''diayé,86'''}",Lille,,,,,,6,38402
CHAMPIONS,2,"{'S. Giannakopoulos':'80''','Peter Ofori-Quaye':'83'''}",,"{'S. Giannakopoulos':'','D. Mavrogenidis':'','Zé Elias':''}",,,"{'Peter Ofori-Quaye':'P. Zetterberg,60''','C. Patsatzoglou':'D. Mavrogenidis,76''','G. Amanatidis':'Giovanni,84'''}",Olympiacos Piraeus,,,,,,1000845900000,2001-09-18,2001/2002,2,"{'J. Valerón':'90''','Fran':'22'''}",,"{'Romero':''}",,,"{'L. Scaloni':'Víctor,37''','R. Makaay':'Diego Tristán,70''','J. Valerón':'Sergio,84'''}",Deportivo,,,,,,1,27000
CHAMPIONS,0,,,"{'E. Davids':'73''','C. Ferrara':'83''','M. Iuliano':'51'''}",,"{'E. Davids':'74'''}","{'E. Davids':'E. Maresca,46''','A. Conte':'P. Montero,46''','G. Zambrotta':'A. Tacchinardi,68'''}",Juventus,,,,,,1014842700000,2002-02-27,2001/2002,2,"{'Diego Tristán':'8''','Djalminha':'77'''}",,,,,"{'A. Duscher':'Víctor,61''','Djalminha':'J. Valerón,70''','J. Capdevila':'César,86'''}",Deportivo,,,,,,4,34000
CHAMPIONS,0,,,,,,"{'G. Van Bronckhorst':'R. Parlour,53''','N. Kanu':'S. Wiltord,68''','F. Jeffers':'F. Ljungberg,68'''}",Arsenal,,,,,,1001537100000,2001-09-26,2001/2002,1,"{'G. Karagounis':'25'''}",,,,,"{'M. Konstantinou':'G. Vlaovic,65''','J. Kolkka':'Emmanuel Olisadebe,70''','Šarić':'G. Karagounis,84'''}",Panathinaikos,,,,,,3,17200
CHAMPIONS,2,"{'Djalminha':'90'''}",,"{'Diego Tristán':'','Héctor':''}",,"{'L. Scaloni':'','A. Duscher':''}","{'R. Makaay':'Víctor,51''','J. Capdevila':'Fran,63''','W. Pandiani':'Diego Tristán,72'''}",Deportivo,,,,,,1018471500000,2002-04-10,2001/2002,3,"{'R. Giggs':'69''','O. Solskjær':'23'',57'''}",,,,,"{'O. Solskjær':'D. Beckham,21''','W. Brown':'R. Johnsen,37''','P. Neville':'J. Verón,74'''}",Man. Utd,,,,,,cuartos,67000
CHAMPIONS,3,"{'G. Élber':'40'',74''','H. Salihamidzic':'17'''}",,"{'N. Kovac':'1'''}",,,"{'C. Pizarro':'R. Santa Cruz,78''','Paulo Sérgio':'H. Salihamidzic,82''','O. Hargreaves':'T. Fink,87'''}",Bayern München,,,,,,1001450700000,2001-09-25,2001/2002,1,"{'V. Baranov':'64'''}",,"{'V. Baranov':'','Dmitriy Ananko':'','Y. Kovtun':''}",,,"{'Jerry Tchuisse':'Dmitri Parfenov,46''','Eduard Tsikhmeystruk':'Artyom Bezrodny,46'''}",Spartak Moskva,,,,,,2,30000
CHAMPIONS,3,"{'Laurent Blanc':'14''','O. Solskjær':'29'''}",,,,,"{'M. Stewart':'P. Scholes,59''','P. Neville':'Laurent Blanc,73''','J. O''shea':'R. Johnsen,73'''}",Man. Utd,,,,,,1016570700000,2002-03-19,2001/2002,0,,,"{'Martelinho':'','Pedro Emanuel':''}",,,"{'Alexandre Goulart':'Elpidio Silva,21''','Martelinho':'Jorge Silva,34''','Márcio Mexerica':'Alexandre Goulart,59'''}",Boavista,,,,,,6,10000
CHAMPIONS,1,"{'John De Jong':'90'''}",,"{'A. Bruggink':''}",,,"{'D. Rommedahl':'A. Ramzi,53''','J. Colin':'Yuri Nikiforov,58''','G. Gakhokidze':'W. Bouma,76'''}",PSV,,,,,,1000241100000,2001-09-11,2001/2002,4,"{'W. Dalmat':'44''','M. Vahirua':'75''','Pierre-Yves André':'5'''}",,"{'S. Olembé':''}",,,"{'M. Vahirua':'Pierre-Yves André,71''','M. Berson':'Nicolas Savinaud,79''','E. Djemba-Djemba':'W. Dalmat,87'''}",Nantes,,,,,,1,28000
CHAMPIONS,0,,,"{'Stéphane Ziani':'','Nicolas Laspalles':'','F. Da Rocha':''}",,,"{'W. Dalmat':'Pierre-Yves André,67''','M. Vahirua':'Hassan Ahamada,67''','Stéphane Ziani':'S. Olembé,78'''}",Nantes,,,,,,1006289100000,2001-11-20,2001/2002,1,"{'Platiní Sánchez':'24'''}",,"{'Platiní Sánchez':''}",,,"{'Pedro Santos':'J. Bosingwa,59''','Jorge Silva':'Alexandre Goulart,63'''}",Boavista,,,,,,1,21000
CHAMPIONS,1,"{'D. Murphy':'17'''}",,"{'Dietmar Hamann':'64'''}",,,"{'S. Wright':'S. Hyypiä,6''','P. Berger':'G. Mcallister,76'''}",Liverpool,,,,,,1003956300000,2001-10-24,2001/2002,1,"{'Elpidio Silva':'60'''}",,,,,"{'Martelinho':'Rui Óscar,27''','Márcio Mexerica':'Duda,58''','J. Bosingwa':'Alexandre Goulart,58'''}",Boavista,,,,,,5,12000
CHAMPIONS,1,,,"{'Christophe Landrin':'','Abdellilah Fahmi':'','Stéphane Pichot':''}",,,"{'B. Cheyrou':'S. N''diayé,81''','Patrick Collot':'M. Sterjovski,88''','Mikkel Beck':'Bassir,90'''}",Lille,,,,,,1003869900000,2001-10-23,2001/2002,1,,,"{'Emerson':''}",,,"{'Sergio':'Emerson,61''','Djalminha':'J. Valerón,70''','W. Pandiani':'Diego Tristán,76'''}",Deportivo,,,,,,5,22000
CHAMPIONS,1,"{'Christophe Delmotte':'89'''}",,,,,"{'C. Caçapa':'Edmilson,63''','Pierre Laigle':'Eric Carrière,84''','Linarés':'P. Luyindula,90'''}",Olympique Lyonnais,,,,,,1001450700000,2001-09-25,2001/2002,0,,,"{'Dogan':''}",,,"{'Kennet Andersson':'M. Rapaic,46''','S. Akin':'Günes,73''','C. Eris':'Nikola Lazetic,82'''}",Fenerbahçe,,,,,,2,10090
CHAMPIONS,3,"{'O. Neuville':'86''','B. Schneider':'54''','M. Ballack':'34'''}",,"{'J. Nowotny':'','T. Brdaric':''}",,,"{'O. Neuville':'T. Brdaric,64''','J. Vranjes':'Y. Bastürk,88''','B. Zivkovic':'B. Schneider,90'''}",B. Leverkusen,,,,,,1016657100000,2002-03-20,2001/2002,1,"{'Diego Tristán':'75'''}",,"{'J. Capdevila':''}",,,"{'J. Valerón':'A. Duscher,60''','Sergio':'W. Pandiani,60''','Diego Tristán':'Héctor,67'''}",Deportivo,,,,,,6,28000
CHAMPIONS,1,,,"{'R. Keane':'1'''}",,,"{'O. Solskjær':'J. Verón,64''','D. Forlán':'P. Neville,78'''}",Man. Utd,,,,,,1014237900000,2002-02-20,2001/2002,1,"{'V. Moldovan':'9'''}",,"{'M. Yepes':''}",,,"{'F. Da Rocha':'M. Vahirua,61''','Pierre-Yves André':'V. Moldovan,76''','Jean-Hugues Ateba':'Olivier Quint,79'''}",Nantes,,,,,,3,35000
CHAMPIONS,4,"{'Sand':'84''','G. Asamoah':'77''','Van Hoogdalem':'15'''}",,"{'Sand':'','G. Asamoah':''}",,,"{'Büskens':'M. Wilmots,74''','S. Kmetsch':'Van Hoogdalem,78''','J. Nemec':'O. Thon,80'''}",Schalke 04,,,,,,1003265100000,2001-10-16,2001/2002,0,,,"{'Marcos':'','M. Nadal':''}","{'S. Eto''o':'26'''}",,"{'F. Akyel':'M. Nadal,26''','Carlitos':'Cristian Díaz,56''','Á. Novo':'Campano,76'''}",Real Mallorca,,,,,,4,20000
CHAMPIONS,0,,,"{'Clayton':',31''','Costinha':',55'''}",,,"{'Pena':'Hélder Postiga,46''','Rafael':'Costinha,65''','Fredrik':'Deco,73'''}",Porto,,,,,,1016657100000,2002-03-20,2001/2002,2,"{'L. Sionko':'63''','J. Jarosik':'71'''}",,"{'P. Mares':'73''','T. Cizek':'79'''}",,,"{'P. Zavadil':'M. Kincl,46''','P. Babnic':'Lukáš Hartig,79''','M. Klein':'L. Sionko,90'''}",Sparta Praha,,,,,,6,14621
CHAMPIONS,1,"{'J. Capdevila':'84'''}",,"{'L. Scaloni':''}",,,"{'Donato':'César,40''','Amavisca':'Héctor,53''','W. Pandiani':'Mauro Silva,63'''}",Deportivo,,,,,,1004561100000,2001-10-31,2001/2002,1,"{'A. Alexandris':'51'''}",,"{'P. Djordjevic':'','I. Poursanidis':''}",,,"{'A. Kostoulas':'G. Amanatidis,21''','A. Niniadis':'D. Mavrogenidis,46''','I. Poursanidis':'Peter Ofori-Quaye,66'''}",Olympiacos Piraeus,,,,,,6,21000
CHAMPIONS,5,"{'M. Izmailov':'12''','Buznikin':'63'',69''','Ruslan Pimenov':'58''','D. Sennikov':'28'''}",,"{'Igor Cherevtchenko':'','J. Lekgetho':''}",,,"{'Buznikin':'Obiorah,55''','Yuriy Drozdov':'Ruslan Pimenov,76''','Gennadi Nizhegorodov':'J. Lekgetho,84'''}",Lokomotiv Moskva,,,,,,1003956300000,2001-10-24,2001/2002,1,"{'Ilic':'3'''}",,,,,"{'G. De Bilde':'Tarek El-Said,46''','N. Jestrovic':'A. Dindane,62'''}",Anderlecht,,,,,,5,22502
CHAMPIONS,0,,,"{'J. Bosingwa':'','Jorge Couto':'','Ávalos':''}",,,"{'Alexandre Goulart':'Elpidio Silva,46''','Duda':'Jorge Couto,66''','Rui Lima':'Platiní Sánchez,78'''}",Boavista,,,,,,1014756300000,2002-02-26,2001/2002,1,"{'R. Santa Cruz':'81'''}",,"{'O. Hargreaves':'','R. Kovac':''}",,,"{'C. Pizarro':'J. Jeremies,61''','Paulo Sérgio':'M. Scholl,76''','T. Fink':'G. Élber,83'''}",Bayern München,,,,,,4,32000
CHAMPIONS,0,,,"{'Pena':'','Costinha':'','Paulo Santos':'','C. Paredes':''}",,,"{'Fredrik':'Clayton,78''','Ricardo Silva':'Pena,88''','Rubens Junior':'Costinha,90'''}",Porto,,,,,,1006375500000,2001-11-21,2001/2002,0,,,,,,"{'N. Liberopoulos':'J. Michaelsen,70''','J. Kolkka':'Paulo Sousa,80''','G. Vlaovic':'Emmanuel Olisadebe,80'''}",Panathinaikos,,,,,,1,17000
CHAMPIONS,3,"{'D. Trézéguet':'51'',77''','A. Del Piero':'19'''}",,"{'C. Ferrara':'86''','P. Nedved':'37''','M. Iuliano':'56'''}",,,"{'D. Trézéguet':'A. Del Piero,46''','G. Pessotto':'N. Amoruso,67''','A. Frara':'E. Maresca,81'''}",Juventus,,,,,,1004561100000,2001-10-31,2001/2002,4,"{'H. Larsson':'56''','J. Valgaeren':'24''','Chris Sutton':'45'',64'''}",,"{'L. Moravčík':''}",,,"{'S. Petrov':'L. Moravčík,65'''}",Celtic,,,,,,6,57717
CHAMPIONS,0,,,"{'C. Ramelow':'','Lúcio':''}",,,"{'B. Zivkovic':'D. Berbatov,66''','U. Kirsten':'O. Neuville,74'''}",B. Leverkusen,,,,,,1017870300000,2002-04-03,2001/2002,1,"{'S. Hyypiä':'44'''}",,"{'J. Carragher':'55''','S. Hyypiä':'73'''}",,,"{'J. Litmanen':'M. Owen,70''','P. Berger':'V. Smicer,75'''}",Liverpool,,,,,,cuartos,42454
CHAMPION,3,,,,,,,Deportivo,,,,,,1003352400000,2001-10-17,2001/2002,2,,,,,,,Man. Utd,,,,,,4,65.000
CHAMPIONS,1,"{'I. Mornar':'11'''}",,,,,"{'D. Oyen':'M. Hendrikx,46''','J. Van Hout':'Crasson,46''','N. Jestrovic':'I. Mornar,78'''}",Anderlecht,,,,,,1004467500000,2001-10-30,2001/2002,1,"{'Marco Delvecchio':'52'''}",,,,,"{'D. De Rossi':'I. Tomic,70''','A. Balbo':'A. Cassano,75'''}",Roma,,,,,,6,28157
CHAMPIONS,2,"{'U. Kirsten':'34''','B. Schneider':'21'''}",,"{'B. Schneider':''}",,,"{'T. Brdaric':'U. Kirsten,68''','Ojigwe':'O. Neuville,83''','J. Vranjes':'Y. Bastürk,90'''}",B. Leverkusen,,,,,,1003869900000,2001-10-23,2001/2002,1,"{'Oktay':'40'''}",,"{'M. Rapaic':'','Y. Simsek':'','H. Revivo':'','Günes':''}",,,"{'O. Temizkanoğlu':'Y. Simsek,52''','H. Bayraktar':'Nikola Lazetic,65''','M. Rapaic':'Ali Akdeniz,77'''}",Fenerbahçe,,,,,,5,13000
CHAMPIONS,0,,,"{'I. Helguera':'39'''}",,,"{'Valdo':'F. Morientes,59''','C. Aranda':'S. Mcmanaman,61''','Rubén González':'C. Makélélé,70'''}",Real Madrid,,,,,,1004467500000,2001-10-30,2001/2002,2,"{'Buznikin':'30''','Igor Cherevtchenko':'50'''}",,"{'M. Obradović':''}",,,"{'M. Obradović':'Igor Chugaynov,23''','Obiorah':'Buznikin,72''','Yuriy Drozdov':'Igor Cherevtchenko,76'''}",Lokomotiv Moskva,,,,,,6,16000
CHAMPIONS,0,,,"{'Thierry Henry':'37''','Lauren':'60''','M. Upson':'80'''}",,,"{'Stuart Taylor':'R. Wright,46''','N. Kanu':'S. Wiltord,73''','Edu Gaspar':'G. Van Bronckhorst,78'''}",Arsenal,,,,,,1006375500000,2001-11-21,2001/2002,2,"{'Diego Tristán':'25''','R. Makaay':'9'''}",,"{'Víctor':''}",,,"{'Amavisca':'Diego Tristán,29''','W. Pandiani':'R. Makaay,49''','Djalminha':'J. Valerón,73'''}",Deportivo,,,,,,1,32000
CHAMPIONS,0,,,,,,"{'P. Babnic':'Lukáš Hartig,57''','L. Zelenka':'P. Babnic,90''','J. Flachbart':'R. Michalík,90'''}",Sparta Praha,,,,,,1000845900000,2001-09-18,2001/2002,0,,,,,,"{'O. Hargreaves':'C. Sforza,46''','Paulo Sérgio':'N. Kovac,46''','C. Pizarro':'G. Élber,72'''}",Bayern München,,,,,,1,20000
CHAMPIONS,0,,,"{'A. Del Piero':'63''','I. Tudor':'19''','M. Paramatti':'56'''}",,,"{'M. Paramatti':'A. Birindelli,12''','C. Zenoni':'G. Pessotto,65''','F. O''neill':'M. Salas,84'''}",Juventus,,,,,,1002746700000,2001-10-10,2001/2002,0,,,"{'Deco':'','Ricardo Carvalho':''}",,,"{'Hélder Postiga':'Pena,66''','Fredrik':'C. Paredes,71''','D. Alenichev':'Capucho,77'''}",Porto,,,,,,3,40228
CHAMPIONS,1,"{'J. Kolkka':'65'''}",,"{'J. Kolkka':'','S. Kyrgiakos':'','A. Basinas':''}",,,"{'Emmanuel Olisadebe':'M. Konstantinou,31''','J. Kolkka':'R. Jarni,35''','G. Vlaovic':'L. Vokolos,71'''}",Panathinaikos,,,,,,1015965900000,2002-03-12,2001/2002,2,"{'Pena':'54''','Deco':'12'''}",,"{'Fredrik':''}","{'C. Secretario':''}",,"{'Cándido Costa':'Clayton,68''','Pavlin':'Pena,84''','Hélder Postiga':'Deco,90'''}",Porto,,,,,,5,
CHAMPIONS,0,,,"{'E. Asik':'','A. Fleurquin':'','B. Çakmak':'','Ümit Karan':''}",,,"{'Murat Sözkesen':'H. Şaş,80''','R. Niculescu':'Murat Sözkesen,90'''}",Galatasaray SK,,,,,,1014237900000,2002-02-20,2001/2002,0,,,,,,"{'V. Smicer':'J. Carragher,67''','G. Mcallister':'S. Gerrard,73'''}",Liverpool,,,,,,3,36000
CHAMPIONS,1,"{'M. Konstantinou':'8'''}",,"{'J. Kolkka':'','I. Goumas':'','Šarić':''}",,,"{'J. Michaelsen':'G. Karagounis,44''','Emmanuel Olisadebe':'N. Liberopoulos,46''','G. Vlaovic':'J. Kolkka,76'''}",Panathinaikos,,,,,,1018385100000,2002-04-09,2001/2002,3,"{'Luis Enrique':'23'',50''','J. Saviola':'61'''}",,"{'Xavi':'41''','C. Puyol':'25''','J. Reina':'90'''}",,,"{'P. Kluivert':'F. Coco,44''','Gabri':'M. Overmars,75''','J. Reina':'R. Bonano,85'''}",Barcelona,,,,,,cuartos,77000
CHAMPIONS,2,"{'R. Van Nistelrooy':'41''','D. Beckham':'15'''}",,"{'N. Butt':'12''','R. Van Nistelrooy':'33''','P. Scholes':'57'''}",,,"{'Q. Fortune':'R. Keane,45''','O. Solskjær':'R. Van Nistelrooy,76''','P. Neville':'D. Beckham,90'''}",Man. Utd,,,,,,1017783900000,2002-04-02,2001/2002,0,,,"{'Diego Tristán':'','Djalminha':''}",,,"{'R. Makaay':'Fran,60''','Djalminha':'J. Valerón,69''','A. Duscher':'Víctor,87'''}",Deportivo,,,,,,cuartos,30000
CHAMPIONS,0,,,"{'F. Cernat':''}",,,"{'F. Cernat':'Idahor,53''','L. Bodnar':'G. Gavrančić,62'''}",Dinamo Kiev,,,,,,1003956300000,2001-10-24,2001/2002,1,"{'T. Rosický':'34'''}",,,,,"{'F. Bugri':'J. Sørensen,84''','A. Madouni':'L. Ricken,90'''}",B. Dortmund,,,,,,5,41500
CHAMPIONS,1,"{'Elpidio Silva':'3'''}",,"{'A. Petit':'','Pedro Santos':'','Elpidio Silva':'','Glauber':'','Paulo Turra':'','Ricardo':'','Pedro Emanuel':''}",,,"{'Pedro Santos':'Platiní Sánchez,59''','Serginho Baiano':'Elpidio Silva,79''','J. Bosingwa':'Duda,82'''}",Boavista,,,,,,1000241100000,2001-09-11,2001/2002,1,"{'M. Owen':'29'''}",,"{'G. Vignal':'26'''}",,,"{'J. Riise':'D. Murphy,71'''}",Liverpool,,,,,,1,30015
CHAMPIONS,2,"{'Pena':'10''','Deco':'60'''}",,"{'Mario Silva':'','J. Andrade':'','Hélder Postiga':'','Jorge Costa':''}",,,"{'C. Paredes':'Rubens Junior,38''','Hélder Postiga':'Pena,84''','D. Alenichev':'Capucho,90'''}",Porto,,,,,,1000845900000,2001-09-18,2001/2002,1,"{'Sigurd Rushfeldt':'90'''}",,"{'H. Brattbakk':''}",,,"{'Hassan El-Fakiri':'F. Johnsen,77''','D. Enerly':'H. Brattbakk,84'''}",Rosenborg BK,,,,,,1,20007
CHAMPIONS,1,"{'Á. Novo':'74'''}",,"{'F. Akyel':''}",,,"{'L. Biagini':'F. Akyel,65''','Robles':'Marcos,72''','Carlitos':'A. Luque,81'''}",Real Mallorca,,,,,,1003956300000,2001-10-24,2001/2002,3,"{'Thierry Henry':'90''','D. Bergkamp':'63''','Robert Pirès':'61'''}",,,,,"{'S. Wiltord':'D. Bergkamp,72''','N. Kanu':'F. Ljungberg,79''','R. Parlour':'G. Grimandi,84'''}",Arsenal,,,,,,5,34000
CHAMPIONS,2,"{'A. Fleurquin':'41''','Ümit Karan':'5'''}",,"{'A. Akman':'','Ümit Karan':''}","{'Capone':''}","{'H. Ünsal':''}","{'S. Kaya':'A. Akman,51''','S. Yalçın':'B. Çakmak,85'''}",Galatasaray SK,,,,,,1007585100000,2001-12-05,2001/2002,2,"{'J. Saviola':'49'',66'''}",,"{'Fábio Rochemback':'45''','P. Cocu':'35'''}",,,"{'M. Overmars':'Fábio Rochemback,46''','Gerard':'Xavi,46'''}",Barcelona,,,,,,2,60000
CHAMPIONS,1,"{'M. Hendrikx':'15'''}",,"{'G. De Boeck':''}",,,"{'Alin Stoica':'G. De Bilde,77''','S. Ki-Hyeon':'A. Dindane,87''','J. Van Hout':'I. Mornar,90'''}",Anderlecht,,,,,,1000241100000,2001-09-11,2001/2002,1,"{'Maminov':'18'''}",,"{'M. Obradović':''}",,,"{'N. Vučićević':'Buznikin,66''','Z. Janashia':'Ruslan Pimenov,75'''}",Lokomotiv Moskva,,,,,,1,15000
CHAMPIONS,1,,,"{'C. Puyol':'61'''}",,,"{'M. Overmars':'F. Coco,45''','Geovanni':'Fábio Rochemback,67''','Sergi':'P. Cocu,75'''}",Barcelona,,,,,,1020285900000,2002-05-01,2001/2002,1,"{'Raúl':'43'''}",,"{'F. Conceiçao':'86''','S. Mcmanaman':'82'''}",,,"{'F. Conceiçao':'Z. Zidane,45''','S. Mcmanaman':'L. Figo,68''','F. Pavón':'Guti,87'''}",Real Madrid,,,,,,semifinales,80.000
CHAMPIONS,2,"{'I. Helguera':'20''','S. Solari':'7'''}",,"{'P. Munitis':'75''','F. Pavón':'32'''}",,,"{'Celades':'A. Karanka,46''','P. Munitis':'S. Mcmanaman,63''','Míchel Salgado':'Raúl Bravo,75'''}",Real Madrid,,,,,,1014842700000,2002-02-27,2001/2002,1,"{'Capucho':'28'''}",,"{'Mario Silva':'','Pavlin':'','C. Paredes':''}",,,"{'Clayton':'Cándido Costa,56''','Pena':'Hélder Postiga,67''','D. Alenichev':'Ricardo Silva,68'''}",Porto,,,,,,4,35000
CHAMPIONS,0,,,"{'J. Stam':''}",,,"{'D. Stankovic':'Mendieta,51''','César':'G. Favalli,72''','S. Inzaghi':'G. Pancaro,81'''}",Lazio,,,,,,1000241100000,2001-09-11,2001/2002,1,"{'Ümit Karan':'79'''}",,,,,"{'S. Yalçın':'A. Erdem,62''','Sébastien Pérez':'Capone,72''','Göktan':'S. Kaya,88'''}",Galatasaray SK,,,,,,1,30000
