leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,0,,,"{'D. N''dinga':'53''','D. Fuster':'56'''}",,,"{'P. Kasami':'I. Afellay,46''','D. Fuster':'G. Maniatis,46''','A. Bouchalakis':'A. Domínguez,72'''}",Olympiacos Piraeus,43,1,3,16,3,1417034700000,2014-11-26,2014/2015,4,"{'Raúl García':'8''','M. Mandžukić':'37'',62'',65'''}","{'C. Ansaldi':'37''','A. Turan':'62''','Juanfran':'8''','Gabi':'65'''}","{'C. Ansaldi':'15''','R. Jiménez':'86'''}",,,"{'Mario Suárez':'Tiago,46''','R. Jiménez':'A. Turan,66''','A. Griezmann':'M. Mandžukić,69'''}",Atlético,57,7,7,12,1,5,40.121
CHAMPIONS,2,"{'C. Ronaldo':'26''','Marcelo':'78'''}","{'D. Carvajal':'26''','C. Ronaldo':'78'''}","{'T. Kroos':'9'''}",,,"{'Chicharito':'K. Benzema,78''','Á. Arbeloa':'D. Carvajal,82''','A. Illarramendi':'Isco,85'''}",Real Madrid,61,4,2,9,3,1424292300000,2015-02-18,2014/2015,0,,,"{'J. Kirchhoff':'63''','R. Neustädter':'45''','K-P. Boateng':'34'''}",,,"{'F. Platte':'K. Huntelaar,33''','J. Kirchhoff':'R. Neustädter,57''','M. Meyer':'M. Höger,80'''}",Schalke 04,39,3,2,15,2,octavos,54442
CHAMPIONS,7,"{'Luiz Adriano':'36'',40'',43''','D. Costa':'35''','Alex Teixeira':'11'''}","{'Taison':'11'',35''','V. Shevchuk':'36'',43'''}",,,,"{'Marlos':'D. Costa,45''','Bernard':'Fernando Lucas,45''','Fred':'Taison,45'''}",Shakhtar Donetsk,52,9,3,3,2,1413924300000,2014-10-21,2014/2015,0,,,"{'S. Chernik':'27'''}",,,"{'I. Aleksievich':'D. Likhtarovich,45''','V. Gajduchik':'N. Tubic,45''','D. Baga':'N. Signevich,75'''}",BATE Borisov,48,2,4,4,4,3,13.126
CHAMPIONS,2,"{'A. Griezmann':'86''','M. Mandžukić':'38'''}","{'C. Ansaldi':'38''','Koke':'86'''}","{'Koke':'45''','Saúl':'89''','A. Griezmann':'90''','Gabi':'2'''}",,,"{'A. Griezmann':'Gabi,56''','A. Cerci':'Raúl García,66''','Saúl':'Mario Suárez,75'''}",Atlético,56,6,7,14,1,1410900300000,2014-09-16,2014/2015,3,"{'I. Afellay':'31''','A. Masuaku':'13''','K. Mitroglou':'73'''}","{'I. Afellay':'13''','P. Kasami':'73'''}","{'G. Maniatis':'45''','A. Domínguez':'36'''}",,,"{'D. Fuster':'A. Domínguez,57''','D. N''dinga':'I. Afellay,69''','K. Giannoulis':'P. Kasami,84'''}",Olympiacos Piraeus,44,4,1,12,4,1,31946
CHAMPIONS,0,,,"{'E. Džeko':'41''','G. Clichy':'65''','V. Kompany':'45''','M. Demichelis':'77'''}",,,"{'J. Milner':'S. Nasri,58''','S. Agüero':'E. Džeko,74''','A. Kolarov':'J. Navas,88'''}",Man. City,42,2,4,16,8,1410986700000,2014-09-17,2014/2015,1,"{'J. Boateng':'90'''}","{'M. Götze':'90'''}",,,,"{'A. Robben':'T. Müller,76''','C. Pizarro':'Rafinha,84''','Dante':'M. Benatia,85'''}",Bayern München,58,9,6,8,2,1,68000
CHAMPIONS,3,"{'H. Herrera':'56''','J. Martínez':'65''','C. Tello':'89'''}","{'Casemiro':'56''','H. Herrera':'65'',89'''}","{'I. Marcano':'10'''}",,,"{'C. Tello':'R. Quaresma,71''','Adrián':'Y. Brahimi,83''','J. Quintero':'J. Martínez,90'''}",Porto,67,4,2,14,0,1416938400000,2014-11-25,2014/2015,0,,,"{'V. Gajduchik':'41''','E. Yablonski':'61''','E. Olekhnovich':'45'''}",,,"{'D. Baga':'A. Karnitskiy,66''','I. Aleksievich':'F. Mladenovic,72''','N. Signevich':'V. Rodionov,75'''}",BATE Borisov,33,0,0,18,1,5,10.147
CHAMPIONS,0,,,"{'E. Spahić':'74''','S. Boenisch':'65'''}",,,"{'G. Donati':'T. Jedvaj,65''','S. Reinartz':'O. Toprak,71''','J. Drmić':'L. Bender,76'''}",B. Leverkusen,51,2,3,19,0,1410900300000,2014-09-16,2014/2015,1,"{'João Moutinho':'61'''}","{'D. Berbatov':'61'''}","{'L. Kurzawa':'45''','Y. Carrasco':'29'''}",,,"{'Bernardo Silva':'L. Ocampos,57''','N. Dirar':'Y. Carrasco,86''','Wallace':'G. Kondogbia,90'''}",Monaco,49,1,3,16,2,1,8130
CHAMPIONS,2,"{'C. Tévez':'88''','F. Llorente':'49'''}","{'C. Marchisio':'49''','P. Pogba':'88'''}","{'R. Pereyra':'85''','Á. Morata':'90'''}",,,"{'Á. Morata':'F. Llorente,72''','R. Pereyra':'C. Marchisio,83'''}",Juventus,62,10,2,10,5,1417034700000,2014-11-26,2014/2015,0,,,"{'E. Berg':'90''','M. Rosenberg':'90''','R. Olsen':'89'''}",,"{'E. Berg':'90'''}","{'P. Cibicki':'I. Kiese Thelin,70''','E. Rakip':'A. Tinnerholm,85'''}",Malmö,38,5,3,20,8,5,20.500
CHAMPIONS,0,,,"{'F. Helander':'89''','M. Eriksson':'24''','P. Konate':'10'''}",,,"{'A. Mehmeti':'M. Rosenberg,53''','S. Kroon':'I. Kiese Thelin,73''','E. Rakip':'M. Eriksson,82'''}",Malmö,34,1,5,16,6,1410900300000,2014-09-16,2014/2015,2,"{'C. Tévez':'59'',90'''}","{'K. Asamoah':'59'''}",,,,"{'Á. Morata':'F. Llorente,85''','S. Giovinco':'C. Tévez,90''','Rômulo':'S. Lichtsteiner,90'''}",Juventus,66,8,7,9,1,1,31218
CHAMPIONS,2,"{'D. Aogo':'88'''}","{'K-P. Boateng':'88'''}","{'C. Fuchs':'19''','K. Huntelaar':'15'''}",,,"{'K-P. Boateng':'M. Meyer,65''','S. Sam':'C. Obasi,69''','J. Kirchhoff':'C. Fuchs,78'''}",Schalke 04,48,2,6,11,4,1415220300000,2014-11-05,2014/2015,4,"{'M. Sarr':'26''','Jefferson':'52''','I. Slimani':'90''','Nani':'72'''}","{'Jefferson':'26''','O. Rosell':'90''','A. Carrillo':'72''','Nani':'52'''}","{'M. Sarr':'17''','Joao Mario':'40''','W. Carvalho':'78'''}",,,"{'A. Carrillo':'Carlos Mané,68''','O. Rosell':'Joao Mario,82''','D. Capel':'Nani,89'''}",Sporting CP,52,8,5,16,0,4,35.473
CHAMPIONS,1,"{'T. Stepanenko':'51'''}","{'Bernard':'51'''}","{'T. Stepanenko':'43''','Y. Rakitsky':'19'''}",,,"{'Taison':'D. Costa,66''','Marlos':'Bernard,67''','Fernando Lucas':'T. Stepanenko,86'''}",Shakhtar Donetsk,40,2,7,15,4,1418244300000,2014-12-10,2014/2015,1,"{'V. Aboubakar':'87'''}",,"{'R. Quaresma':'8''','I. Marcano':'64'''}",,,"{'B. Martins Indi':'Rúben Neves,41''','Kelvin':'Adrián,53''','Ó. Torres':'J. Quintero,69'''}",Porto,60,5,6,13,1,6,28.010
CHAMPIONS,1,"{'E. Cavani':'14'''}","{'Z. Ibrahimovic':'14'''}","{'Marquinhos':'73'''}",,,"{'E. Lavezzi':'Lucas Moura,81''','J. Pastore':'M. Verratti,82'''}",PSG,46,5,6,9,2,1410986700000,2014-09-17,2014/2015,1,"{'L. Schöne':'74'''}",,"{'A. El-Ghazi':'68''','T. Serero':'69''','J. Veltman':'56''','D. Klaassen':'30'''}",,,"{'N. Zimling':'N. Viergever,46''','A. El-Ghazi':'K. Sigthórsson,61''','A. Milik':'L. Schöne,82'''}",Ajax,54,3,2,14,4,1,50430
CHAMPIONS,0,,,"{'S. Boenisch':'26''','O. Toprak':'32'''}",,"{'O. Toprak':'90'''}","{'J. Brandt':'R. Kruse,46''','Son Heung-Min':'J. Drmić,71''','S. Kießling':'S. Rolfes,83'''}",B. Leverkusen,51,4,3,14,2,1418157900000,2014-12-09,2014/2015,0,,,"{'B. Cristante':'36'''}",,,"{'Anderson Talisca':'Lima,62''','N. Oliveira':'Derley,76''','João Teixeira':'Bebé,87'''}",Benfica,49,2,7,11,4,6,17.564
CHAMPIONS,0,,,"{'C. Marchisio':'66''','P. Pogba':'59''','S. Lichtsteiner':'38'''}",,,"{'C. Marchisio':'A. Pirlo,57''','R. Pereyra':'A. Ogbonna,77''','S. Giovinco':'P. Pogba,87'''}",Juventus,58,6,7,14,4,1414010700000,2014-10-22,2014/2015,1,"{'P. Kasami':'35'''}","{'K. Mitroglou':'35'''}","{'A. Masuaku':'56''','A. Botía':'44'''}",,,"{'I. Afellay':'K. Mitroglou,68''','D. Fuster':'A. Domínguez,84''','K. Giannoulis':'P. Kasami,90'''}",Olympiacos Piraeus,42,5,2,17,6,3,31.411
CHAMPIONS,1,"{'A. Musa':'82'''}",,,,,"{'G. Schennikov':'K. Nababkin,46''','D. Efremov':'Z. Tošić,53''','K. Panchenko':'R. Eremenko,66'''}",CSKA Moskva,36,6,6,5,3,1410986700000,2014-09-17,2014/2015,5,"{'J. Iturbe':'7''','Maicon':'20''','Y. Gervinho':'10'',31'''}","{'J. Iturbe':'10'',20''','Y. Gervinho':'7'''}",,,,"{'A. Florenzi':'J. Iturbe,26''','A. Ljajić':'Y. Gervinho,72''','M. Yanga-Mbiwa':'K. Manolas,76'''}",Roma,64,8,4,9,5,1,40888
CHAMPIONS,0,,,"{'F. Schär':'90''','T. Xhaka':'43''','D. González':'45''','B. Embolo':'67''','F. Frei':'85'''}","{'G. Serey Die':'19'''}",,"{'A. Ajeti':'N. Aliji,75''','A. Hamoudi':'D. Calla,84''','G. Sio':'D. González,87'''}",Basel,38,3,3,18,9,1414010700000,2014-10-22,2014/2015,1,"{'Y. Minev':'90'''}",,"{'Y. Minev':'24''','Fabio Espinho':'90''','C. Moți':'86'''}",,,"{'H. Younes':'R. Bezjak,68''','V. Misidjan':'D. Abalo,77''','Wanderson':'M. Aleksandrov,81'''}",Ludogorets,62,10,8,14,3,3,35.000
CHAMPIONS,0,,,,,,"{'A. Cole':'J. Holebas,46''','M. Pjanić':'A. Florenzi,58''','Y. Gervinho':'J. Iturbe,74'''}",Roma,34,2,3,9,4,1415220300000,2014-11-05,2014/2015,2,"{'F. Ribéry':'38''','M. Götze':'64'''}","{'D. Alaba':'38''','R. Lewandowski':'64'''}","{'Xabi Alonso':'45'''}",,,"{'X. Shaqiri':'Xabi Alonso,72''','S. Rode':'D. Alaba,81''','P. Højbjerg':'P. Lahm,88'''}",Bayern München,66,6,7,12,2,4,68.000
CHAMPIONS,0,,,"{'Koke':'90''','A. Turan':'31''','Raúl García':'74'''}",,"{'A. Turan':'76'''}","{'Gabi':'Saúl,46''','Raúl García':'A. Griezmann,64''','J. Giménez':'Tiago,86'''}",Atlético,36,2,4,12,7,1429735500000,2015-04-22,2014/2015,1,"{'Chicharito':'88'''}","{'C. Ronaldo':'88'''}","{'Á. Arbeloa':'90''','Pepe':'74'''}",,,"{'Jesé':'Isco,90''','A. Illarramendi':'Chicharito,90''','Á. Arbeloa':'F. Coentrão,90'''}",Real Madrid,64,8,10,14,2,cuartos,80.354
CHAMPIONS,1,"{'D. Bohar':'38'''}","{'M. Viler':'38'''}","{'A. Ibraimi':'85''','A. Mertelj':'76''','M. Viler':'66''','Ž. Filipović':'50'''}",,,"{'J. Méndy':'D. Vrsic,67''','W. N''diaye':'A. Mertelj,80''','S. Sallalich':'D. Bohar,83'''}",Maribor,38,4,2,13,3,1412109900000,2014-09-30,2014/2015,1,"{'K. Huntelaar':'56'''}",,"{'K-P. Boateng':'71'''}",,,"{'A. Uchida':'K. Ayhan,46''','C. Obasi':'M. Choupo-Moting,67''','M. Meyer':'K-P. Boateng,79'''}",Schalke 04,62,4,6,13,3,2,47.997
CHAMPIONS,1,"{'A. Aduriz':'45'''}","{'I. Muniain':'45'''}","{'Beñat':'84''','A. Laporte':'90''','G. Toquero':'85'''}",,,"{'Ó. De Marcos':'Ibai Gómez,46''','M. Susaeta':'Mikel Rico,46''','G. Toquero':'A. Iraola,77'''}",Athletic,56,2,4,13,5,1412109900000,2014-09-30,2014/2015,2,"{'D. Polyakov':'19''','A. Karnitskiy':'41'''}","{'N. Signevich':'19'',41'''}","{'D. Polyakov':'68'''}",,,"{'A. Yakovlev':'M. Valadzko,80''','V. Rodionov':'A. Karnitskiy,86''','E. Olekhnovich':'M. Gordeychuk,90'''}",BATE Borisov,44,7,8,15,1,2,11.886
CHAMPIONS,3,"{'I. Rakitić':'3''','L. Suárez':'67''','Neymar':'96'''}","{'Pedro':'96''','A. Iniesta':'3''','L. Messi':'67'''}","{'L. Suárez':'70'''}",,,"{'Xavi':'A. Iniesta,77''','J. Mathieu':'L. Suárez,90''','Pedro':'I. Rakitić,94'''}",Barcelona,61,8,6,12,5,1433623500000,2015-06-06,2014/2015,1,"{'Á. Morata':'54'''}","{'C. Tévez':'54'''}","{'A. Vidal':'10''','P. Pogba':'40'''}",,,"{'R. Pereyra':'A. Vidal,79''','F. Llorente':'Á. Morata,84''','K. Coman':'P. Evra,88'''}",Juventus,39,6,8,24,5,final,70.442
CHAMPIONS,2,"{'J. Milner':'38''','S. Agüero':'29'''}","{'E. Džeko':'29''','S. Agüero':'38'''}","{'Fernando':'58'''}",,,"{'J. Navas':'E. Džeko,71''','Fernandinho':'D. Silva,78''','S. Jovetić':'Fernando,87'''}",Man. City,55,4,4,11,2,1413914400000,2014-10-21,2014/2015,2,"{'S. Doumbia':'65'''}","{'A. Musa':'65'''}",,,,"{'S. Doumbia':'A. Berezutski,46''','D. Efremov':'Z. Tošić,69''','A. Cauņa':'S. Doumbia,90'''}",CSKA Moskva,45,4,2,8,2,3,
CHAMPIONS,1,"{'Z. Ibrahimovic':'14'''}","{'B. Matuidi':'14'''}","{'E. Cavani':'57'''}",,,"{'J. Pastore':'M. Verratti,62''','E. Lavezzi':'B. Matuidi,75'''}",PSG,41,3,3,12,2,1418244300000,2014-12-10,2014/2015,3,"{'L. Suárez':'76''','Neymar':'41''','L. Messi':'19'''}","{'A. Iniesta':'41''','L. Suárez':'19''','Neymar':'76'''}",,,,"{'I. Rakitić':'Pedro,67''','Xavi':'A. Iniesta,73''','Adriano':'M. Bartra,90'''}",Barcelona,59,5,3,12,2,6,82570
CHAMPIONS,0,,,"{'M. Škrtel':'47''','Alberto Moreno':'84'''}",,,"{'S. Gerrard':'Lucas Leiva,68''','R. Sterling':'L. Markovic,68''','P. Coutinho':'E. Can,74'''}",Liverpool,42,1,1,12,8,1415133900000,2014-11-04,2014/2015,1,"{'K. Benzema':'26'''}","{'Marcelo':'26'''}","{'Sergio Ramos':'59''','Marcelo':'75''','James':'52'''}",,,"{'G. Bale':'James,61''','Nacho':'Á. Arbeloa,82''','Chicharito':'K. Benzema,86'''}",Real Madrid,58,9,7,8,1,4,79.283
CHAMPIONS,3,"{'A. Mitrović':'90''','A. Vanden Borre':'61'''}","{'A. Najar':'90''','A. Kawaya':'61'''}","{'A. Mitrović':'89''','A. Vanden Borre':'90''','S. Klještan':'87'''}",,,"{'A. Kawaya':'I. Conté,46''','L. Dendoncker':'C. Mbemba,54''','A. Mitrović':'Cyriac,62'''}",Anderlecht,39,5,7,14,4,1415133900000,2014-11-04,2014/2015,3,"{'A. Oxlade-Chamberlain':'58''','A. Sánchez':'28'''}",,"{'I. Monreal':'72'''}",,,"{'M. Flamini':'M. Arteta,62''','T. Rosický':'A. Oxlade-Chamberlain,81''','L. Podolski':'D. Welbeck,82'''}",Arsenal,61,7,8,10,2,4,59.872
CHAMPIONS,0,,,"{'Rafinha':'23''','B. Schweinsteiger':'85''','Xabi Alonso':'24''','J. Boateng':'80'''}",,"{'Xabi Alonso':'65'''}","{'H. Badstuber':'T. Müller,70''','R. Lewandowski':'M. Götze,75'''}",Bayern München,59,1,4,20,1,1424205900000,2015-02-17,2014/2015,0,,,"{'D. Srna':'38''','Fred':'77''','D. Costa':'58'''}",,,"{'Marlos':'D. Costa,78''','Wellington Nem':'Taison,84''','O. Gladky':'Luiz Adriano,89'''}",Shakhtar Donetsk,41,1,0,15,1,octavos,34915
CHAMPIONS,2,"{'Koke':'30''','Raúl García':'80'''}","{'Juanfran':'30'''}","{'D. Godín':'52''','J. Miranda':'51''','Juanfran':'53''','Gabi':'9'''}",,,"{'A. Griezmann':'M. Mandžukić,70''','C. Rodríguez':'A. Turan,76'''}",Atlético,46,4,5,15,5,1415133900000,2014-11-04,2014/2015,0,,,"{'S. Kroon':'83''','M. Halsti':'83''','M. Eriksson':'90'''}",,,"{'S. Kroon':'E. Berg,64''','S. Thern':'E. Forsberg,87'''}",Malmö,54,5,0,16,2,4,20.500
CHAMPIONS,1,"{'D. Praet':'52'''}",,"{'B. Nuytinck':'2''','F. Acheampong':'65''','I. Conté':'34''','S. Defour':'39'''}",,,"{'M. Suárez':'B. Nuytinck,23''','S. Klještan':'A. Mitrović,67''','L. Dendoncker':'D. Praet,78'''}",Anderlecht,44,4,2,19,2,1410900300000,2014-09-16,2014/2015,1,"{'B. Yilmaz':'90'''}","{'A. Chedjou':'90'''}","{'F. Melo':'63''','B. Dzemaili':'90'''}",,,"{'Bruma':'G. Pandev,57''','U. Bulut':'S. Inan,72''','T. Çamdal':'A. Telles,80'''}",Galatasaray SK,56,3,7,14,3,1,28553
CHAMPIONS,2,"{'Hulk':'6''','A. Witsel':'22'''}","{'O. Shatov':'6''','Danny':'22'''}","{'Javi García':'65'''}",,,"{'A. Anyukov':'I. Smolnikov,46''','P. Mogilevets':'S. Rondón,76''','A. Arshavin':'Hulk,85'''}",Zenit,57,8,7,16,5,1410900300000,2014-09-16,2014/2015,0,,,"{'M. Pereira':'60'''}","{'Artur Moraes':'18'''}",,"{'Paulo Lopes':'Anderson Talisca,20''','A. Almeida':'A. Samaris,74''','Derley':'Lima,75'''}",Benfica,43,5,7,11,6,1,35294
CHAMPIONS,1,"{'N. Matic':'34'''}","{'C. Fàbregas':'34'''}","{'E. Hazard':'72''','B. Ivanovic':'58''','C. Fàbregas':'90''','Filipe Luis':'75'''}",,,"{'Willian':'A. Schürrle,58''','J. Obi Mikel':'Oscar,71''','M. Salah':'E. Hazard,84'''}",Chelsea,52,7,12,13,4,1412109900000,2014-09-30,2014/2015,0,,,"{'Joao Mario':'43''','W. Carvalho':'25''','Cédric Soares':'75''','Mauricio':'63'''}",,,"{'P. Oliveira':'Mauricio,64''','F. Montero':'Adrien Silva,81''','D. Capel':'A. Carrillo,81'''}",Sporting CP,48,4,2,14,6,2,40.734
CHAMPIONS,0,,,"{'M. Özil':'54''','J. Wilshere':'89'''}",,,"{'A. Oxlade-Chamberlain':'M. Özil,62''','S. Cazorla':'A. Ramsey,62''','L. Podolski':'M. Arteta,77'''}",Arsenal,53,1,1,16,5,1410900300000,2014-09-16,2014/2015,2,"{'P. Aubameyang':'48''','C. Immobile':'45'''}","{'K. Großkreutz':'45'',48'''}","{'H. Mkhitaryan':'5'''}",,,"{'M. Ginter':'S. Kehl,46''','M. Jojić':'M. Schmelzer,79''','Ramos':'C. Immobile,86'''}",B. Dortmund,47,7,7,10,1,1,65851
CHAMPIONS,1,"{'E. Cavani':'87'''}","{'J. Bahebeck':'87'''}","{'J. Pastore':'23'''}",,,"{'Y. Cabaye':'J. Pastore,70''','J. Bahebeck':'M. Verratti,70''','C. Chantôme':'Lucas Moura,89'''}",PSG,61,5,6,9,1,1413924300000,2014-10-21,2014/2015,0,,,,,,"{'J. Riise':'M. Antoniades,42''','R. Djebbour':'C. Sheridan,67''','T. De Vincenti':'Nuno Morais,80'''}",APOEL,39,1,4,7,4,3,18.659
CHAMPIONS,3,"{'Adrien Silva':'78''','Nani':'16'''}","{'Joao Mario':'16'''}","{'Cédric Soares':'45''','Mauricio':'19''','Nani':'56'''}",,"{'Mauricio':'33'''}","{'F. Montero':'I. Slimani,25''','M. Sarr':'Joao Mario,38''','D. Capel':'A. Carrillo,89'''}",Sporting CP,40,1,3,2,1,1413924300000,2014-10-21,2014/2015,4,"{'B. Höwedes':'60''','K. Huntelaar':'51''','C. Obasi':'34'''}","{'C. Obasi':'51''','D. Aogo':'34''','K. Ayhan':'60'''}",,,,"{'M. Choupo-Moting':'K-P. Boateng,38''','M. Meyer':'C. Obasi,65''','S. Sam':'J. Draxler,82'''}",Schalke 04,60,1,7,2,0,3,49.943
