leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,0,,,"{'T. Delaney':'88''','D. Braaten':'64'''}",,,"{'C. Bolaños':'Y. Toutouh,63''','F. Adi':'D. Braaten,66''','T. Kristensen':'N. Jorgensen,72'''}",Kobenhavn,41,5,4,12,0,1380746700000,2013-10-02,2013/2014,4,"{'C. Ronaldo':'21'',65''','Á. Di María':'71'',90'''}","{'Marcelo':'21''','Á. Di María':'65'''}","{'L. Modrić':'44'''}",,,"{'Isco':'L. Modrić,67''','Á. Morata':'S. Khedira,74''','Jesé':'K. Benzema,81'''}",Real Madrid,59,7,6,13,3,2,69.347
CHAMPIONS,2,"{'Hulk':'16''','S. Rondón':'73'''}","{'D. Criscito':'73'''}","{'N. Lombaerts':'23'''}",,,"{'Neto':'N. Lombaerts,46''','S. Rondón':'A. Kerzhakov,62''','I. Smolnikov':'V. Fayzulin,84'''}",Zenit,50,6,1,14,1,1395261900000,2014-03-19,2013/2014,1,"{'S. Kehl':'38'''}","{'M. Schmelzer':'38'''}","{'M. Jojić':'75''','S. Kehl':'55''','R. Lewandowski':'18'''}",,,"{'M. Jojić':'H. Mkhitaryan,69''','E. Durm':'M. Schmelzer,77''','J. Hofmann':'P. Aubameyang,90'''}",B. Dortmund,50,3,8,18,4,octavos,65829
CHAMPIONS,0,,,,,,"{'Z. Tošić':'Vitinho,45''','K. Bazelyuk':'A. Musa,74''','G. Milanov':'S. Zuber,77'''}",CSKA Moskva,34,2,1,12,3,1379450700000,2013-09-17,2013/2014,3,"{'D. Alaba':'4''','A. Robben':'68''','M. Mandžukić':'41'''}","{'D. Alaba':'68''','A. Robben':'41'''}",,,,"{'B. Schweinsteiger':'T. Kroos,71''','C. Pizarro':'M. Mandžukić,75''','X. Shaqiri':'A. Robben,79'''}",Bayern München,66,10,3,14,4,1,68.000
CHAMPIONS,1,"{'O. Mellberg':'56'''}",,"{'R. Sigurdsson':'33''','O. Mellberg':'60''','L. Jacobsen':'28'''}",,,"{'T. Kristensen':'C. Bolaños,61''','D. Amankwaa':'T. Delaney,76''','M. Pourie':'Y. Toutouh,81'''}",Kobenhavn,46,3,2,8,1,1385585100000,2013-11-27,2013/2014,3,"{'A. Vidal':'63'''}","{'P. Pogba':'63'''}",,,,"{'C. Marchisio':'S. Padoin,69''','M. Vucinic':'C. Tévez,81''','A. Ogbonna':'A. Vidal,83'''}",Juventus,54,7,4,11,4,5,39.506
CHAMPIONS,2,"{'M. Bakoš':'90''','F. Rajtoral':'4'''}","{'S. Tecl':'90'''}","{'T. Hořava':'22''','S. Tecl':'76'''}",,,"{'S. Tecl':'J. Kovarik,70''','M. Ďuriš':'T. Hořava,77''','M. Pospíšil':'R. Řezník,84'''}",Viktoria Plzeň,53,6,6,19,2,1380736800000,2013-10-02,2013/2014,3,"{'K. Honda':'29''','Z. Tošić':'19'''}","{'A. Musa':'19''','Z. Tošić':'29'''}",,,,"{'Mark González':'S. Zuber,64''','G. Milanov':'R. Elm,73''','Vitinho':'A. Musa,89'''}",CSKA Moskva,47,6,6,7,2,2,6.135
CHAMPIONS,2,"{'D. Alves':'90'''}","{'Neymar':'90'''}","{'J. Mascherano':'76''','D. Alves':'23'''}",,,"{'Neymar':'A. Sánchez,74''','Sergi Roberto':'C. Fàbregas,86'''}",Barcelona,62,4,4,11,3,1392756300000,2014-02-18,2013/2014,0,,,"{'A. Kolarov':'37''','Á. Negredo':'28'''}","{'M. Demichelis':'53'''}",,"{'J. Lescott':'A. Kolarov,58''','S. Nasri':'J. Navas,58''','E. Džeko':'Á. Negredo,74'''}",Man. City,38,2,1,18,3,octavos,46033
CHAMPIONS,1,"{'K. Manolas':'80'''}",,"{'K. Manolas':'49''','V. Weiss':'71''','G. Maniatis':'82''','A. Domínguez':'67'''}",,,"{'V. Weiss':'G. Bong,46''','A. Domínguez':'Leandro Salino,57''','J. Saviola':'J. Campbell,77'''}",Olympiacos Piraeus,43,4,8,12,1,1385585100000,2013-11-27,2013/2014,2,"{'E. Cavani':'90''','Z. Ibrahimovic':'7'''}","{'G. Van Der Wiel':'7''','Marquinhos':'90'''}","{'G. Van Der Wiel':'66''','B. Matuidi':'67''','E. Cavani':'88''','M. Verratti':'29'''}",,"{'M. Verratti':'46'''}","{'A. Rabiot':'E. Lavezzi,50''','Marquinhos':'Z. Ibrahimovic,79''','Lucas Moura':'B. Matuidi,86'''}",PSG,57,6,2,15,2,5,44.466
CHAMPIONS,0,,,"{'E. Izaguirre':'43''','G. Samaras':'19'''}",,,"{'D. Boerrigter':'A. Stokes,73''','J. Ledley':'B. Kayal,78''','T. Pukki':'K. Commons,81'''}",Celtic,43,2,3,15,1,1383770700000,2013-11-06,2013/2014,1,"{'L. Schöne':'51'''}",,"{'S. Denswil':'68''','D. Klaassen':'41'''}",,,"{'V. Fischer':'T. Serero,72''','C. Poulsen':'D. Klaassen,82''','M. Van Der Hoorn':'K. Sigthórsson,90'''}",Ajax,57,7,6,16,3,4,59.908
CHAMPIONS,6,"{'G. Bale':'21'',69''','K. Benzema':'13'',57''','C. Ronaldo':'52'',88'''}","{'G. Bale':'52''','Sergio Ramos':'69''','K. Benzema':'21'',88''','C. Ronaldo':'13'',57'''}","{'Á. Di María':'29'''}",,,"{'Isco':'Á. Di María,68''','A. Illarramendi':'Xabi Alonso,73''','Jesé':'G. Bale,80'''}",Real Madrid,57,10,7,3,1,1393447500000,2014-02-26,2013/2014,1,"{'K. Huntelaar':'90'''}","{'C. Fuchs':'90'''}","{'K. Huntelaar':'72''','B. Höwedes':'62'''}",,,"{'L. Goretzka':'K-P. Boateng,60''','C. Obasi':'J. Farfán,72''','C. Fuchs':'S. Kolašinac,76'''}",Schalke 04,43,4,1,8,2,octavos,54442
CHAMPIONS,0,,,"{'E. Ambrose':'66''','C. Mulgrew':'75''','S. Brown':'85'''}",,,"{'D. Boerrigter':'A. Matthews,76''','T. Pukki':'K. Commons,87''','N. Bitton':'C. Mulgrew,89'''}",Celtic,49,1,9,16,3,1379537100000,2013-09-18,2013/2014,2,"{'S. Muntari':'86'''}",,,,,"{'U. Emanuelson':'V. Birsa,63''','Robinho':'K. Constant,77''','A. Poli':'A. Matri,89'''}",Milan,51,6,6,10,6,1,54.623
CHAMPIONS,0,,,"{'D. Blind':'63'''}",,,"{'D. Hoesen':'C. Poulsen,46''','K. Sigthórsson':'Bojan,72''','M. Van Der Hoorn':'T. Serero,81'''}",Ajax,64,7,5,16,7,1386794700000,2013-12-11,2013/2014,0,,,"{'M. De Sciglio':'89''','N. De Jong':'84''','M. Balotelli':'71''','S. Muntari':'90'''}","{'R. Montolivo':'22'''}",,"{'A. Poli':'S. El Shaarawy,24''','P. Mexès':'Kaká,81'''}",Milan,36,1,0,16,1,6,61.744
CHAMPIONS,0,,,"{'Albert Riera':'84'''}",,,"{'C. Gulselam':'A. Yilmaz,62''','U. Bulut':'S. Kaya,76''','N. Amrabat':'B. Yilmaz,82'''}",Galatasaray SK,57,7,6,12,5,1383684300000,2013-11-05,2013/2014,1,"{'D. Braaten':'6'''}","{'R. Gislason':'6'''}",,,,"{'C. Bolaños':'R. Gislason,56''','T. Kristensen':'Y. Toutouh,75''','G. Margreitter':'Claudemir,87'''}",Kobenhavn,43,2,8,14,3,4,36.204
CHAMPIONS,0,,,"{'D. Royer':'23''','M. Leovac':'70''','C. Ramsebner':'73''','T. Murg':'88'''}",,,"{'T. Murg':'D. Royer,58''','R. Okotie':'M. Leovac,81''','R. Kienast':'P. Hosiner,90'''}",Austria Wien,45,4,4,18,2,1380650400000,2013-10-01,2013/2014,0,,,"{'I. Smolnikov':'4''','T. Hubocan':'72'''}","{'A. Witsel':'44'''}",,"{'R. Shirokov':'O. Shatov,50''','A. Arshavin':'A. Kerzhakov,65''','D. Criscito':'A. Anyukov,87'''}",Zenit,55,4,6,9,3,2,18.705
CHAMPIONS,3,"{'F. Ribéry':'7''','T. Müller':'56''','A. Robben':'60'''}","{'Dante':'56''','Rafinha':'7''','T. Kroos':'60'''}","{'T. Kroos':'45'''}","{'J. Boateng':'86'''}",,"{'J. Kirchhoff':'B. Schweinsteiger,76''','X. Shaqiri':'A. Robben,78''','M. Götze':'F. Ribéry,85'''}",Bayern München,61,7,4,13,3,1380746700000,2013-10-02,2013/2014,1,"{'Á. Negredo':'80'''}","{'D. Silva':'80'''}","{'J. Milner':'75''','S. Agüero':'42''','S. Nasri':'70'''}",,,"{'Á. Negredo':'E. Džeko,57''','J. Milner':'S. Agüero,70''','D. Silva':'S. Nasri,70'''}",Man. City,39,3,6,16,0,2,45.200
CHAMPIONS,1,"{'J. Draxler':'54'''}",,"{'D. Aogo':'37''','J. Farfán':'38''','M. Höger':'65'''}",,,"{'Á. Szalai':'J. Farfán,45''','S. Kolašinac':'D. Aogo,78''','T. Hoogland':'M. Meyer,85'''}",Schalke 04,,2,3,13,1,1380660300000,2013-10-01,2013/2014,0,,,,,,,Basel,,1,3,18,1,2,33.251
CHAMPIONS,5,"{'E. Cavani':'52''','Z. Ibrahimovic':'17'',22'',36'',62'''}","{'G. Van Der Wiel':'17'',22''','B. Matuidi':'52''','T. Motta':'62'''}",,,,"{'Z. Camara':'Alex,55''','A. Rabiot':'B. Matuidi,63''','Lucas Moura':'E. Lavezzi,71'''}",PSG,65,12,2,10,0,1382561100000,2013-10-23,2013/2014,0,,,"{'F. N''sakala':'53'''}",,,"{'F. Acheampong':'M. Suárez,46''','Cyriac':'D. Praet,72''','L. Milivojevic':'A. Mitrović,72'''}",Anderlecht,35,5,9,12,6,3,18.465
CHAMPIONS,0,,,"{'M. Fellaini':'31''','P. Evra':'51'''}",,"{'M. Fellaini':'90'''}","{'A. Young':'W. Rooney,63''','R. Van Persie':'Chicharito,63''','Phil Jones':'S. Kagawa,90'''}",Man. Utd,55,2,7,,,1383684300000,2013-11-05,2013/2014,0,,,"{'M. Bergara':'69'''}",,,"{'G. Castro':'I. Agirretxe,64''','Xabi Prieto':'R. Pardo,72''','H. Seferović':'A. Griezmann,80'''}",R. Sociedad,45,0,7,,,4,30.998
CHAMPIONS,1,"{'T. Hoogland':'30'''}",,"{'K. Papadopoulos':'79'''}",,,"{'Á. Szalai':'K. Huntelaar,45''','K. Papadopoulos':'B. Höwedes,58''','A. Annan':'K. Ayhan,80'''}",Schalke 04,44,5,2,8,0,1395175500000,2014-03-18,2013/2014,3,"{'C. Ronaldo':'21'',74''','Á. Morata':'75'''}","{'G. Bale':'21'',74'',75'''}","{'A. Illarramendi':'58'''}",,,"{'G. Bale':'Jesé,7''','Casemiro':'Xabi Alonso,45''','D. Carvajal':'Sergio Ramos,67'''}",Real Madrid,56,10,9,7,4,octavos,65148
CHAMPIONS,4,"{'Sergio Ramos':'15'',19''','C. Ronaldo':'34'',90'''}","{'G. Bale':'34''','L. Modrić':'15''','Á. Di María':'19'''}","{'Xabi Alonso':'38'''}",,,"{'R. Varane':'Sergio Ramos,74''','Isco':'K. Benzema,80''','Casemiro':'Á. Di María,83'''}",Real Madrid,31,5,3,7,4,1398804300000,2014-04-29,2013/2014,0,,,"{'Dante':'17'''}",,,"{'J. Martínez':'M. Mandžukić,46''','C. Pizarro':'T. Müller,71''','M. Götze':'F. Ribéry,71'''}",Bayern München,69,4,9,13,1,semifinales,68000
CHAMPIONS,0,,,"{'R. Ferdinand':'90''','P. Evra':'3'''}",,,"{'D. Welbeck':'A. Valencia,60''','S. Kagawa':'T. Cleverley,61'''}",Man. Utd,55,1,4,12,3,1393361100000,2014-02-25,2013/2014,2,"{'A. Domínguez':'38''','J. Campbell':'55'''}","{'G. Maniatis':'38''','M. Olaitan':'55'''}",,,,"{'D. Fuster':'J. Campbell,67''','P. Machado':'A. Domínguez,76''','N. Haedo Valdez':'H. Pérez,86'''}",Olympiacos Piraeus,45,5,1,10,3,octavos,29815
CHAMPIONS,2,"{'T. Kroos':'54''','T. Müller':'88'''}","{'P. Lahm':'54'',88'''}","{'M. Mandžukić':'45''','J. Boateng':'7'''}",,,"{'Rafinha':'J. Boateng,46''','T. Müller':'M. Mandžukić,64''','C. Pizarro':'Thiago,79'''}",Bayern München,73,9,9,15,7,1392842700000,2014-02-19,2013/2014,0,,,"{'Y. Sanogo':'55''','T. Rosický':'86'''}","{'W. Szczęsny':'37'''}",,"{'I. Monreal':'K. Gibbs,31''','L. Fabianski':'S. Cazorla,39''','T. Rosický':'A. Oxlade-Chamberlain,74'''}",Arsenal,27,4,2,7,2,octavos,59911
CHAMPIONS,0,,,"{'A. Romao':'81''','N. Nkoulou':'37''','J. Morel':'38'''}",,,"{'M. Valbuena':'J. Ayew,57''','F. Thauvin':'G. Imbula,58''','B. Cheyrou':'M. Lemina,82'''}",Olympique Marseille,38,2,1,10,2,1385498700000,2013-11-26,2013/2014,2,"{'J. Wilshere':'1'',65'''}","{'M. Özil':'65''','B. Sagna':'1'''}",,,,"{'T. Walcott':'J. Wilshere,75''','S. Cazorla':'T. Rosický,75''','M. Arteta':'M. Özil,81'''}",Arsenal,62,5,5,4,3,5,59.912
CHAMPIONS,0,,,"{'J. Jones':'76''','C. Fuchs':'88''','R. Neustädter':'42'''}",,,"{'J. Draxler':'M. Meyer,74''','C. Obasi':'C. Fuchs,88'''}",Schalke 04,47,3,9,10,2,1385498700000,2013-11-26,2013/2014,0,,,,,,,FCSB,53,4,3,14,1,5,50.633
CHAMPIONS,1,"{'A. Kerzhakov':'85'''}","{'Hulk':'85'''}","{'R. Shirokov':'42''','V. Fayzulin':'36''','Neto':'90'''}",,,"{'K. Zyryanov':'A. Arshavin,65''','A. Kerzhakov':'R. Shirokov,73''','D. Criscito':'I. Smolnikov,81'''}",Zenit,50,5,7,11,3,1382474700000,2013-10-22,2013/2014,0,,,"{'H. Herrera':'5''','J. Martínez':'74''','Lucho González':'72'''}",,"{'H. Herrera':'6'''}","{'S. Varela':'Licá,53''','S. Defour':'Josué,75''','N. Ghilas':'Lucho González,87'''}",Porto,50,5,7,12,4,3,31.109
CHAMPIONS,0,,,"{'Ramires':'76''','J. Obi Mikel':'65'''}",,,"{'F. Torres':'S. Eto''o,42''','E. Hazard':'Oscar,55''','K. De Bruyne':'Willian,86'''}",Chelsea,49,0,4,20,1,1385498700000,2013-11-26,2013/2014,1,"{'M. Salah':'87'''}","{'F. Schär':'87'''}","{'T. Xhaka':'37''','G. Serey Die':'63'''}",,,"{'A. Ajeti':'T. Xhaka,71''','G. Sio':'M. Streller,78''','G. Sauro':'V. Stocker,90'''}",Basel,51,8,9,16,2,5,35.208
CHAMPIONS,1,"{'S. Klještan':'39'''}","{'G. Gillet':'39'''}","{'S. Klještan':'65''','C. Kouyaté':'7''','L. Milivojevic':'21''','F. N''sakala':'71''','A. Mitrović':'64'''}","{'S. Proto':'90'''}","{'F. N''sakala':'88''','C. Kouyaté':'49'''}","{'B. Nuytinck':'L. Milivojevic,53''','F. Acheampong':'A. Vanden Borre,72''','Y. Tielemans':'D. Praet,83'''}",Anderlecht,36,2,0,20,0,1386708300000,2013-12-10,2013/2014,3,"{'J. Saviola':'33'',58'''}","{'D. Fuster':'58'''}","{'D. Fuster':'52'''}",,,"{'V. Weiss':'P. Machado,53''','A. Domínguez':'J. Saviola,61''','D. N''dinga':'D. Fuster,89'''}",Olympiacos Piraeus,64,6,6,10,3,6,31.444
CHAMPIONS,1,"{'F. Quagliarella':'54'''}","{'F. Peluso':'54'''}","{'F. Peluso':'49''','A. Vidal':'91''','S. Lichtsteiner':'49'''}",,,"{'P. De Ceglie':'F. Peluso,73''','S. Giovinco':'F. Quagliarella,76''','M. Isla':'S. Lichtsteiner,86'''}",Juventus,57,11,16,10,1,1379450700000,2013-09-17,2013/2014,1,"{'N. Jorgensen':'15'''}","{'R. Sigurdsson':'15'''}","{'P. Bengtsson':'49''','O. Mellberg':'45'''}",,,"{'R. Gislason':'F. Adi,70''','Y. Toutouh':'C. Bolaños,79''','G. Margreitter':'Claudemir,88'''}",Kobenhavn,43,3,3,16,2,1,36.524
CHAMPIONS,0,,,"{'S. Busquets':'18''','J. Mascherano':'90''','D. Alves':'90'''}",,,"{'A. Sánchez':'C. Fàbregas,61''','Pedro':'A. Iniesta,72'''}",Barcelona,71,3,7,9,4,1397076300000,2014-04-09,2013/2014,1,"{'Koke':'5'''}","{'Adrián':'5'''}","{'Koke':'90'''}",,,"{'Diego':'Adrián,62''','C. Rodríguez':'D. Villa,79'''}",Atlético,29,5,6,15,3,cuartos,53592
CHAMPIONS,0,,,"{'K. Manolas':'6''','Leandro Salino':'62''','A. Domínguez':'10''','I. Marcano':'90'''}",,,"{'N. Haedo Valdez':'H. Pérez,57''','P. Machado':'Leandro Salino,74''','N. Vergos':'D. Fuster,82'''}",Olympiacos Piraeus,51,4,7,18,3,1395261900000,2014-03-19,2013/2014,3,"{'R. Van Persie':'45'',52'''}","{'W. Rooney':'45'''}","{'M. Carrick':'10''','R. Ferdinand':'90''','P. Evra':'61'''}",,,"{'A. Young':'A. Valencia,77''','D. Fletcher':'D. Welbeck,82''','M. Fellaini':'R. Van Persie,90'''}",Man. Utd,49,4,8,14,1,octavos,74662
CHAMPIONS,1,,,"{'Willian':'32''','David Luiz':'86''','Ramires':'13'''}",,,"{'F. Torres':'A. Schürrle,59''','F. Lampard':'Oscar,72'''}",Chelsea,41,2,2,18,1,1396471500000,2014-04-02,2013/2014,3,"{'J. Pastore':'90''','E. Lavezzi':'4'''}",,"{'Alex':'20''','E. Cavani':'86''','T. Motta':'82'''}",,,"{'Lucas Moura':'Z. Ibrahimovic,65''','Y. Cabaye':'M. Verratti,76''','J. Pastore':'E. Lavezzi,84'''}",PSG,59,3,4,12,1,cuartos,45517
CHAMPIONS,0,,,"{'O. Giroud':'67''','A. Ramsey':'85''','M. Arteta':'63'''}",,"{'M. Arteta':'76'''}","{'A. Ramsey':'S. Cazorla,68''','I. Monreal':'T. Rosický,75'''}",Arsenal,51,1,0,15,1,1386794700000,2013-12-11,2013/2014,2,"{'G. Higuaín':'73''','J. Callejón':'90'''}","{'J. Callejón':'73''','L. Insigne':'90'''}","{'D. Mertens':'36''','B. Dzemaili':'42''','F. Fernández':'84'''}",,,"{'L. Insigne':'G. Pandev,57'''}",Napoli,49,6,1,18,4,6,34.027
CHAMPIONS,3,"{'Kaká':'12''','M. Balotelli':'60''','C. Zapata':'49'''}","{'R. Montolivo':'60''','A. Nocerino':'49''','V. Birsa':'12'''}",,,,"{'A. Nocerino':'I. Abate,48''','K. Constant':'V. Birsa,73''','Robinho':'Kaká,80'''}",Milan,49,4,4,12,0,1385498700000,2013-11-26,2013/2014,0,,,"{'E. Izaguirre':'65''','V. Van Dijk':'64''','K. Commons':'57'''}",,,"{'J. Ledley':'B. Kayal,31''','A. Stokes':'K. Commons,65''','T. Rogić':'J. Forrest,80'''}",Celtic,51,5,9,18,2,5,58.619
CHAMPIONS,2,"{'A. Ramsey':'83''','T. Walcott':'65'''}","{'K. Gibbs':'65'',83'''}","{'A. Ramsey':'54'''}",,,"{'I. Monreal':'T. Walcott,78''','R. Miyaichi':'M. Flamini,91'''}",Arsenal,53,5,4,8,2,1379537100000,2013-09-18,2013/2014,1,,,"{'N. Nkoulou':'41'''}",,,"{'A. Ayew':'D. Payet,73''','F. Thauvin':'G. Imbula,80''','S. Khalifa':'M. Valbuena,90'''}",Olympique Marseille,47,8,7,9,1,1,38.380
CHAMPIONS,1,"{'L. Insigne':'71'''}","{'G. Higuaín':'71'''}","{'G. Higuaín':'11''','R. Albiol':'36''','F. Fernández':'9''','G. Pandev':'38'''}",,,"{'G. Inler':'B. Dzemaili,62''','L. Insigne':'J. Callejón,66''','D. Zapata':'G. Pandev,76'''}",Napoli,55,10,2,15,2,1385498700000,2013-11-26,2013/2014,3,"{'P. Aubameyang':'78''','J. Blaszczykowski':'60'''}","{'R. Lewandowski':'78''','M. Reus':'60'''}","{'S. Kehl':'38'''}",,,"{'P. Aubameyang':'J. Blaszczykowski,69''','Ł. Piszczek':'M. Reus,81''','J. Schieber':'R. Lewandowski,89'''}",B. Dortmund,45,12,8,26,1,5,65.829
CHAMPIONS,2,"{'S. Agüero':'34'',42'''}","{'D. Silva':'34''','Á. Negredo':'42'''}","{'P. Zabaleta':'79''','Y. Touré':'64''','Á. Negredo':'47'''}",,,"{'E. Džeko':'Á. Negredo,72''','S. Nasri':'D. Silva,80''','G. Clichy':'S. Agüero,89'''}",Man. City,,9,7,13,5,1382551200000,2013-10-23,2013/2014,1,"{'Z. Tošić':'32'''}","{'K. Honda':'32'''}","{'A. Musa':'71''','P. Wernbloom':'45''','S. Ignashevich':'53'''}",,,"{'A. Berezutski':'V. Berezutski,6''','A. Musa':'S. Zuber,50'''}",CSKA Moskva,,6,3,15,7,3,15.000
