leagueid,awaygoals,awaygoalsplayer,awayassistplayer,awaycardsyellow,awaycardsred,awaycardsyellowred,awaysubstitution,awayteam,awaypossession,awayshotsontarge,awaycorners,awayfouls,awaygoliesaves,dategame,shortdate,season,homegoal,homegoalsplayer,homeassistplayer,homecardsyellow,homecardsred,homecardsyellowred,homesubstitution,hometeam,homepossession,homeshotsontarget,homecorners,homefouls,homegoliesaves,matchweek,attendance
CHAMPIONS,0,,,"{'P. Roberts':'39'''}",,,"{'M. Dembélé':'L. Griffiths,65''','T. Rogić':'S. Armstrong,65''','J. Forrest':'P. Roberts,78'''}",Celtic,40,4,3,4,8,1508359500000,2017-10-18,2017/2018,3,"{'M. Hummels':'51''','J. Kimmich':'29''','T. Müller':'17'''}","{'K. Coman':'29''','A. Robben':'51''','R. Lewandowski':'17'''}",,,,"{'A. Vidal':'Thiago,67''','James':'K. Coman,78''','Rafinha':'J. Kimmich,80'''}",Bayern München,60,12,12,7,4,3,71.137
CHAMPIONS,1,"{'M. Dembélé':'2'''}","{'O. Ntcham':'2'''}","{'N. Bitton':'45''','J. Šimunović':'35'''}",,,"{'N. Bitton':'M. Lustig,13''','K. Eboue':'O. Ntcham,69''','L. Griffiths':'M. Dembélé,78'''}",Celtic,38,1,2,7,4,1511383500000,2017-11-22,2017/2018,7,"{'Neymar':'9'',22''','M. Verratti':'75''','E. Cavani':'28'',79''','D. Alves':'80''','K. Mbappé':'35'''}","{'Marquinhos':'35''','Neymar':'28''','G. Lo Celso':'80''','M. Verratti':'22''','L. Kurzawa':'79''','A. Rabiot':'9'''}",,,,"{'J. Pastore':'J. Draxler,66''','G. Lo Celso':'M. Verratti,76''','Á. Di María':'K. Mbappé,78'''}",PSG,62,11,5,9,0,5,46.288
CHAMPIONS,0,,,,,,"{'Thomas':'N. Gaitán,65''','Á. Correa':'Y. Carrasco,72''','F. Torres':'K. Gameiro,72'''}",Atlético,54,3,5,10,1,1508349600000,2017-10-18,2017/2018,0,,,"{'D. Ndlovu':'60''','B. Hüseynov':'90''','Míchel':'53'''}",,"{'D. Ndlovu':'75'''}","{'D. Guerrier':'Pedro Henrique,69''','J. Rzeźniczak':'M. Medvedev,71''','T. Elyounoussi':'Míchel,85'''}",Qarabağ,46,1,2,15,3,3,47.923
CHAMPIONS,1,"{'Míchel':'40'''}","{'D. Guerrier':'40'''}","{'R. Sadygov':'9''','J. Rzeźniczak':'34'''}","{'Pedro Henrique':'59'''}",,"{'E. Yunuszade':'D. Guerrier,63''','D. Quintana':'R. Sheydaev,72''','A. Ismayilov':'Míchel,90'''}",Qarabağ,42,3,2,13,9,1509482700000,2017-10-31,2017/2018,1,"{'Thomas':'56'''}","{'A. Griezmann':'56'''}","{'F. Torres':'76''','S. Savić':'32'''}",,"{'S. Savić':'88'''}","{'N. Gaitán':'Thomas,61''','F. Torres':'K. Gameiro,70'''}",Atlético,58,11,12,15,2,4,55.893
CHAMPIONS,0,,,"{'T. Stepanenko':'71''','Fred':'76''','F. Ferreyra':'80'''}","{'I. Ordets':'79'''}",,"{'Alan Patrick':'T. Stepanenko,74''','Dentinho':'Marlos,82'''}",Shakhtar Donetsk,63,0,6,11,2,1520973900000,2018-03-13,2017/2018,1,"{'E. Džeko':'52'''}","{'K. Strootman':'52'''}","{'K. Manolas':'54''','A. Florenzi':'38'''}",,,"{'Gerson':'C. Under,65''','S. El Shaarawy':'E. Džeko,89'''}",Roma,37,3,2,14,0,octavos,47.693
CHAMPIONS,3,"{'C. Ronaldo':'3'',64''','Marcelo':'72'''}","{'D. Carvajal':'64''','Isco':'3''','C. Ronaldo':'72'''}","{'Sergio Ramos':'55''','M. Kovačić':'88'''}",,,"{'Lucas Vázquez':'K. Benzema,59''','M. Asensio':'Isco,75''','M. Kovačić':'L. Modrić,82'''}",Real Madrid,56,5,6,16,2,1522788300000,2018-04-03,2017/2018,0,,,"{'R. Bentancur':'26''','P. Dybala':'45'''}",,"{'P. Dybala':'66'''}","{'B. Matuidi':'D. Costa,69''','M. Mandžukić':'K. Asamoah,69''','J. Cuadrado':'S. Khedira,75'''}",Juventus,44,2,5,13,2,cuartos,40.849
CHAMPIONS,1,"{'Vitinho':'45'''}","{'M. Fernandes':'45'''}","{'V. Berezutski':'57'''}",,,"{'A. Gordyushenko':'F. Chalov,66''','T. Zhamaletdinov':'Vitinho,82''','K. Khosonov':'K. Nababkin,90'''}",CSKA Moskva,44,3,3,11,5,1512506700000,2017-12-05,2017/2018,2,"{'R. Lukaku':'64''','M. Rashford':'66'''}","{'P. Pogba':'64''','J. Mata':'66'''}","{'S. Mctominay':'73'''}",,,"{'S. Mctominay':'A. Herrera,66''','A. Tuanzebe':'A. Valencia,72''','A. Martial':'R. Lukaku,74'''}",Man. Utd,56,7,9,11,2,6,74.669
CHAMPIONS,2,"{'H. Kane':'49''','Son Heung-Min':'76'''}","{'D. Alli':'49'',76'''}",,,,"{'M. Dembélé':'D. Alli,81''','M. Sissoko':'C. Eriksen,85''','F. Llorente':'H. Kane,86'''}",Tottenham Hotspur,50,6,10,8,2,1511297100000,2017-11-21,2017/2018,1,"{'P. Aubameyang':'31'''}","{'A. Yarmolenko':'31'''}","{'M. Schmelzer':'52''','J. Toljan':'90'''}",,,"{'G. Castro':'S. Kagawa,66''','O. Toprak':'D. Zagadou,78''','R. Weidenfeller':'R. Burki,90'''}",B. Dortmund,50,3,8,11,4,5,65.849
CHAMPIONS,1,"{'Ganso':'75'''}","{'J. Correa':'75'''}",,,,"{'Ganso':'M. Krohn-Dehli,59''','J. Navas':'G. Mercado,70''','L. Muriel':'W. Ben Yedder,77'''}",Sevilla,73,8,9,7,1,1512593100000,2017-12-06,2017/2018,1,"{'M. Tavares':'10'''}","{'M. Milec':'10'''}","{'A. Pihler':'35''','D. Bohar':'50''','M. Milec':'77'''}",,,"{'D. Vrsic':'A. Pihler,79''','D. Hotić':'D. Bohar,90'''}",Maribor,27,2,1,9,7,6,11.976
CHAMPIONS,2,"{'Marcelo':'44''','M. Asensio':'57'''}","{'D. Carvajal':'44''','Lucas Vázquez':'57'''}","{'Casemiro':'78'''}",,,"{'M. Asensio':'Isco,46''','K. Benzema':'D. Carvajal,67''','M. Kovačić':'Casemiro,83'''}",Real Madrid,40,4,3,14,4,1524689100000,2018-04-25,2017/2018,1,"{'J. Kimmich':'28'''}","{'James':'28'''}","{'F. Ribéry':'52''','Thiago':'89'''}",,,"{'Thiago':'A. Robben,8''','N. Süle':'J. Boateng,34''','C. Tolisso':'J. Martínez,75'''}",Bayern München,60,5,10,8,2,semifinales,70.000
CHAMPIONS,0,,,"{'D. Dalot':'92''','André André':'34'''}",,,"{'Sergio Oliveira':'André André,62''','Ricardo Pereira':'M. Waris,68''','Gonçalo Paciência':'V. Aboubakar,80'''}",Porto,35,1,3,13,5,1520369100000,2018-03-06,2017/2018,0,,,"{'J. Henderson':'59'''}",,,"{'D. Ings':'R. Firmino,62''','M. Salah':'S. Mané,74''','R. Klavan':'E. Can,80'''}",Liverpool,65,5,1,11,1,octavos,48.768
CHAMPIONS,7,"{'P. Coutinho':'13''','A. Oxlade-Chamberlain':'86''','R. Firmino':'4'',54''','M. Salah':'20'',40''','Alexander-Arnold':'90'''}","{'P. Coutinho':'54''','J. Milner':'13''','D. Sturridge':'86''','R. Firmino':'20''','M. Salah':'4''','Alberto Moreno':'40'''}",,,,"{'A. Oxlade-Chamberlain':'M. Salah,57''','D. Sturridge':'R. Firmino,68''','D. Solanke':'G. Wijnaldum,76'''}",Liverpool,70,14,9,11,2,1508273100000,2017-10-17,2017/2018,0,,,"{'M. Milec':'45''','D. Hotić':'89''','B. Vrhovec':'80'''}",,,"{'D. Hotić':'M. Kramarič,58''','A. Pihler':'V. Ahmedi,58''','J. Mešanović':'D. Bohar,81'''}",Maribor,30,2,0,10,7,3,12.506
CHAMPIONS,0,,,"{'D. Bohar':'22''','A. Rajčević':'52'''}",,,"{'M. Tavares':'J. Mešanović,59''','G. Bajde':'D. Bohar,69''','V. Ahmedi':'D. Hotić,81'''}",Maribor,25,1,2,9,6,1509569100000,2017-11-01,2017/2018,3,"{'E. Can':'64''','M. Salah':'49''','D. Sturridge':'90'''}","{'Alberto Moreno':'90''','J. Milner':'64''','Alexander-Arnold':'49'''}",,,,"{'J. Henderson':'G. Wijnaldum,17''','D. Sturridge':'M. Salah,74''','M. Grujić':'R. Firmino,85'''}",Liverpool,75,9,17,7,1,4,47.957
CHAMPIONS,0,,,"{'A. Sánchez':'41'''}",,,"{'P. Pogba':'A. Herrera,17''','M. Rashford':'A. Sánchez,75''','A. Martial':'J. Mata,80'''}",Man. Utd,44,1,4,22,8,1519245900000,2018-02-21,2017/2018,0,,,"{'S. N''zonzi':'21'''}",,,"{'Sandro':'L. Muriel,84''','Guido Pizarro':'É. Banega,89'''}",Sevilla,56,8,12,12,1,octavos,39725
CHAMPIONS,1,"{'E. Džeko':'80'''}","{'D. Perotti':'80'''}","{'K. Strootman':'86''','A. Kolarov':'44'''}",,,"{'M. Gonalons':'Lorenzo Pellegrini,61''','S. El Shaarawy':'A. Florenzi,72''','G. Defrel':'D. De Rossi,77'''}",Roma,42,3,7,8,7,1522874700000,2018-04-04,2017/2018,4,"{'G. Piqué':'59''','L. Suárez':'87'''}",,,,,"{'Paulinho':'S. Busquets,66''','A. Gomes':'Sergi Roberto,83''','D. Suárez':'A. Iniesta,85'''}",Barcelona,58,9,10,8,2,cuartos,90106
CHAMPIONS,3,"{'Bruno Fernandes':'43''','G. Martins':'13''','S. Doumbia':'2'''}","{'S. Coates':'43''','M. Acuña':'2''','S. Doumbia':'13'''}","{'B. César':'90''','Bruno Fernandes':'88''','R. Battaglia':'78'''}",,,"{'B. Dost':'S. Doumbia,64''','B. César':'G. Martins,73''','S. Ristovski':'Bruno Fernandes,88'''}",Sporting CP,45,6,1,17,2,1505249100000,2017-09-12,2017/2018,2,"{'F. Pardo':'89'',90'''}","{'Diogo Figueiras':'90'''}","{'Diogo Figueiras':'48''','A. Romao':'24''','O. Elabdellaoui':'85'''}",,,"{'S. Zdjelar':'K. Fortounis,46''','E. Emenike':'Djuka,63''','F. Pardo':'Carcela-González,78'''}",Olympiacos Piraeus,55,5,4,12,3,1,30.168
CHAMPIONS,0,,,"{'G. Piqué':'57''','L. Suárez':'72''','L. Messi':'63'''}",,,"{'A. Gomes':'A. Iniesta,81''','O. Dembélé':'N. Semedo,85''','P. Alcácer':'S. Busquets,86'''}",Barcelona,57,3,3,10,3,1523393100000,2018-04-10,2017/2018,3,"{'K. Manolas':'82''','E. Džeko':'6'''}","{'A. Kolarov':'82''','D. De Rossi':'6'''}","{'Juan Jesus':'44''','F. Fazio':'38'''}",,,"{'C. Under':'P. Schick,73''','S. El Shaarawy':'R. Nainggolan,77'''}",Roma,43,6,6,19,3,cuartos,56.580
CHAMPIONS,0,,,"{'E. Salvio':'59''','A. Živković':'55'''}","{'A. Almeida':'63'''}",,"{'E. Salvio':'F. Cervi,46''','H. Seferović':'Jonas,67''','A. Samaris':'A. Živković,74'''}",Benfica,58,0,3,8,3,1506545100000,2017-09-27,2017/2018,5,"{'B. Riveros':'77''','D. Oberlin':'20'',69''','M. Lang':'2'''}","{'R. Steffen':'20'''}","{'T. Xhaka':'55''','M. Akanji':'45''','R. Petretta':'50'''}",,,"{'B. Riveros':'R. Petretta,68''','M. Elyounoussi':'D. Oberlin,74''','G. Serey Die':'E. Balanta,80'''}",Basel,42,8,0,14,0,2,34.111
CHAMPIONS,2,"{'K. Coman':'22''','J. Martínez':'77'''}","{'D. Alaba':'77''','S. Ulreich':'22'''}",,,,"{'S. Rudy':'A. Vidal,59''','J. Kimmich':'C. Tolisso,83''','Thiago':'A. Robben,90'''}",Bayern München,53,4,4,9,3,1509482700000,2017-10-31,2017/2018,1,"{'C. Mcgregor':'74'''}","{'J. Forrest':'74'''}",,,,"{'T. Rogić':'S. Sinclair,64''','L. Griffiths':'S. Armstrong,79'''}",Celtic,47,4,5,11,2,4,58.269
CHAMPIONS,0,,,"{'N. Stanciu':'53''','A. Trebel':'22'''}","{'S. Kums':'11'''}",,"{'D. Appiah':'A. Najar,26''','H. Onyekuru':'N. Stanciu,58''','H. Harbaoui':'L. Teodorczyk,84'''}",Anderlecht,25,1,1,5,8,1505249100000,2017-09-12,2017/2018,3,"{'J. Kimmich':'90''','Thiago':'65'''}","{'J. Kimmich':'65''','J. Boateng':'90'''}","{'F. Ribéry':'11''','C. Tolisso':'74'''}",,,"{'J. Boateng':'J. Martínez,77''','T. Müller':'F. Ribéry,78''','K. Coman':'James,85'''}",Bayern München,75,11,13,10,1,1,70.000
CHAMPIONS,2,"{'J. Kimmich':'3''','James':'63'''}","{'C. Tolisso':'3'''}",,,,"{'S. Wagner':'C. Tolisso,74''','J. Martínez':'James,83'''}",Bayern München,60,10,11,10,1,1525207500000,2018-05-01,2017/2018,2,"{'K. Benzema':'11'',46'''}","{'Marcelo':'11'''}","{'Casemiro':'89''','R. Varane':'88''','Lucas Vázquez':'65''','L. Modrić':'62'''}",,,"{'G. Bale':'K. Benzema,72''','Casemiro':'M. Kovačić,73''','Nacho':'M. Asensio,88'''}",Real Madrid,40,3,6,10,8,semifinales,77.459
CHAMPIONS,0,,,,,,"{'Willian':'G. Cahill,56''','D. Drinkwater':'C. Fàbregas,71''','M. Batshuayi':'Á. Morata,75'''}",Chelsea,51,6,3,8,3,1509482700000,2017-10-31,2017/2018,3,"{'S. El Shaarawy':'1'',36''','D. Perotti':'63'''}","{'E. Džeko':'1''','A. Kolarov':'63''','R. Nainggolan':'36'''}",,,,"{'Gerson':'S. El Shaarawy,75''','K. Manolas':'A. Florenzi,76''','Lorenzo Pellegrini':'D. Perotti,87'''}",Roma,49,6,5,5,6,4,55.036
CHAMPIONS,2,"{'Anderson Talisca':'90'''}","{'O. Cinar':'90'''}","{'J. Lens':'79''','O. Özyakup':'83''','Adriano':'75''','Anderson Talisca':'90'''}",,,"{'Adriano':'N. Uysal,51''','O. Cinar':'M. Pektemek,69''','C. Tosun':'Á. Negredo,80'''}",Beşiktaş,51,10,5,11,10,1512593100000,2017-12-06,2017/2018,1,"{'N. Keïta':'87'''}",,"{'S. Ilsanker':'54'''}",,"{'S. Ilsanker':'82'''}","{'Bernardo':'M. Halstenberg,66''','M. Compper':'W. Orban,71''','D. Kaiser':'K. Kampl,74'''}",RB Leipzig,49,11,10,12,8,6,42.558
CHAMPIONS,0,,,"{'Luisão':'61''','Eliseu':'31'''}",,,"{'F. Cervi':'Diogo Gonçalves,46''','R. Jiménez':'F. Augusto,56''','A. Živković':'Eliseu,83'''}",Benfica,62,4,5,14,2,1511373600000,2017-11-22,2017/2018,2,"{'G. Schennikov':'13'''}","{'B. Natcho':'13'''}","{'B. Natcho':'72''','P. Wernbloom':'39''','K. Nababkin':'70'''}",,,"{'K. Nababkin':'G. Schennikov,50''','K. Kuchaev':'Vitinho,77''','A. Gordyushenko':'A. Dzagoev,84'''}",CSKA Moskva,38,3,5,18,4,5,27.709
CHAMPIONS,4,"{'R. Sterling':'90''','N. Otamendi':'34''','S. Agüero':'69''','J. Stones':'48'''}","{'I. Gündogan':'34''','K. De Bruyne':'90''','L. Sané':'48'',69'''}","{'N. Otamendi':'90'''}",,,"{'D. Silva':'I. Gündogan,71''','Bernardo Silva':'S. Agüero,76''','Gabriel Jesus':'L. Sané,90'''}",Man. City,51,5,6,12,4,1509569100000,2017-11-01,2017/2018,2,"{'L. Insigne':'21'''}","{'D. Mertens':'21'''}","{'D. Mertens':'90''','K. Koulibaly':'90'''}",,,"{'C. Maggio':'F. Ghoulam,31''','M. Rog':'Allan,75''','A. Ounas':'Jorginho,82'''}",Napoli,49,6,4,8,1,4,44.483
CHAMPIONS,1,"{'M. Rashford':'65'''}",,"{'J. Lingard':'90''','A. Valencia':'41'''}",,,"{'A. Martial':'M. Rashford,76''','J. Lingard':'J. Mata,83''','S. Mctominay':'H. Mkhitaryan,90'''}",Man. Utd,64,4,9,12,0,1508359500000,2017-10-18,2017/2018,0,,,"{'Luisão':'5''','Diogo Gonçalves':'54'''}",,"{'Luisão':'90'''}","{'A. Živković':'Pizzi,59''','Jonas':'Diogo Gonçalves,69''','F. Cervi':'E. Salvio,83'''}",Benfica,36,0,6,10,3,3,57.684
CHAMPIONS,0,,,,,,"{'M. Emreli':'R. Sadygov,70''','C. Diniyev':'Q. Qarayev,70''','T. Elyounoussi':'Pedro Henrique,77'''}",Qarabağ,46,2,2,9,2,1505249100000,2017-09-12,2017/2018,6,"{'C. Azpilicueta':'55''','D. Zappacosta':'30''','Pedro':'3''','T. Bakayoko':'71''','M. Batshuayi':'76'''}","{'Willian':'3''','T. Bakayoko':'76''','C. Fàbregas':'55'''}","{'G. Cahill':'16'''}",,,"{'E. Hazard':'Pedro,58''','T. Bakayoko':'N. Kanté,63''','A. Rüdiger':'C. Azpilicueta,75'''}",Chelsea,54,8,7,10,2,1,41.150
CHAMPIONS,0,,,"{'A. Gomes':'77''','Sergi Roberto':'42'''}",,,"{'G. Deulofeu':'Sergi Roberto,45''','I. Rakitić':'Paulinho,62''','A. Gomes':'D. Suárez,75'''}",Barcelona,70,6,12,9,1,1509482700000,2017-10-31,2017/2018,0,,,"{'Diogo Figueiras':'88''','B. Engels':'58''','P. Tachtsidis':'36'''}",,,"{'G. Gillet':'V. Odjidja-Ofoe,75''','F. Pardo':'Carcela-González,78''','Djuka':'K. Fortounis,84'''}",Olympiacos Piraeus,30,1,4,9,6,4,31.600
CHAMPIONS,1,"{'A. Samedov':'60'''}",,"{'G. Dzhikiya':'36'''}",,,"{'A. Samedov':'D. Glushakov,29''','I. Popov':'Q. Promes,85''','L. Melgarejo':'D. Kombarov,90'''}",Spartak Moskva,54,4,1,14,5,1505335500000,2017-09-13,2017/2018,1,"{'D. Bohar':'85'''}","{'M. Kramarič':'85'''}",,,,"{'M. Kramarič':'G. Bajde,69''','J. Mešanović':'V. Ahmedi,69''','A. Pihler':'B. Vrhovec,80'''}",Maribor,46,6,7,6,3,1,12.566
CHAMPIONS,2,"{'G. Wijnaldum':'26''','S. Mané':'9'''}","{'R. Firmino':'9'''}","{'A. Robertson':'84''','D. Lovren':'44''','D. Solanke':'90'''}",,,"{'R. Klavan':'S. Mané,83''','D. Solanke':'R. Firmino,87''','N. Clyne':'Alexander-Arnold,92'''}",Liverpool,40,5,3,14,3,1525293900000,2018-05-02,2017/2018,4,"{'E. Džeko':'52''','R. Nainggolan':'86'''}","{'A. Kolarov':'86'''}","{'K. Manolas':'84''','A. Florenzi':'76'''}",,,"{'C. Under':'Lorenzo Pellegrini,53''','M. Gonalons':'D. De Rossi,69''','M. Antonucci':'S. El Shaarawy,75'''}",Roma,60,6,7,10,3,semifinales,61.889
CHAMPIONS,2,"{'J. Correa':'72''','W. Ben Yedder':'5'''}","{'L. Muriel':'72''','S. Escudero':'5'''}","{'N. Pareja':'42''','G. Mercado':'35''','É. Banega':'45'''}",,,"{'P. Sarabia':'Guido Pizarro,45''','L. Muriel':'W. Ben Yedder,69''','S. Corchia':'J. Navas,83'''}",Sevilla,51,2,3,9,5,1505335500000,2017-09-13,2017/2018,2,"{'R. Firmino':'21''','M. Salah':'37'''}","{'Alberto Moreno':'21'''}","{'J. Gomez':'64''','Alberto Moreno':'39'''}",,"{'J. Gomez':'90'''}","{'P. Coutinho':'E. Can,76''','D. Sturridge':'S. Mané,83''','A. Oxlade-Chamberlain':'M. Salah,88'''}",Liverpool,49,7,10,14,0,1,52.332
CHAMPIONS,1,"{'Y. Tielemans':'35'''}",,"{'Jemerson':'87''','D. Sidibé':'81''','Y. Tielemans':'10'''}",,,"{'K. Baldé':'A. Diakhaby,74''','R. Ghezzal':'D. Sidibé,84''','G. Carrillo':'R. Falcao,89'''}",Monaco,41,2,4,20,1,1505335500000,2017-09-13,2017/2018,1,"{'E. Forsberg':'33'''}","{'Y. Poulsen':'33'''}","{'M. Halstenberg':'72''','D. Demme':'26'''}",,,"{'K. Kampl':'E. Forsberg,63''','J. Augustin':'Y. Poulsen,80'''}",RB Leipzig,59,2,5,10,1,1,42.558
CHAMPIONS,1,"{'Felipe':'29'''}","{'Ricardo Pereira':'29'''}","{'M. Pereira':'22''','Sergio Oliveira':'9'''}",,,"{'Jesús Corona':'Ricardo Pereira,80''','D. Reyes':'H. Herrera,90'''}",Porto,38,2,0,19,4,1511287200000,2017-11-21,2017/2018,1,"{'Anderson Talisca':'41'''}","{'C. Tosun':'41'''}","{'G. Gönül':'65''','Anderson Talisca':'43'''}",,,"{'G. Medel':'D. Tosic,46''','O. Özyakup':'Anderson Talisca,87''','Á. Negredo':'R. Quaresma,90'''}",Beşiktaş,62,5,7,14,1,5,36.919
CHAMPIONS,0,,,"{'R. Bentancur':'25''','F. Caligara':'89''','M. Pjanić':'75''','A. Barzagli':'60'''}",,,"{'S. Sturaro':'M. De Sciglio,41''','F. Bernardeschi':'R. Bentancur,63''','F. Caligara':'G. Higuaín,87'''}",Juventus,37,7,4,15,2,1505249100000,2017-09-12,2017/2018,3,"{'I. Rakitić':'56''','L. Messi':'45'',69'''}","{'L. Suárez':'45'''}","{'N. Semedo':'35''','L. Messi':'54'''}",,,"{'Sergi Roberto':'O. Dembélé,70''','Paulinho':'I. Rakitić,77''','A. Gomes':'A. Iniesta,83'''}",Barcelona,63,5,6,9,6,1,78.656
